,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
C4B_CD46,0.778166947661955,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009941566194392772,0.0,0.0,0.000999000999000999
COL1A2_ITGB1,0.77779018415717,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009720642624795018,0.0,0.0,0.000999000999000999
COL1A1_DDR1,0.774851338763191,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009699495711951637,0.0,0.0,0.000999000999000999
MMP2_FGFR1,0.7746720253970629,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010153243581280098,0.0,0.0,0.000999000999000999
TGFB1_ACVRL1,0.7745807579311331,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.001032213762421351,0.0,0.0,0.000999000999000999
GRN_TNFRSF1B,0.7734412761273635,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009302736861384701,0.0,0.0,0.000999000999000999
FGG_ITGA5,0.7731129996008237,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009058856953272818,0.0,0.0,0.000999000999000999
AGRN_ITGB1,0.7730737048486335,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009880770165568524,0.0,0.0,0.000999000999000999
HRAS_INSR,0.7720668771375966,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009504963056253111,0.0,0.0,0.000999000999000999
THBS1_CD47,0.771308639588371,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009358122530614127,0.0,0.0,0.000999000999000999
COL1A2_ITGAV,0.7711821795847501,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009749878917573851,0.0,0.0,0.000999000999000999
APP_NCSTN,0.7704737145644404,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.000984752321952518,0.0,0.0,0.000999000999000999
CXCL16_ADRA2A,0.7699547702065899,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009056485528624918,0.0,0.0,0.000999000999000999
APP_NOTCH2,0.7693414873031442,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009591744140829135,0.0,0.0,0.000999000999000999
CSF1_CSF1R,0.7676272781395409,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009052924633593231,0.0,0.0,0.000999000999000999
APP_ADRA2A,0.7673292500195108,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009781056753860545,0.0,0.0,0.000999000999000999
ADAM10_AXL,0.7673174875527475,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009026990690196951,0.0,0.0,0.000999000999000999
CALM2_KCNQ1,0.7668803654496675,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010139807961377638,0.0,0.0,0.000999000999000999
MMP1_ITGA2,0.7667407690795368,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.00102883555825552,0.0,0.0,0.000999000999000999
HSPA8_LDLR,0.766695428024263,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009179618908816204,0.0,0.0,0.000999000999000999
C3_ITGB2,0.7663357226565988,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010739513674694315,0.0,0.0,0.000999000999000999
FGB_ITGA5,0.7653545448731621,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.000976176718876024,0.0,0.0,0.000999000999000999
LAMA5_ITGA3,0.7652104486752928,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.001016479818194289,0.0,0.0,0.000999000999000999
MDK_ITGA6,0.765168468757307,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009550529034908753,0.0,0.0,0.000999000999000999
SPP1_ITGA5,0.7646388906076076,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010038453979056242,0.0,0.0,0.000999000999000999
LTBP1_ITGB5,0.7645418877974206,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.000909472622546574,0.0,0.0,0.000999000999000999
FGG_ITGAV,0.7645338679871041,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009251815080602225,0.0,0.0,0.000999000999000999
ADAM10_CD44,0.7635331304264378,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009349574608525632,0.0,0.0,0.000999000999000999
THBS1_SCARB1,0.7624117262768424,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009388742008471262,0.0,0.0,0.000999000999000999
COL6A2_ITGB1,0.7615858360505067,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009893341439025432,0.0,0.0,0.000999000999000999
SCGB3A1_NOTCH3,0.7598054994043891,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009562808047422939,0.0,0.0,0.000999000999000999
THBS1_ITGA6,0.7589791965761346,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009136460875570566,0.0,0.0,0.000999000999000999
MELTF_TFRC,0.7588841992821673,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008946026070419991,0.0,0.0,0.000999000999000999
LAMC2_ITGA6,0.7588102079029504,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009633979500483439,0.0,0.0,0.000999000999000999
PLAU_LRP1,0.757596813073806,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009385109872153065,0.0,0.0,0.000999000999000999
EFNA1_EPHB6,0.757223103136167,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009499687087553305,0.0,0.0,0.000999000999000999
GRN_SORT1,0.7566810353416675,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010099131200893047,0.0,0.0,0.000999000999000999
CALR_LRP1,0.7563142701400302,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008945089935147101,0.0,0.0,0.000999000999000999
LRPAP1_LRP8,0.7562259959263816,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009646826235188432,0.0,0.0,0.000999000999000999
LIPH_LPAR2,0.7560886731716344,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0007559391865676409,0.0,0.0,0.000999000999000999
AFDN_NECTIN2,0.7556047967425508,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009185778030391379,0.0,0.0,0.000999000999000999
TIMP2_ITGB1,0.7554933937134719,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008542947778662566,0.0,0.0,0.000999000999000999
FGF23_FGFR1,0.7545812991908551,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009757354221820052,0.0,0.0,0.000999000999000999
COL6A3_ITGA2,0.7537057700469375,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009653001603536132,0.0,0.0,0.000999000999000999
GNAI2_PTPRU,0.75294620254772,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010438113370852477,0.0,0.0,0.000999000999000999
PLAU_MRC2,0.752831340359213,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008875335645208025,0.0,0.0,0.000999000999000999
COL7A1_ITGA2,0.7523291242990299,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009002891380789961,0.0,0.0,0.000999000999000999
ARPC5_LDLR,0.7522636709971667,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009277351094826232,0.0,0.0,0.000999000999000999
MDK_ITGB1,0.75203788726599,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009426643607680652,0.0,0.0,0.000999000999000999
HMGB1_CXCR4,0.7509347159935807,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0010007014439088106,0.0,0.0,0.000999000999000999
C3_ITGAX,0.7508379586711164,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.000976752583965876,0.0,0.0,0.000999000999000999
S100A10_TRPV6,0.7506702163473388,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009346499233589084,0.0,0.0,0.000999000999000999
LAMC3_ITGA6,0.7496531006750189,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009102645956099486,0.0,0.0,0.000999000999000999
COL6A3_ITGA1,0.7483232024061209,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009012451846504788,0.0,0.0,0.000999000999000999
CALM1_KCNQ1,0.7479806876766648,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008730569305468632,0.0,0.0,0.000999000999000999
PSEN1_NOTCH4,0.7475702954770521,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008883091687587552,0.0,0.0,0.000999000999000999
LAMA5_ITGA2,0.7475035548303524,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0009134589538721323,0.0,0.0,0.000999000999000999
TGFB3_ITGB1,0.7466994903466957,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.000885206968687361,0.0,0.0,0.000999000999000999
SEMA4D_PLXNB1,0.7458872455720189,0.0,0.0004248094182808732,0.0,0.000999000999000999,0.0008718354087381085,0.0,0.0,0.000999000999000999
