,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells,is_svi,label,pattern_membership_0,pattern_membership_1,pattern_membership_2,pattern_membership_3,pattern_membership_4,pattern_correlation_0,pattern_correlation_1,pattern_correlation_2,pattern_correlation_3,pattern_correlation_4
SPTAN1_PTPRA,361,5.6212134,1.8902787,52.6246719160105,4283.3647,8.362727,361,1,4,0.0,0.0,0.0,0.0,1.0,-0.21754128591318472,-0.20949266460235358,-0.16664986323453365,0.1743794795202133,0.05992183560450637
PLAU_ITGB1,272,12.2391205,2.5831761,64.30446194225722,9326.21,9.140691,272,0,-1,0.0,0.0,0.0,0.0,0.0,0.2772341642796821,0.502747111817102,-0.18111238741097505,0.21003430001602383,-0.0074304352442362805
PLAU_ITGB2,220,8.314059,2.231525,71.12860892388451,6335.3135,8.754052,220,1,4,0.0,0.0,0.0,0.0,1.0,-0.007642613846865137,-0.0887723937667333,0.042658501598558225,-0.07505412725026273,0.23003116026730977
COL16A1_ITGB1,155,4.2040296,1.6494333,79.65879265091864,3203.4705,8.072302,155,1,3,0.0,0.0,0.0,1.0,0.0,-0.11455310743258819,0.21905384342754045,-0.31400136588428856,0.4846191013158643,-0.0005408494378154346
HSPG2_SDC1,564,22.651777,3.1634383,25.984251968503933,17260.654,9.756243,564,1,4,0.0,0.0,0.0,0.0,1.0,-0.4367610768835892,-0.6841969700240055,0.20470785587320123,-0.1942473414030661,0.17468198422951994
HSPG2_ITGB1,180,3.317488,1.4626738,76.37795275590551,2527.9258,7.83555,180,1,4,0.0,0.0,0.0,0.0,1.0,0.28816877073728797,0.08958909053491075,0.22231656117079604,-0.2060258448867763,0.3901374793993718
HSPG2_FGFR1,322,9.206181,2.3229935,57.742782152230966,7015.11,8.855965,322,1,2,0.0,0.0,1.0,0.0,0.0,-0.15901025968465632,-0.38430996460434,0.4054378205580286,-0.2868420543309982,0.08195414276694558
COL5A2_ITGB1,208,7.9084578,2.1870012,72.70341207349081,6026.2446,8.704045,208,1,4,0.0,0.0,0.0,0.0,1.0,0.020033837949511878,0.20148509218180335,-0.19592828842542764,0.2563703339693906,0.2561398329407031
COL5A2_DDR1,389,16.034414,2.8352356,48.9501312335958,12218.224,9.410766,389,1,4,0.0,0.0,0.0,0.0,1.0,-0.321889085222875,-0.39079251580162,0.009522222356889007,-0.043769710508682794,0.17806807043629086
COL4A1_ITGB1,247,8.228438,2.2222898,67.58530183727034,6270.0703,8.743702,247,1,4,0.0,0.0,0.0,0.0,1.0,0.10595155026878664,0.25645000060746326,-0.10653016407433906,0.15953429196791724,0.30816676270388504
ACTR2_LDLR,384,40.32454,3.7214565,49.60629921259843,30727.299,10.332939,384,1,3,0.0,0.0,0.0,1.0,0.0,-0.08301288959706411,0.32563314290713885,-0.5476453823435342,0.5192246566473886,-0.17227669009957208
AGRN_ITGB1,222,7.346831,2.121882,70.86614173228347,5598.285,8.630394,222,1,1,0.0,1.0,0.0,0.0,0.0,0.5833304472805787,0.47092431044641864,0.07454572530437348,-0.22524075114499775,0.01800432855933073
ZG16B_CXCR4,98,2.187779,1.1593244,87.13910761154855,1667.0876,7.419433,98,1,4,0.0,0.0,0.0,0.0,1.0,-0.10216429150202994,0.05234968260179403,-0.22338081169030377,0.2545376675738038,0.06299695176581639
LAMB3_CD151,618,19.26348,3.0088203,18.89763779527559,14678.7705,9.594226,618,1,3,0.0,0.0,0.0,1.0,0.0,-0.27675106576735475,-0.19288445348036845,-0.2663427805526035,0.2776379813385669,-0.03758128930351206
LAMB3_ITGB1,251,4.3390427,1.6750464,67.06036745406824,3306.3503,8.103903,251,1,4,0.0,0.0,0.0,0.0,1.0,0.3030351512546561,0.36312792216265055,-0.1123774242008516,0.07566990532197049,0.1927817728280453
LAMB3_ITGA6,187,2.805498,1.3364469,75.45931758530185,2137.7893,7.6679955,187,1,3,0.0,0.0,0.0,1.0,0.0,0.07055206796465177,0.34811984123627804,-0.27832256345422945,0.2892101648397632,-0.12013429081694596
AFDN_EPHB6,235,11.008771,2.4856372,69.16010498687663,8388.684,9.034759,235,1,3,0.0,0.0,0.0,1.0,0.0,-0.26573509474053697,-0.31528918468979505,-0.10033730978309005,0.10762102497332829,0.020885377462924452
SPP1_CD44,216,8.658258,2.2678134,71.65354330708662,6597.5933,8.794612,216,1,0,1.0,0.0,0.0,0.0,0.0,0.7498363406388144,0.5530469228061151,0.35979118981610353,-0.491116068608709,-0.10574923155183004
SPP1_ITGB1,187,7.2251983,2.1072023,75.45931758530185,5505.601,8.613703,187,1,0,1.0,0.0,0.0,0.0,0.0,0.7810963746405301,0.5155449813782877,0.35640621860510185,-0.4859995528733961,-0.021564603624094486
LGALS9_CD44,296,10.658399,2.4560268,61.15485564304461,8121.6997,9.002418,296,1,1,0.0,1.0,0.0,0.0,0.0,0.3009160251588053,0.35415311177195635,0.055617153077428774,-0.20353179940820235,0.15810329262106812
LGALS9_SLC1A5,402,16.605024,2.8681843,47.24409448818898,12653.028,9.445731,402,1,4,0.0,0.0,0.0,0.0,1.0,0.20576317172241426,0.1812338143389766,0.043610562207305706,-0.211614168518535,0.38845434395415424
MDK_ITGA6,186,4.8782654,1.7712617,75.59055118110236,3717.2383,8.221005,186,1,3,0.0,0.0,0.0,1.0,0.0,0.09178836281637859,0.5135990990865381,-0.3542605829640595,0.3782651545050491,-0.33488632399923257
LRPAP1_LDLR,408,25.17462,3.2647903,46.45669291338582,19183.06,9.8618355,408,1,1,0.0,1.0,0.0,0.0,0.0,0.16232169848645556,0.4884364133990611,-0.4314433303001592,0.36847202760612535,-0.2037371213645377
HSPA8_LDLR,537,14.064229,2.712323,29.527559055118115,10716.942,9.279675,537,1,2,0.0,0.0,1.0,0.0,0.0,-0.3930716287743063,-0.5894277786241878,0.26156089992215453,-0.16872772142699347,0.042451082585425536
S100A10_CFTR,431,14.741296,2.7562876,43.43832020997376,11232.867,9.326689,431,1,4,0.0,0.0,0.0,0.0,1.0,-0.39495766959723416,-0.49747869900382374,0.022843084967607726,-0.011987648160935288,0.09025937504282613
HSP90AA1_CFTR,223,10.101093,2.4070437,70.73490813648293,7697.033,8.94872,223,1,0,1.0,0.0,0.0,0.0,0.0,0.8401702025039046,0.459614984905091,0.5986213080388655,-0.6309785596179275,-0.13922670550951363
PLAU_ITGA3,602,37.60288,3.6533267,20.99737532808399,28653.393,10.2630625,602,1,3,0.0,0.0,0.0,1.0,0.0,-0.3256479611025499,0.11549557579784862,-0.5849375506449054,0.5915748348642447,-0.25470527579276925
LAMA4_ITGA3,587,16.613617,2.8686724,22.96587926509186,12659.576,9.446248,587,1,4,0.0,0.0,0.0,0.0,1.0,-0.43445767280988007,-0.5629360434218842,0.04767381767069002,-0.08022598965781333,0.26245261105047374
LGALS8_ITGA3,593,28.117472,3.3713384,22.178477690288712,21425.514,9.972384,593,1,4,0.0,0.0,0.0,0.0,1.0,-0.41206209174180053,-0.5579016476125277,0.09046872997817786,-0.11363194565517054,0.27602803672928955
NID1_ITGA3,512,22.460913,3.1553357,32.808398950131235,17115.215,9.747782,512,1,3,0.0,0.0,0.0,1.0,0.0,-0.5411212204367619,-0.17139520314198248,-0.5418445490390482,0.5374787848431729,-0.10606397473454515
LAMC3_ITGA3,366,29.050917,3.402893,51.96850393700787,22136.799,10.005042,366,1,3,0.0,0.0,0.0,1.0,0.0,-0.16627728789998494,0.3905939422350178,-0.6544120487529823,0.712459827213199,-0.3828415875801185
THBS1_ITGA3,369,24.998919,3.258055,51.574803149606296,19049.176,9.854832,369,1,1,0.0,1.0,0.0,0.0,0.0,0.2781000747164112,0.7513122903952697,-0.3714261778566782,0.40513009524383486,-0.5503401737619138
CALR_ITGA3,485,26.086678,3.299042,36.3517060367454,19878.049,9.897422,485,1,4,0.0,0.0,0.0,0.0,1.0,-0.3599048324050904,-0.5985922809294275,0.1636006494599231,-0.22456832114172456,0.348938100176669
TIMP2_ITGA3,354,22.954268,3.1761465,53.54330708661416,17491.152,9.769507,354,1,3,0.0,0.0,0.0,1.0,0.0,0.07577615192133012,0.6390014531932793,-0.5081439211921968,0.5671324734988825,-0.5316505517412013
LAMB2_ITGA3,491,23.658588,3.2051253,35.56430446194226,18027.844,9.799728,491,1,4,0.0,0.0,0.0,0.0,1.0,-0.3805737882735321,-0.5940793992429797,0.18709274541036988,-0.2251404724266613,0.3230781913050946
LAMA5_ITGA3,433,23.763182,3.209358,43.1758530183727,18107.545,9.804139,433,1,2,0.0,0.0,1.0,0.0,0.0,-0.06242794725987825,-0.34963586477633446,0.43403915155699224,-0.4863892867143633,0.38871117261228355
ADAM9_ITGA3,548,24.874903,3.2532735,28.083989501312335,18954.676,9.849858,548,1,3,0.0,0.0,0.0,1.0,0.0,-0.32099911286023336,0.023923525154728755,-0.4136031903409591,0.41734061665355726,-0.10298489900845706
LAMC1_ITGA3,440,17.819864,2.934913,42.25721784776903,13578.736,9.516334,440,1,4,0.0,0.0,0.0,0.0,1.0,-0.013785708042139218,0.2834958798562544,-0.24034622410684045,0.2430927856675246,-0.16441979440604992
LAMB3_ITGA3,546,12.688813,2.616579,28.346456692913392,9668.876,9.176771,546,1,4,0.0,0.0,0.0,0.0,1.0,-0.282433705848801,-0.04773727978267679,-0.3908355974552413,0.36352974398037385,0.036717663377084216
COL18A1_ITGA3,567,21.741678,3.1241994,25.590551181102363,16567.158,9.715238,567,1,4,0.0,0.0,0.0,0.0,1.0,-0.3235216314305175,-0.49604857388647805,0.13443335558061312,-0.14395088312705004,0.2153476806733143
LAMB1_ITGA3,533,26.094383,3.2993264,30.052493438320205,19883.92,9.8977165,533,1,4,0.0,0.0,0.0,0.0,1.0,-0.3543283703434815,-0.5559612572086048,0.17593196839009673,-0.21683447812954867,0.2953357837994041
LAMC2_ITGA3,364,25.028759,3.259202,52.23097112860893,19071.914,9.856025,364,1,1,0.0,1.0,0.0,0.0,0.0,0.18686057708671164,0.675955265549051,-0.40849916441165074,0.44020256188490464,-0.3987510088788533
FN1_ITGA3,549,24.37787,3.2338777,27.952755905511808,18575.938,9.829677,549,1,4,0.0,0.0,0.0,0.0,1.0,-0.5063075864553931,-0.4627661928219728,-0.1390178116968452,0.14305203974900269,0.046337613313678985
APP_CD74,428,21.733934,3.1238587,43.83202099737533,16561.258,9.714882,428,1,0,1.0,0.0,0.0,0.0,0.0,0.8747367142058384,0.6775136542649103,0.4183630869672808,-0.4885567525819998,-0.18673455185694193
SLPI_CD4,198,3.4538567,1.4937704,74.01574803149606,2631.8389,7.875818,198,1,0,1.0,0.0,0.0,0.0,0.0,0.4825636539417771,0.2268980687073202,0.23461549992680752,-0.37332394287384624,0.07778577362991874
IL16_CD4,145,3.806263,1.5699198,80.97112860892388,2900.3723,7.972939,145,1,2,0.0,0.0,1.0,0.0,0.0,0.48031456317030846,0.2467682342171048,0.3960328098956427,-0.3533114960213754,-0.1276295460432883
CALM1_SCTR,272,17.432041,2.9140906,64.30446194225722,13283.215,9.494331,272,1,2,0.0,0.0,1.0,0.0,0.0,0.4672782474565404,0.10044859494310264,0.556884453096188,-0.613057776224394,0.13876926665828365
CALM2_KCNQ1,182,8.399659,2.2406735,76.11548556430446,6400.54,8.764294,182,1,2,0.0,0.0,1.0,0.0,0.0,0.646955593062499,0.3344857945279998,0.6051410544710562,-0.5154583217812356,-0.15088262487153828
CALM1_KCNQ1,201,11.428816,2.5200176,73.62204724409449,8708.758,9.072199,201,1,2,0.0,0.0,1.0,0.0,0.0,0.3529635797162109,0.031387326823037805,0.586799246481434,-0.48489216972430993,0.016885580824024308
CALM3_KCNQ1,277,8.865938,2.2890882,63.6482939632546,6755.8447,8.818312,277,1,4,0.0,0.0,0.0,0.0,1.0,-0.061309718211043106,-0.15271893784605386,0.1934047850941029,-0.11084516990140529,0.21405193859897956
LTB_TNFRSF1A,667,15.014048,2.7734663,12.467191601049866,11440.704,9.34502,667,1,4,0.0,0.0,0.0,0.0,1.0,-0.2850067275261649,-0.4025420267820027,0.1725074536676414,-0.1005526097097938,0.09143434010461222
LAMC3_ITGB4,408,45.587276,3.8413274,46.45669291338582,34737.504,10.455604,408,1,3,0.0,0.0,0.0,1.0,0.0,-0.19185631405223896,0.3212529550319301,-0.6431501015220233,0.6973742871843402,-0.3520949626465459
LAMB2_ITGB4,567,32.670227,3.516614,25.590551181102363,24894.713,10.122451,567,1,2,0.0,0.0,1.0,0.0,0.0,-0.48584844772649266,-0.7340525407206534,0.26132942243447144,-0.1747520129690526,0.15687874349793304
LAMA5_ITGB4,500,28.977858,3.400459,34.38320209973753,22081.127,10.002523,500,1,2,0.0,0.0,1.0,0.0,0.0,-0.1399552148055338,-0.4751484934965273,0.5784663002023043,-0.5200901721078262,0.34277472607870674
LAMC1_ITGB4,515,23.624464,3.2037404,32.414698162729664,18001.842,9.798285,515,1,3,0.0,0.0,0.0,1.0,0.0,-0.09791854290344709,0.3029277915667274,-0.3618274190135081,0.39602151188554646,-0.2357697325719126
LAMB3_ITGB4,632,20.939404,3.0882843,17.06036745406824,15955.825,9.677642,632,1,3,0.0,0.0,0.0,1.0,0.0,-0.3815616242068941,-0.21130976065744203,-0.34582870725053555,0.4068002869678114,-0.02243755509028387
LAMB1_ITGB4,610,35.766254,3.6045804,19.947506561679795,27253.885,10.212988,610,1,2,0.0,0.0,1.0,0.0,0.0,-0.47783205046391547,-0.7137945160228055,0.24429934582774607,-0.15500601763550012,0.12836374070403472
LAMC2_ITGB4,383,33.88469,3.552048,49.73753280839895,25820.133,10.158949,383,1,3,0.0,0.0,0.0,1.0,0.0,0.1074509755595281,0.6112582466319437,-0.47883971941020675,0.5240288677120464,-0.38824445450338263
HBEGF_CD82,346,11.164202,2.4984975,54.59317585301837,8507.122,9.048777,346,1,1,0.0,1.0,0.0,0.0,0.0,0.2127356365946401,0.3823074764717942,-0.1943663346859371,0.09497060152316901,-0.19977257254543654
LTB_LTBR,600,11.882279,2.5558527,21.259842519685034,9054.297,9.111105,600,1,2,0.0,0.0,1.0,0.0,0.0,-0.19381191629509814,-0.3080946848999778,0.3349218584017711,-0.1410705858445114,-0.016045321081596023
CD55_ADGRE5,327,10.797136,2.467857,57.08661417322835,8227.418,9.015349,327,1,0,1.0,0.0,0.0,0.0,0.0,0.5113409494961125,0.47267916693684875,0.09787253841921828,-0.19894630827677695,-0.13225556356187976
AGRN_LRP1,344,14.105585,2.7150645,54.85564304461943,10748.456,9.282611,344,1,0,1.0,0.0,0.0,0.0,0.0,0.5017884610204658,0.38968514819783073,0.010903244458477502,-0.17661896608444064,0.005018932477562677
GPC3_LRP1,471,7.993199,2.1964686,38.188976377952756,6090.8174,8.714702,471,1,4,0.0,0.0,0.0,0.0,1.0,0.1815599944348762,-0.11238675635679476,0.25294905859489053,-0.39016034563066343,0.39369207322819005
PDGFB_LRP1,479,8.292735,2.229233,37.13910761154856,6319.0645,8.751485,479,1,4,0.0,0.0,0.0,0.0,1.0,0.21210416566475487,0.1919365853113905,-0.02411100449528515,-0.06656999639037686,0.0689126167846815
A2M_LRP1,463,16.560186,2.8656342,39.23884514435696,12618.861,9.4430275,463,1,4,0.0,0.0,0.0,0.0,1.0,-0.2657176467895853,-0.3240217259917092,0.017430103587705886,0.0008354692621190849,0.23152981070836787
SERPINA1_LRP1,304,6.640295,2.0334363,60.10498687664042,5059.905,8.529301,304,1,0,1.0,0.0,0.0,0.0,0.0,0.5569851720967726,0.2363713456958158,0.27139261857487385,-0.43758287044728267,0.13515221684495657
HSPG2_LRP1,390,9.628796,2.3635669,48.818897637795274,7337.142,8.900841,390,1,2,0.0,0.0,1.0,0.0,0.0,-0.11135615908164112,-0.356784885030609,0.26281413754090704,-0.25926866216705763,0.2247464063256865
APOE_LRP1,367,16.158134,2.8424723,51.83727034120735,12312.498,9.418451,367,1,4,0.0,0.0,0.0,0.0,1.0,0.06923849021618378,0.36882732694407666,-0.46143215321439857,0.3782242634076283,-0.06619809614996527
HSP90B1_LRP1,471,21.7558,3.12482,38.188976377952756,16577.92,9.715887,471,1,4,0.0,0.0,0.0,0.0,1.0,-0.25888550927256765,-0.3227022086427379,0.02516440634831542,-0.01222203008247571,0.23437849767868507
MDK_LRP1,374,11.264212,2.5066855,50.91863517060368,8583.329,9.0576935,374,1,1,0.0,1.0,0.0,0.0,0.0,0.16199401957304863,0.6170601002985137,-0.4338440673206537,0.419184557036179,-0.3158197058917472
PLAU_LRP1,500,25.554464,3.279198,34.38320209973753,19472.502,9.87681,500,1,4,0.0,0.0,0.0,0.0,1.0,0.025337901626878524,0.1952272411304096,-0.30061974018902393,0.26656693074898097,-0.0692419249486056
LRPAP1_LRP1,353,17.704142,2.928745,53.67454068241471,13490.556,9.509819,353,1,1,0.0,1.0,0.0,0.0,0.0,0.4232049894337899,0.5054756942234013,-0.21035847100787963,0.05805430555977793,-0.11426370366041112
C3_LRP1,191,8.796561,2.2820315,74.93438320209972,6702.9795,8.810456,191,1,0,1.0,0.0,0.0,0.0,0.0,0.7947945068451018,0.4230525850529684,0.4132656509398863,-0.549653730319457,-0.08819221415247072
THBS1_LRP1,335,17.608644,2.9236262,56.03674540682415,13417.787,9.504411,335,1,1,0.0,1.0,0.0,0.0,0.0,0.5665323451463162,0.7983822432549634,-0.16149202701811916,0.08885175887215264,-0.4443212536793335
HSP90AA1_LRP1,236,6.593537,2.0272975,69.02887139107612,5024.275,8.522236,236,1,0,1.0,0.0,0.0,0.0,0.0,0.8204833777758517,0.4585947506757548,0.5380403766936728,-0.5940535427809981,-0.13224017633320403
CALR_LRP1,383,20.511158,3.0685718,49.73753280839895,15629.502,9.65698,383,1,4,0.0,0.0,0.0,0.0,1.0,-0.02815973438436781,-0.3245462329966084,0.17447142957457826,-0.27374199140507904,0.38687724403184665
C1QB_LRP1,366,7.81756,2.1767452,51.96850393700787,5956.981,8.692487,366,1,0,1.0,0.0,0.0,0.0,0.0,0.5504480005879127,0.2573121659201503,0.2322208883995722,-0.4122990887572038,0.15662900718327882
VWF_LRP1,324,16.700928,2.8736172,57.48031496062992,12726.106,9.451489,324,1,0,1.0,0.0,0.0,0.0,0.0,0.5711264586740531,0.42886544812791194,0.09481114188646017,-0.24604010880965482,-0.03205095530683546
APP_LRP1,350,6.292022,1.9867809,54.06824146981628,4794.521,8.475438,350,1,0,1.0,0.0,0.0,0.0,0.0,0.7768844018584246,0.7295156977402051,0.2139906907420652,-0.2880511977292892,-0.2768994352447808
PSAP_LRP1,320,11.4562845,2.5222254,58.00524934383202,8729.688,9.074599,320,1,0,1.0,0.0,0.0,0.0,0.0,0.6140833177755702,0.39774911135103863,0.13365971717038483,-0.30982499443787415,-0.021029105601625356
COL4A2_CD93,370,11.225989,2.503564,51.44356955380578,8554.204,9.054296,370,1,3,0.0,0.0,0.0,1.0,0.0,-0.3477382049112937,-0.3753371648195279,-0.07782454416198271,0.15372853219805271,-0.15849181518512695
COL1A2_CD93,246,7.740112,2.167923,67.71653543307087,5897.9653,8.682532,246,1,4,0.0,0.0,0.0,0.0,1.0,-0.038576389988904385,0.09351419428736404,-0.3204670143496354,0.27904308403121497,-0.2207527826267623
COL4A1_CD93,412,13.641712,2.6838744,45.93175853018373,10394.984,9.249175,412,1,3,0.0,0.0,0.0,1.0,0.0,-0.28139050979149843,-0.3517063926155109,-0.03414198865344785,0.08866459202298885,-0.10393954382119326
C1QA_CD93,360,13.680907,2.6865478,52.75590551181102,10424.852,9.252044,360,1,3,0.0,0.0,0.0,1.0,0.0,-0.35626389441622686,-0.3805117386368643,-0.08559276951354744,0.16092891214620705,-0.16315570594387574
HLA-B_CANX,325,5.3933835,1.8552636,57.34908136482939,4109.7583,8.3213625,325,1,3,0.0,0.0,0.0,1.0,0.0,-0.24899947707914724,-0.2124307745511065,-0.1714560541825772,0.20028306037082177,-0.04180291474121212
GSTP1_TRAF2,133,2.7978108,1.3344249,82.54593175853017,2131.932,7.6652527,133,0,-1,0.0,0.0,0.0,0.0,0.0,-0.1587374449753127,-0.23102675561346894,0.05650962709041682,0.026254210297572758,-0.08007629921359785
S100A9_CD68,560,26.804426,3.3251953,26.509186351706038,20424.973,9.924562,560,1,4,0.0,0.0,0.0,0.0,1.0,-0.3693301760496993,-0.4686566963342476,0.18231147268730014,-0.11180265143320448,0.2558748988227953
AFDN_NECTIN2,580,39.289463,3.69609,23.884514435695536,29938.57,10.306936,580,1,3,0.0,0.0,0.0,1.0,0.0,-0.4976258543463448,-0.6538354780904468,0.1541643071388686,-0.059161900612261765,0.055953381352601375
LRPAP1_SORT1,188,5.8326387,1.921711,75.32808398950131,4444.4707,8.399641,188,1,0,1.0,0.0,0.0,0.0,0.0,0.3782847889425084,0.49832451900150276,-0.11545499192663221,0.05837001199909116,-0.1880747079765797
PSAP_SORT1,159,3.4466155,1.4921433,79.13385826771653,2626.321,7.87372,159,1,0,1.0,0.0,0.0,0.0,0.0,0.6546870748997778,0.5005318508122222,0.21749829894148603,-0.29751466897212514,-0.17622917237675179
PSEN1_NOTCH2,233,5.280763,1.8374915,69.4225721784777,4023.9417,8.300265,233,1,2,0.0,0.0,1.0,0.0,0.0,-0.010719239297982136,-0.12983659426207161,0.3385336000512175,-0.2191264091218263,0.1767855442810484
ADAM10_NOTCH2,180,7.2059126,2.104855,76.37795275590551,5490.9053,8.611031,180,1,1,0.0,1.0,0.0,0.0,0.0,0.5265760825441846,0.44226916882980816,0.1640704719328831,-0.27659527468302325,-0.05958515988211421
APP_NOTCH2,207,2.9077346,1.3629578,72.83464566929135,2215.6938,7.703772,207,1,0,1.0,0.0,0.0,0.0,0.0,0.6860450699732805,0.5967573969844857,0.24931805079763641,-0.31030069625691403,-0.20182459027120242
JAG2_NOTCH2,229,7.437962,2.1327407,69.94750656167979,5667.727,8.64272,229,1,2,0.0,0.0,1.0,0.0,0.0,-0.0832680384505673,-0.18699539411253951,0.2851709765247948,-0.16123795782773795,0.1966912071306574
PDGFB_PDGFRA,216,2.6931849,1.3064892,71.65354330708662,2052.2068,7.627158,216,1,4,0.0,0.0,0.0,0.0,1.0,0.32664159499881873,0.17641059689773247,0.118039481354726,-0.193419652899455,0.10514319068412038
CD14_RIPK1,154,6.273896,1.984292,79.79002624671917,4780.709,8.472553,154,1,0,1.0,0.0,0.0,0.0,0.0,0.4906900737232931,0.3831518867491862,0.1545652703212921,-0.2651436742364751,-0.05717086480218299
CALR_HLA-F,332,17.39607,2.912137,56.43044619422572,13255.806,9.492267,332,1,2,0.0,0.0,1.0,0.0,0.0,-0.1094159697508917,-0.3225984713154408,0.39284729122445544,-0.3082100572382268,0.3295843108196347
B2M_HLA-F,387,11.401016,2.5177784,49.21259842519685,8687.574,9.069764,387,1,4,0.0,0.0,0.0,0.0,1.0,-0.18916535614262947,-0.28927981997760355,0.27179118880207936,-0.17312681086912357,0.2332911120553119
PLAU_ITGAV,346,14.687746,2.7528799,54.59317585301837,11192.0625,9.32305,346,0,-1,0.0,0.0,0.0,0.0,0.0,0.20539296285873962,0.2962475350750415,-0.09774526416991125,0.09133134358080862,-0.04706230394475664
SPP1_ITGAV,239,9.225987,2.3249323,68.63517060367454,7030.202,8.858113,239,1,0,1.0,0.0,0.0,0.0,0.0,0.7327157193595429,0.45896472955417694,0.46379759217532085,-0.48972129422870053,-0.1749262751449233
NID1_ITGAV,230,5.16449,1.8188055,69.81627296587926,3935.3416,8.2780075,230,1,3,0.0,0.0,0.0,1.0,0.0,-0.1862046865396654,0.04521545657914147,-0.23073463070256064,0.29936737146777165,-0.024636905129945923
PDGFB_ITGAV,332,4.608015,1.7241968,56.43044619422572,3511.3074,8.164028,332,1,0,1.0,0.0,0.0,0.0,0.0,0.3002853469702026,0.23224849198131078,0.21730481656393325,-0.1862925160759754,0.02428318219819306
CALR_ITGAV,251,10.494762,2.4418914,67.06036745406824,7997.009,8.986948,251,1,4,0.0,0.0,0.0,0.0,1.0,0.01490687123884422,-0.21506959794868213,0.3476075623079605,-0.2696132989943397,0.3174967331522322
FGG_ITGAV,277,6.599466,2.028078,63.6482939632546,5028.793,8.523134,277,1,0,1.0,0.0,0.0,0.0,0.0,0.6502710654656826,0.39357924117897664,0.46132053152649677,-0.4328026364293762,-0.1599506513110943
FGA_ITGAV,299,3.4248903,1.4872454,60.76115485564304,2609.7664,7.867399,299,1,3,0.0,0.0,0.0,1.0,0.0,0.1717505543762192,0.3104951201718823,-0.007858777510044917,0.09061804731361442,-0.18319731561559893
MFGE8_ITGAV,257,5.0930758,1.807153,66.2729658792651,3880.9238,8.264086,257,1,4,0.0,0.0,0.0,0.0,1.0,-0.19352285524158186,-0.14744090135089782,-0.014881558453241798,0.08146451471472174,0.2079121341208537
FGB_ITGAV,246,10.166381,2.4129076,67.71653543307087,7746.782,8.955162,246,1,0,1.0,0.0,0.0,0.0,0.0,0.7060529228761202,0.43539788421079223,0.4459624511615229,-0.45443025005222853,-0.1787892665305549
FBN1_ITGAV,259,5.964229,1.940787,66.01049868766404,4544.7427,8.421947,259,0,-1,0.0,0.0,0.0,0.0,0.0,-0.19149876144499062,-0.19573137359135426,0.13205275530918342,-0.017956388501504446,0.19986156510407938
AZGP1_ITGAV,264,7.8222394,2.1772757,65.35433070866141,5960.5464,8.693086,264,0,-1,0.0,0.0,0.0,0.0,0.0,-0.19725507703652054,-0.2130872316133063,0.14268187758576392,-0.020978943434999665,0.21654100997151998
ADAM9_ITGAV,311,7.6004424,2.1518137,59.186351706036746,5791.537,8.664326,311,0,-1,0.0,0.0,0.0,0.0,0.0,0.047366844059354984,0.18384317778698261,-0.0648946488251322,0.10546244071951144,-0.03188601704488788
VEGFA_ITGAV,268,9.093237,2.3118656,64.82939632545933,6929.0464,8.843622,268,1,4,0.0,0.0,0.0,0.0,1.0,-0.13060261108088567,-0.22562881330630624,0.25994508170577374,-0.13055689693855688,0.24231197661679776
ADAM15_ITGAV,282,4.32293,1.6720239,62.99212598425197,3294.0725,8.1001835,282,1,4,0.0,0.0,0.0,0.0,1.0,-0.17438508555721124,-0.17623042184645776,0.1368083613990191,-0.018131494278906653,0.22079905444568793
COL1A2_ITGAV,195,6.515146,2.0169203,74.40944881889764,4964.541,8.510278,195,1,3,0.0,0.0,0.0,1.0,0.0,0.09078359708513353,0.3286722677257397,-0.3601950781407003,0.3408832074763266,-0.2564894074475168
COL4A1_ITGAV,327,9.991252,2.3970997,57.08661417322835,7613.334,8.937788,327,1,4,0.0,0.0,0.0,0.0,1.0,-0.054165415944828946,-0.10695464670574045,0.24081555587909603,-0.09834458835789087,0.16280655246780726
FN1_ITGAV,259,6.6568856,2.0356054,66.01049868766404,5072.547,8.5317955,259,1,4,0.0,0.0,0.0,0.0,1.0,-0.13503164566650527,-0.17856277197784856,0.21411562216079513,-0.05612523487655489,0.12076037514638047
SAA1_SCARB1,321,7.4287634,2.13165,57.8740157480315,5660.718,8.641482,321,1,3,0.0,0.0,0.0,1.0,0.0,-0.3063058945589946,-0.2654917814243035,-0.13339617058963532,0.1747979584653816,-0.0524131284213028
PDGFB_PDGFRB,401,6.8115416,2.0556023,47.3753280839895,5190.3945,8.554758,401,1,4,0.0,0.0,0.0,0.0,1.0,0.40392642844522225,0.3345240797534005,0.061649440944582835,-0.14988659818512642,0.0706151129174682
MFGE8_PDGFRB,349,8.485815,2.2497976,54.199475065616795,6466.191,8.774497,349,1,3,0.0,0.0,0.0,1.0,0.0,-0.26495780341050584,-0.14500146174032585,-0.23042153007430066,0.28016221474162173,0.07861836861134394
CALM1_KCNN4,208,7.862143,2.1817887,72.70341207349081,5990.953,8.698173,208,1,0,1.0,0.0,0.0,0.0,0.0,0.41202064784846976,0.10056509596893759,0.42618716468398116,-0.5127687922185865,0.17255348149028574
