"","combinedPval","adjustedPval"
"FN1_ITGA5",1.80966353013901e-14,2.21234465130201e-13
"WNT7B_LRP5",2.77368934487043e-08,2.30546368297907e-07
"DKK1_LRP5",3.7556351292693e-29,9.75212357159719e-28
"PSEN1_NCSTN",1.78236128278719e-06,1.34467794838591e-05
"FN1_IL17RC",4.17311490226169e-05,0.000301264442136572
"PLAU_ITGB5",6.93754106116478e-26,1.54924399280548e-24
"SPP1_ITGB5",7.93325855537212e-25,1.66087573193127e-23
"TLN1_ITGB5",0.00150849042385037,0.0103333041298012
"COL4A2_ITGB5",8.88178419700125e-16,1.14428019718122e-14
"ADAM9_ITGB5",1.57331367843292e-22,2.96074380639616e-21
"COL18A1_ITGB5",8.89358766631432e-07,6.8327576081328e-06
"LTBP3_ITGB5",2.93618475821766e-06,2.18562867271977e-05
"LTBP1_ITGB5",1.11708647988466e-18,1.67049157845972e-17
"MST1_MST1R",1.04852843392207e-47,9.24276963334873e-46
"LAMC3_ITGA2",3.49754969671403e-29,9.22498537799693e-28
"COL6A1_ITGA2",6.35611714085539e-20,1.05401316731499e-18
"COL6A2_ITGA2",6.85024882791653e-33,2.2277919774412e-31
"MMP1_ITGA2",4.40940617352226e-11,4.39588519570882e-10
"HSPG2_ITGA2",1.25854882071508e-12,1.35120419950482e-11
"LAMB3_ITGA2",4.12003764438396e-13,4.58500909905428e-12
"COL1A2_ITGA2",1.57214392959419e-37,7.63218213233106e-36
"COL4A1_ITGA2",7.9649620232658e-12,8.23463232083545e-11
"FN1_ITGA2",1.95728463081634e-24,3.99775017691088e-23
"COL7A1_ITGA2",9.80834101019525e-35,3.5711923506176e-33
"COL3A1_ITGA2",9.19368937265528e-19,1.38098981755399e-17
"GAS6_AXL",2.71772715443319e-08,2.27021502885954e-07
"LRPAP1_LRP8",3.69485159817427e-19,5.67735458750121e-18
"INS_INSR",5.17835426218325e-39,2.89098621636091e-37
"ARF1_INSR",8.3137974282721e-10,7.60893486327606e-09
"HRAS_INSR",5.81819944424284e-39,3.19495159520578e-37
"CALM1_INSR",2.52278099567615e-37,1.2072216741566e-35
"FN1_ROBO4",4.19818939700889e-06,3.10434041343121e-05
"CD6_ALCAM",2.93562889543402e-24,5.92377533457065e-23
"S100A9_ALCAM",3.71634243454544e-05,0.000268868699547549
"PLAU_MRC2",9.6357025551533e-20,1.5668292779307e-18
"LGALS9_MRC2",2.59261242474551e-08,2.17655785504716e-07
"CALM1_AQP1",1.70331643492586e-53,2.03771207420894e-51
"C1QA_CSPG4",5.63021033905819e-07,4.39615342774255e-06
"C4B_CD46",8.34872621536331e-26,1.85203327483203e-24
"SEMA4A_PLXND1",3.03506002070915e-22,5.58600614780348e-21
"SEMA4D_MET",3.03363288681063e-18,4.47654216871577e-17
"AFDN_EPHB3",1.10995624802435e-06,8.46928706169057e-06
"FAM3C_LAMP1",4.13002965160558e-14,4.97638402299314e-13
"PLAU_PLAUR",1.31675178392179e-53,1.63359977361765e-51
"FN1_PLAUR",3.42821326881904e-11,3.43816629084461e-10
"LAMB3_COL17A1",8.39354474813092e-09,7.24634818322728e-08
"MDK_SDC3",1.57493684760368e-10,1.52913651811777e-09
"COL5A1_SDC3",3.15270032302806e-12,3.31052995197191e-11
"PLAU_IGF2R",1.99475547191241e-10,1.92559834321776e-09
"EFNA1_EPHA2",4.75771644303791e-10,4.4024607991525e-09
"SEMA4D_PLXNB1",1.15379547694871e-52,1.24673069354114e-50
"SEMA4A_PLXNB1",1.72373226803302e-12,1.82720906992613e-11
"S100A10_TRPV6",1.89697161734609e-29,5.04307934520829e-28
"B2M_TFRC",0.00490643982696437,0.0334046470595483
"SEMA3B_NRP2",4.16943518887479e-21,7.31222208929623e-20
"VEGFA_NRP2",4.26387480878532e-10,3.98957773576775e-09
"PGF_NRP2",1.65014266109019e-19,2.63213227694994e-18
"LGALS9_CD47",1.90736315630602e-13,2.15847583816261e-12
"THBS2_CD47",1.4432899320127e-15,1.85233097053281e-14
"COL4A1_CD47",1.25754961999291e-12,1.35120419950482e-11
"GNAS_ADORA1",1.32871780889054e-06,1.00696876599398e-05
"AFDN_NECTIN4",2.23355334227904e-10,2.1499214772137e-09
"AFDN_F11R",5.35364974452843e-17,7.23109033654692e-16
"CD59_CD2",0.0017399521270145,0.0118945148419649
"MDK_TSPAN1",1.53164042399048e-33,5.18235475104083e-32
"MDK_SDC4",4.60937224529502e-24,9.1360946694413e-23
"BMP2_ENG",1.13907926424517e-08,9.73359769816366e-08
"ALOX5AP_ALOX5",6.29239891358141e-30,1.75646910253477e-28
"HLA-C_NOTCH4",3.4135050341888e-10,3.22090346007075e-09
"SPTBN2_PTPRA",7.65621075204947e-07,5.90921325777201e-06
"MDK_SDC1",3.81718210845203e-34,1.33191699309088e-32
"LAMB2_ITGB1",1.3812719659693e-36,5.93184928659521e-35
"MDK_ITGB1",1.48586698500708e-11,1.51282798059782e-10
"ADAM9_ITGB1",5.74800207431281e-11,5.67966513782926e-10
"VEGFA_ITGB1",6.47815134868779e-13,7.16166455092255e-12
"SPON2_ITGB2",8.55280114508972e-08,6.8868489453246e-07
"ICAM2_ITGB2",5.38458166943201e-14,6.46477297780249e-13
"VEGFA_SIRPA",9.24229473397986e-07,7.08441330900414e-06
"ADAM9_ITGA6",1.68590815951429e-17,2.35303390055787e-16
"VIM_CD44",1.45541543177879e-21,2.57947120754132e-20
"SEMA4D_PLXNB2",1.81755566805777e-78,2.0294202048696e-75
"CXCL17_GPR35",4.21965028960315e-47,3.36536894251551e-45
