,C,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
HSP90AA1_ERBB2,0.16244494146129101,0.0,0.0004248094182808732,2.8786366394488446e-138,0.000999000999000999,0.0010796417605902027,0.0,1.2365621738154168e-137,0.000999000999000999
LRPAP1_LDLR,0.16397806601134013,0.0,0.0004248094182808732,2.5103341493640905e-138,0.000999000999000999,0.0011306122919682714,0.0,1.1072366694516614e-137,0.000999000999000999
MST1_MST1R,0.16412685201295657,0.0,0.0004248094182808732,6.329938592627962e-140,0.000999000999000999,0.0011286469863114003,0.0,3.2915680681665404e-139,0.000999000999000999
APOE_LDLR,0.16652676815640666,0.0,0.0004248094182808732,2.6177820529311763e-140,0.000999000999000999,0.0011055478185934965,0.0,1.4368714823866679e-139,0.000999000999000999
C3_CD46,0.1671610227196804,0.0,0.0004248094182808732,4.7752885825816566e-139,0.000999000999000999,0.0010559597094097542,0.0,2.268262076726287e-138,0.000999000999000999
MMP1_CD44,0.16762384027491167,0.0,0.0004248094182808732,1.9703276224530616e-145,0.000999000999000999,0.0011686805922809897,0.0,1.54498705633621e-144,0.000999000999000999
FGF19_FGFR4,0.16781161712749065,0.0,0.0004248094182808732,2.4518226086993835e-148,0.000999000999000999,0.00102531822851089,0.0,2.5233341014531155e-147,0.000999000999000999
LAMA5_ITGB4,0.1687114022253932,0.0,0.0004248094182808732,3.498298893742867e-142,0.000999000999000999,0.0010631147289421946,0.0,2.1601995668862204e-141,0.000999000999000999
FGF23_FGFR3,0.17098545254134437,0.0,0.0004248094182808732,1.884384972939038e-158,0.000999000999000999,0.0009426445623958902,0.0,9.665082170683648e-157,0.000999000999000999
COL1A2_ITGA2,0.1746877283326126,0.0,0.0004248094182808732,4.7282420779034025e-152,0.000999000999000999,0.001012554476900237,0.0,7.299223707763378e-151,0.000999000999000999
CALM2_INSR,0.1755183219816355,0.0,0.0004248094182808732,2.4587802502511176e-153,0.000999000999000999,0.0009768725520938523,0.0,5.060989348433551e-152,0.000999000999000999
SPP1_ITGAV,0.1766275815099674,0.0,0.0004248094182808732,4.943540132122634e-150,0.000999000999000999,0.0009834300736496875,0.0,6.26181750068867e-149,0.000999000999000999
CD14_ITGB1,0.17897037119411152,0.0,0.0004248094182808732,2.496841461894901e-139,0.000999000999000999,0.0010876229327956123,0.0,1.233439682176081e-138,0.000999000999000999
C3_ADRA2A,0.18141401121895764,0.0,0.0004248094182808732,1.546247728106493e-138,0.000999000999000999,0.00107096937175252,0.0,7.072651645227846e-138,0.000999000999000999
APP_TNFRSF21,0.18198408429353308,0.0,0.0004248094182808732,2.633327440657309e-138,0.000999000999000999,0.0010728967711287445,0.0,1.1512068634377972e-137,0.000999000999000999
HLA-A_ERBB2,0.18324281701251136,0.0,0.0004248094182808732,1.163451097472892e-143,0.000999000999000999,0.001018488385948766,0.0,8.09499777678322e-143,0.000999000999000999
ADAM10_GPNMB,0.1838580061440787,0.0,0.0004248094182808732,3.866324719131284e-131,0.000999000999000999,0.001112290650640862,0.0,9.502310503735593e-131,0.000999000999000999
LAMA5_SDC1,0.18405749541420152,0.0,0.0004248094182808732,3.6392773753363605e-138,0.000999000999000999,0.0010629031329502513,0.0,1.5365837806975744e-137,0.000999000999000999
APP_GPC1,0.18537898180014106,0.0,0.0004248094182808732,1.1579786451463011e-145,0.000999000999000999,0.0009964325333215367,0.0,9.22647501132698e-145,0.000999000999000999
COL6A3_ITGB1,0.1856037302744654,0.0,0.0004248094182808732,3.68158471866431e-151,0.000999000999000999,0.0009869583979400616,0.0,5.051952363944914e-150,0.000999000999000999
SEMA4D_PLXNB2,0.1859187307958364,0.0,0.0004248094182808732,6.157375770683778e-141,0.000999000999000999,0.0010334959930087583,0.0,3.496257046802054e-140,0.000999000999000999
SEMA7A_ITGB1,0.18627548463437027,0.0,0.0004248094182808732,6.57474288111412e-135,0.000999000999000999,0.0010829969493032236,0.0,2.165281988846917e-134,0.000999000999000999
TGFB1_ITGB5,0.18653059318102622,0.0,0.0004248094182808732,5.82138164368802e-139,0.000999000999000999,0.0010402855181381183,0.0,2.7388214590303637e-138,0.000999000999000999
THBS1_LRP5,0.18801875399908088,0.0,0.0004248094182808732,2.2883495904013925e-137,0.000999000999000999,0.001071248488224242,0.0,8.695728443525291e-137,0.000999000999000999
CALM1_INSR,0.18814485022261343,0.0,0.0004248094182808732,1.3129172812453053e-154,0.000999000999000999,0.0009375458186118266,0.0,3.242905684675904e-153,0.000999000999000999
GNAI2_ADRA2A,0.18943202201481252,0.0,0.0004248094182808732,3.399768283249903e-131,0.000999000999000999,0.001122634515234536,0.0,8.397427659627261e-131,0.000999000999000999
CALM1_PTPRA,0.1911540491927056,0.0,0.0004248094182808732,1.6424009133349308e-137,0.000999000999000999,0.0010036920380822358,0.0,6.388551584153196e-137,0.000999000999000999
ANXA1_ADRA2A,0.1917654790358041,0.0,0.0004248094182808732,3.1858188753016333e-131,0.000999000999000999,0.00111344687651723,0.0,7.908515197984959e-131,0.000999000999000999
SPP1_ITGB1,0.19219441200689366,0.0,0.0004248094182808732,3.366764016330614e-130,0.000999000999000999,0.001100796508561529,0.0,7.808363493273817e-130,0.000999000999000999
FGF23_FGFR4,0.19239585811684287,0.0,0.0004248094182808732,3.0347429774122475e-146,0.000999000999000999,0.0009874303983290731,0.0,2.540954289562119e-145,0.000999000999000999
TFF2_MUC6,0.1935642455365365,0.0,0.0004248094182808732,1.6706089569633226e-138,0.000999000999000999,0.0010262095751179625,0.0,7.50255295218074e-138,0.000999000999000999
LGALS1_ITGB1,0.1943645175049906,0.0,0.0004248094182808732,8.722060891701456e-138,0.000999000999000999,0.001042336319229061,0.0,3.474756516532677e-137,0.000999000999000999
LAMB2_ITGB4,0.19442909086897395,0.0,0.0004248094182808732,3.679320663718275e-144,0.000999000999000999,0.000994125183295742,0.0,2.634180301270765e-143,0.000999000999000999
VWF_SIRPA,0.19612381002451792,0.0,0.0004248094182808732,3.460304331751828e-138,0.000999000999000999,0.00100905340845771,0.0,1.4736123619701752e-137,0.000999000999000999
ADAM12_SDC4,0.1967769149797593,0.0,0.0004248094182808732,1.2066195207693025e-146,0.000999000999000999,0.0009640943550565653,0.0,1.0277069711379921e-145,0.000999000999000999
FGB_ITGAV,0.19701122555376163,0.0,0.0004248094182808732,2.014892892423786e-144,0.000999000999000999,0.0009705725015388988,0.0,1.485607595309478e-143,0.000999000999000999
SPP1_ITGB5,0.19754617619155307,0.0,0.0004248094182808732,3.262306509936295e-136,0.000999000999000999,0.001043271628873557,0.0,1.1849848646386248e-135,0.000999000999000999
CXCL17_GPR35,0.1981838943849028,0.0,0.0004248094182808732,9.743987358595443e-138,0.000999000999000999,0.001010270047879765,0.0,3.850823804116919e-137,0.000999000999000999
LAMC2_ITGA2,0.19850728082448624,0.0,0.0004248094182808732,6.614989695990574e-138,0.000999000999000999,0.0010605716464332571,0.0,2.70066521472673e-137,0.000999000999000999
TNFSF12_TNFRSF12A,0.19865484311656828,0.0,0.0004248094182808732,8.169580059904396e-130,0.000999000999000999,0.0011213024429382987,0.0,1.7936766887078984e-129,0.000999000999000999
APP_LRP10,0.19918805835696304,0.0,0.0004248094182808732,5.70652020486908e-134,0.000999000999000999,0.0010262355030007473,0.0,1.7084975643668639e-133,0.000999000999000999
APP_LRP1,0.1997305266501434,0.0,0.0004248094182808732,2.9090188492829895e-132,0.000999000999000999,0.0010692088183729695,0.0,7.855569323037751e-132,0.000999000999000999
FGF19_FGFR1,0.20262470471558064,0.0,0.0004248094182808732,1.5213330391947554e-141,0.000999000999000999,0.0010006187038466995,0.0,9.05468098026758e-141,0.000999000999000999
FGG_ITGB1,0.20320187574599152,0.0,0.0004248094182808732,9.842765173893716e-127,0.000999000999000999,0.0010953336482790014,0.0,1.7242290765615235e-126,0.000999000999000999
SEMA4G_PLXNB2,0.20451093090039663,0.0,0.0004248094182808732,6.112033881615307e-137,0.000999000999000999,0.001025435599260662,0.0,2.3048433110824137e-136,0.000999000999000999
VCAN_ITGB1,0.20484367646790502,0.0,0.0004248094182808732,1.8878028749981414e-131,0.000999000999000999,0.0010518784560686622,0.0,4.733881321061329e-131,0.000999000999000999
TGFB1_ITGAV,0.20561961852787822,0.0,0.0004248094182808732,4.832831600862378e-136,0.000999000999000999,0.00101837810188599,0.0,1.7052991505900105e-135,0.000999000999000999
SEMA4A_PLXNB2,0.20627726977884298,0.0,0.0004248094182808732,2.2467400112523703e-135,0.000999000999000999,0.0010400667741740928,0.0,7.550269153460346e-135,0.000999000999000999
CXCL2_ADRA2A,0.20674847283237544,0.0,0.0004248094182808732,9.138026758377108e-129,0.000999000999000999,0.0010908332524969717,0.0,1.8653657928257402e-128,0.000999000999000999
HLA-A_APLP2,0.20728606192906138,0.0,0.0004248094182808732,1.5777981601643324e-138,0.000999000999000999,0.001048288799458307,0.0,7.150754964414497e-138,0.000999000999000999
FGB_ITGB1,0.20868934080486432,0.0,0.0004248094182808732,1.176189524424465e-126,0.000999000999000999,0.0010764982657000348,0.0,2.045907130512978e-126,0.000999000999000999
TGM2_SDC4,0.2087329331066663,0.0,0.0004248094182808732,7.346679202013438e-144,0.000999000999000999,0.0009537762193673085,0.0,5.184656465420912e-143,0.000999000999000999
APOE_LRP1,0.20887748004144957,0.0,0.0004248094182808732,2.0333671413572432e-137,0.000999000999000999,0.0010128475205777917,0.0,7.847526311175611e-137,0.000999000999000999
LGALS9_SLC1A5,0.2093072985959938,0.0,0.0004248094182808732,2.9602282128841545e-140,0.000999000999000999,0.0009893781620964335,0.0,1.6069810298513982e-139,0.000999000999000999
CDH1_ERBB3,0.20937535729005666,0.0,0.0004248094182808732,8.113688050172498e-143,0.000999000999000999,0.000961703535209588,0.0,5.2054050607600186e-142,0.000999000999000999
INS_INSR,0.20962664944759213,0.0,0.0004248094182808732,6.950194491305704e-152,0.000999000999000999,0.0009111784183976166,0.0,1.0404230541530357e-150,0.000999000999000999
MMP7_CD151,0.21072031802866123,0.0,0.0004248094182808732,6.3528326345758705e-143,0.000999000999000999,0.0009401012889385863,0.0,4.184399095307307e-142,0.000999000999000999
APP_APLP2,0.21133716762104926,0.0,0.0004248094182808732,2.092867844912277e-129,0.000999000999000999,0.0010795816180033237,0.0,4.5345469973099334e-129,0.000999000999000999
IL16_KCNJ15,0.2135934281810809,0.0,0.0004248094182808732,1.0003069902118811e-146,0.000999000999000999,0.0009427029179644368,0.0,8.66932724850297e-146,0.000999000999000999
INHBA_ENG,0.2139261773233601,0.0,0.0004248094182808732,1.6221649630650209e-136,0.000999000999000999,0.0009940980445355132,0.0,5.9802200877173156e-136,0.000999000999000999
MDK_LRP1,0.2140727179636872,0.0,0.0004248094182808732,2.655645004879603e-144,0.000999000999000999,0.0009455338642633158,0.0,1.9292479888390056e-143,0.000999000999000999
HSPG2_SDC1,0.21584374199341558,0.0,0.0004248094182808732,1.1329593327107513e-135,0.000999000999000999,0.0009955131682926543,0.0,3.859875243855939e-135,0.000999000999000999
SLPI_CD4,0.21621253733068285,0.0,0.0004248094182808732,5.125114694191102e-130,0.000999000999000999,0.0010413090209283424,0.0,1.1508212086047294e-129,0.000999000999000999
LGALS9_CD44,0.216722373716524,0.0,0.0004248094182808732,4.299827730441624e-149,0.000999000999000999,0.000984276942620135,0.0,4.9398020903213075e-148,0.000999000999000999
APP_NOTCH2,0.21836990773034903,0.0,0.0004248094182808732,3.4651896880281434e-134,0.000999000999000999,0.0009740695158112316,0.0,1.0698773161786893e-133,0.000999000999000999
FGG_ITGA5,0.21850096233859953,0.0,0.0004248094182808732,2.2818776575422437e-131,0.000999000999000999,0.0010062257312964695,0.0,5.693169509221558e-131,0.000999000999000999
SEMA4A_PLXNB1,0.2192113223459255,0.0,0.0004248094182808732,1.1375578718774721e-134,0.000999000999000999,0.0010162221553966138,0.0,3.649049277321242e-134,0.000999000999000999
TGFB1_ACVRL1,0.21943549914081692,0.0,0.0004248094182808732,4.7541607879524016e-130,0.000999000999000999,0.0010183453238957873,0.0,1.0723997393828704e-129,0.000999000999000999
TGFB1_SMAD3,0.2197261492442771,0.0,0.0004248094182808732,3.323061492469887e-130,0.000999000999000999,0.0010333072236138328,0.0,7.743360270189266e-130,0.000999000999000999
THBS1_ITGB1,0.2206619064848314,0.0,0.0004248094182808732,2.042535050730127e-130,0.000999000999000999,0.0010290420676183857,0.0,4.804820547908013e-130,0.000999000999000999
C4B_CD46,0.220914292197669,0.0,0.0004248094182808732,6.69934952097496e-138,0.000999000999000999,0.0009687754306205329,0.0,2.7126874289849427e-137,0.000999000999000999
LAMB1_ITGB4,0.22094319993344366,0.0,0.0004248094182808732,1.841117343889124e-140,0.000999000999000999,0.000955766226514637,0.0,1.021923559417109e-139,0.000999000999000999
AGRN_ITGB1,0.22233607379712977,0.0,0.0004248094182808732,1.693646369189265e-128,0.000999000999000999,0.0010250496354255213,0.0,3.346645225517988e-128,0.000999000999000999
LAMA5_ITGB1,0.2226244594167703,0.0,0.0004248094182808732,3.185898869662292e-129,0.000999000999000999,0.0010363401056403244,0.0,6.640649964612541e-129,0.000999000999000999
THBS1_CD47,0.223881763695081,1.3192617476624e-310,0.0004248094182808732,1.4354234901190316e-130,0.000999000999000999,0.0010038746977467279,4.97492597973454e-310,3.3928191584631654e-130,0.000999000999000999
CALM2_KCNQ1,0.2251634254096309,1.371320723345844e-309,0.0004248094182808732,8.695093392966215e-133,0.000999000999000999,0.0009787170733454628,5.132063919188233e-309,2.4267661786018702e-132,0.000999000999000999
FGG_ITGAV,0.22559382261757455,3.007591558036793e-309,0.0004248094182808732,3.423804691114317e-139,0.000999000999000999,0.0009285000778945353,1.1171054358422376e-308,1.6581956053043848e-138,0.000999000999000999
COL1A2_CD44,0.22652410644754317,1.6398369183028704e-308,0.0004248094182808732,2.0749860237495326e-134,0.000999000999000999,0.001006730666881585,6.045368937624014e-308,6.546917715747583e-134,0.000999000999000999
FGB_ITGA5,0.2272625783336901,6.293319486740239e-308,0.0004248094182808732,3.0252600093641953e-127,0.000999000999000999,0.001017608761433875,2.302888760333095e-307,5.4344670713669545e-127,0.000999000999000999
HRAS_INSR,0.2277990114010466,1.6703640008377686e-307,0.0004248094182808732,4.289982536869019e-151,0.000999000999000999,0.0008727221165150334,6.067351591278366e-307,5.727706414089987e-150,0.000999000999000999
SPP1_ITGA5,0.2278794543526211,1.9335619111699733e-307,0.0004248094182808732,5.399836788340828e-126,0.000999000999000999,0.001026070420379568,6.972113752685889e-307,9.104161684096823e-126,0.000999000999000999
APP_NCSTN,0.22813377560288103,3.0705699041601517e-307,0.0004248094182808732,1.4723298110937085e-128,0.000999000999000999,0.0010192267943041346,1.0991750236631267e-306,2.932785994678597e-128,0.000999000999000999
MMP2_FGFR1,0.22831968363141392,4.305324300163108e-307,0.0004248094182808732,1.8205361606621663e-144,0.000999000999000999,0.0009140455001025513,1.5300936721442987e-306,1.3836074821032464e-143,0.000999000999000999
COL1A2_ITGB1,0.2289846694416722,1.441344605343837e-306,0.0004248094182808732,2.874361361005236e-138,0.000999000999000999,0.000961202702353294,5.085887393141825e-306,1.2365621738154168e-137,0.000999000999000999
TIMP2_CD44,0.22995904272267323,8.450094888876594e-306,0.0004248094182808732,5.594755664066171e-138,0.000999000999000999,0.0009909641235752852,2.960529698656055e-305,2.3031744150405738e-137,0.000999000999000999
LTBP1_ITGB5,0.2321196077179752,4.232186433072073e-304,0.0004248094182808732,4.601008129101308e-134,0.000999000999000999,0.0009615773414627055,1.4723240126321157e-303,1.4030234665284238e-133,0.000999000999000999
APP_ADRA2A,0.23241353651759888,7.201587766458814e-304,0.0004248094182808732,2.682042330015492e-133,0.000999000999000999,0.0009718277542812407,2.487821228413045e-303,7.658548618656955e-133,0.000999000999000999
CALM1_KCNQ1,0.23415991400116645,1.6876528988297446e-302,0.0004248094182808732,3.713413724279644e-142,0.000999000999000999,0.0008677285739416319,5.789587027929818e-302,2.2647239256717832e-141,0.000999000999000999
COL6A2_ITGB1,0.23630432064085563,8.03691666406729e-301,0.0004248094182808732,2.810015333396759e-129,0.000999000999000999,0.0009915471626373688,2.7380943669305114e-300,5.932254592726492e-129,0.000999000999000999
COL1A2_ITGAV,0.23663485350022986,1.4564111679356385e-300,0.0004248094182808732,1.1939480376923178e-130,0.000999000999000999,0.0010035689305248527,4.927856965480859e-300,2.8493252686956763e-130,0.000999000999000999
ADAM10_AXL,0.23681910376050544,2.0284390839614923e-300,0.0004248094182808732,7.617812900222236e-132,0.000999000999000999,0.0009867022403161607,6.81665923453726e-300,1.9498443381915983e-131,0.000999000999000999
LAMA5_ITGA3,0.23747412092322007,6.582232185865794e-300,0.0004248094182808732,3.6926906050935424e-140,0.000999000999000999,0.0009259362751751022,2.1970423647416906e-299,1.9828143031697933e-139,0.000999000999000999
HSPA8_LDLR,0.2376680334166765,9.324574656839816e-300,0.0004248094182808732,6.02463437182979e-132,0.000999000999000999,0.0009865190846944207,3.0915032754891736e-299,1.5500882185853731e-131,0.000999000999000999
C3_ITGB2,0.23905197495977876,1.1169075183495279e-298,0.0004248094182808732,1.0092602391529368e-140,0.000999000999000999,0.0009194854859547006,3.678348760431112e-298,5.665619978881259e-140,0.000999000999000999
CSF1_CSF1R,0.23929914275209743,1.739434851959538e-298,0.0004248094182808732,1.7084910798157284e-143,0.000999000999000999,0.0009047885611552017,5.690601436211998e-298,1.1561569772999587e-142,0.000999000999000999
CXCL16_ADRA2A,0.23971910932398782,3.6911310523180727e-298,0.0004248094182808732,6.695869950112983e-128,0.000999000999000999,0.0010242809748748055,1.1996175920033736e-297,1.2771273186701982e-127,0.000999000999000999
