,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
355,0.6428579929458453,4,CD14_ITGB1,3.2370446538154347,0.49147650593615816,-88.13136157797481,30.660030131232105,127.82207794680548,SE,64,0.003633753468925445,0.07791186919313847,0.0011138916015625,192.8982554893883,-102.54677646895159,14.415414890976777,0.00014659738426126,1.4177696737065767e-05
320,0.6024739009716606,4,LAMB1_ITGA6,3.2370446538154347,0.5837196105142963,-83.1783771090248,18.1770565690276,44.48070479519552,SE,64,0.0033814742432312964,0.06778096853788895,0.0011110305786132812,182.99228655148826,-97.53828907397923,14.359911964954435,0.00015098274645408694,1.4448109708525067e-05
451,0.5068364085085048,4,LAMC3_ITGB1,5.18771278254663,0.721454268092353,-87.50646043822978,36.77335128251879,97.7176481727723,SE,64,0.005140445040073864,0.0963128518300517,0.00112152099609375,191.64845320989824,-101.78323207792832,14.276771639698538,0.00015780021433342561,1.4904356085488122e-05
359,0.7137009626506693,4,EFNA5_EPHA2,3.2370446538154347,0.35487914686098504,-97.23696997511993,24.71724084485856,86.66412618536644,SE,64,0.006520305113728676,0.16883754997218822,0.0011222362518310547,211.10947228367854,-111.48154621235915,14.244576237239215,0.0001605227483536531,1.4904356085488122e-05
176,0.8825420635539722,4,TGM2_SDC4,2.019860877041703,0.1274199055722298,-66.79096220184951,-11.450739214757048,38.59529748679928,SE,64,0.01564645980462223,1.305055161122795,0.0014829635620117188,150.2174567371377,-81.03382501907478,14.242862817225273,0.00016066895860156194,1.4904356085488122e-05
339,0.6148465796047017,4,MMP7_SDC1,3.2370446538154347,0.5541710990039266,-41.63213797068961,-10.58140990816249,15.120966620174364,SE,64,0.004446786619481081,0.0907484702233361,0.0011134147644042969,99.89980827481791,-55.77211115662462,14.139973185935006,0.00016969914820386123,1.5291980185099603e-05
338,0.5897812922599764,4,LAMC1_ITGA2,3.2370446538154347,0.6153204439061791,-82.96918502977266,35.94378304565011,170.6690877148407,SE,64,0.004273884192332235,0.08430324717415809,0.0011031627655029297,182.573902392984,-97.09029050915038,14.121105479377718,0.00017140973077700572,1.5291980185099603e-05
455,0.5355809253120047,4,ADAM12_ITGB1,5.18771278254663,0.6429401581761607,-87.08528859781548,35.438961295005484,92.01399818107696,SE,64,0.004975987611031451,0.09395177419553068,0.0012841224670410156,190.80610952906963,-101.20418257138047,14.118893973564994,0.00017161136388732512,1.5291980185099603e-05
438,0.5183040045799943,4,CALM2_AQP1,5.18771278254663,0.6890870314397822,-32.13287971534716,-15.859652777344703,18.264865725934378,SE,64,0.005255067630869747,0.09863937540410356,0.0014162063598632812,80.901291764133,-46.24316739430151,14.11028767895435,0.00017239831555626584,1.5291980185099603e-05
299,0.8943756919776593,4,AFDN_F11R,2.019860877041703,0.11306656950839826,-93.02696629448073,20.19787508186038,120.23925188409693,SE,64,0.02000343655411624,1.9731229543390567,0.0014853477478027344,202.68946492240013,-107.1278958902473,14.100929595766573,0.0001732581354971785,1.5291980185099603e-05
475,0.5076988575798936,4,COL1A2_ITGA2,5.18771278254663,0.7189691612044398,-84.89704905908806,46.69151282599558,157.00282795472754,SE,64,0.005002522708522237,0.09373609414183333,0.001249551773071289,186.4296304516148,-98.94580850856278,14.048759449474716,0.00017813129819499451,1.55134127190931e-05
175,0.8791475017907376,4,TGM2_ITGB1,2.019860877041703,0.13160858265696782,-87.07860807154876,25.80476798927339,193.72557551852844,SE,64,0.00886744517605847,0.7076227783830169,0.001664876937866211,190.7927484765362,-101.11632949333728,14.037721421788518,0.00017917991690552526,1.55134127190931e-05
414,0.5952943717609579,4,FN1_ITGA2,3.2370446538154347,0.6014289689206237,-83.34605440399747,33.61840952460598,149.81803078015386,SE,64,0.005548363966031223,0.11017796198511581,0.0012450218200683594,183.32764114143362,-97.36395505083117,14.017900646833695,0.0001810785337866827,1.5529891405375874e-05
362,0.8410875350527869,4,ADAM12_SDC4,3.2370446538154347,0.1671450973961596,-15.277201539282991,-8.530060676199971,10.886842202774943,SE,64,0.0014286688307488498,0.0759369120350188,0.0015664100646972656,47.18993541200467,-29.269450698276675,13.992249158993683,0.00018356578688705216,1.5555941968892955e-05
410,0.6283134390524834,4,MMP1_ITGA2,3.2370446538154347,0.5233321128283648,-83.4319230031017,33.7933228574995,153.86670152373267,SE,64,0.003322211288229247,0.06931929178873406,0.001104593276977539,183.49937833964208,-97.4115264724101,13.979603469308401,0.0001848045905904483,1.5555941968892955e-05
82,0.8657393128304136,4,LAMB1_ITGA7,2.019860877041703,0.1484745619350039,-100.12061170603194,-19.05093559098995,105.99572262013251,SE,64,0.009103980219666586,0.6188768198675447,0.0019021034240722656,216.87675574550255,-114.0537710256121,13.933159319580156,0.00018942708358038463,1.5798755928305642e-05
454,0.5381619794311101,4,THBS2_ITGB1,5.18771278254663,0.6363005171054875,-86.5956339840102,27.661761781409318,56.47959542054367,SE,64,0.005124536840662547,0.09687324340284617,0.0011632442474365234,189.8268003014591,-100.49654517712077,13.90091119311056,0.00019270502234214337,1.5926034904309372e-05
447,0.5263971350368719,4,FBLN1_ITGB1,5.18771278254663,0.6670930393309676,-88.56097451096623,34.537786392689426,87.11828427887802,SE,64,0.005888534496631817,0.11078225847817941,0.0011038780212402344,193.75748135537114,-102.42074480722735,13.859770296261118,0.0001969699821242621,1.6131857667834734e-05
346,0.6461574680061322,4,LAMC2_ITGB1,3.2370446538154347,0.4844495325438173,-83.67815350332411,26.374715939686478,94.86512944149354,SE,64,0.00414176616950916,0.08939814786912799,0.0011167526245117188,183.9918393400869,-97.45921428132867,13.781060778004559,0.0002053964232119343,1.6647531052583166e-05
250,0.8646474423686087,4,APP_ADRA2A,2.019860877041703,0.1498710436160375,-96.6358603317405,6.421077051531973,13.349651275663458,SE,64,0.004887951643977304,0.32826799449604166,0.001491546630859375,209.90725299691968,-110.40295767889553,13.76709734715503,0.0002069288109836087,1.6647531052583166e-05
63,0.9298708442611007,4,SEMA3F_PLXNA1,2.019860877041703,0.07220483931433279,-97.37068872711706,21.276341055236216,135.72747573370037,SE,64,0.011750898715306293,2.294272442057766,0.0038580894470214844,211.3769097876728,-111.03055044148742,13.659861714370365,0.00021908763429068223,1.7330455493649243e-05
344,0.6401828867870399,4,TIMP2_ITGB1,3.2370446538154347,0.49722691563414867,-84.66909953989091,34.13255743097644,157.88273300867243,SE,64,0.003464264337118423,0.07388749871007705,0.0010943412780761719,185.9737314132205,-98.32773924116529,13.658639701274382,0.0002192302619946629,1.7330455493649243e-05
347,0.6054842188287548,4,LAMC2_ITGA2,3.2370446538154347,0.5764191851787642,-83.0568327603517,36.44861063076872,176.8710550147132,SE,64,0.0040487862730692915,0.08149502196499728,0.0011053085327148438,182.74919785414207,-96.69730278470412,13.640470024352425,0.00022136201352984664,1.7348120182589863e-05
424,0.5008442290499026,4,TGFB1_ITGB1,5.18771278254663,0.7389567621071109,-86.4619842010801,30.635021931214364,67.85886705250505,SE,64,0.005415945561903586,0.10144532620794389,0.0012705326080322266,189.55950073559887,-100.00107294847388,13.539088747393777,0.00023364581009399643,1.8154297598601123e-05
215,0.9662839395444327,4,C1QB_LRP1,2.019860877041703,0.03340583938168082,-81.24166896149063,26.536664849547602,212.8969927452335,SE,64,0.018152857659386294,13.275236393392035,0.0009238719940185547,179.11887025641994,-94.75635959808257,13.514690636591936,0.00023670314947799032,1.8235989944375216e-05
444,0.513619120752856,4,FGB_ITGB1,5.18771278254663,0.702135474168133,-85.61921349019104,27.772001968253182,56.23889558503225,SE,64,0.005260563800791363,0.09864955538350377,0.0011763572692871094,187.87395931382076,-99.11674360706635,13.49753011687531,0.00023887766394914411,1.824886661185211e-05
450,0.510833175927745,4,ADAM15_ITGB1,5.18771278254663,0.7100084304260741,-86.99774910786554,28.113998274310767,57.57131049836381,SE,64,0.005804587893016015,0.10880477526879982,0.001178741455078125,190.63103054916976,-100.21388112177051,13.216132013904968,0.0002775498136357024,2.102650103300776e-05
428,0.5417209476656905,4,LAMA5_ITGB1,5.18771278254663,0.6272490062776567,-82.74951522485935,33.37383032649774,81.8157227753044,SE,64,0.00576151475358641,0.10911106393056702,0.0013153553009033203,182.13456278315738,-95.93443507685033,13.184919851990983,0.00028221088406255035,2.120292141717133e-05
341,0.5990903008696045,4,ADAM10_CADM1,3.2370446538154347,0.5920128723644772,-92.65015012390494,12.182699194875195,20.60249940732261,SE,64,0.003106941821248875,0.061997664282880505,0.0011277198791503906,201.93583258124855,-105.81172915763445,13.16157903372951,0.00028574798778768784,2.127506889963975e-05
137,0.8960273708121445,4,CGN_F11R,2.019860877041703,0.11109335333607137,-92.13159835916535,13.297150340293802,52.934178111098014,SE,64,0.01810728130935016,1.8317751623223384,0.0017180442810058594,200.89872905176938,-105.27943316044022,13.147834801274868,0.00028785168221212576,2.127506889963975e-05
142,0.9559583509322116,4,CALM3_AQP1,2.019860877041703,0.0441077522667175,-30.640936186481188,-24.493547566772133,179.77699696111617,SE,64,0.05873956288316469,26.238555973469882,0.0009546279907226562,77.91740470640106,-43.761561675903835,13.120625489422647,0.00029206250914892706,2.141220741561049e-05
114,0.8380964708527802,4,LAMC1_ITGA6,2.019860877041703,0.18494927348964185,-80.41049841571078,30.085147906238554,257.6235968373566,SE,64,0.006840294559499165,0.35413252505728565,0.001501321792602539,177.45652916486023,-93.47605573962007,13.065557323909289,0.00030077569454245445,2.1874595966723963e-05
463,0.5198563775180193,4,SPP1_ITGB1,5.18771278254663,0.6848152037369746,-86.67232655184682,31.297767884762717,71.43707365235142,SE,64,0.0061387871331041125,0.11527011597038657,0.001115560531616211,189.98018543713232,-99.67312771316833,13.000801161321505,0.00031135773187851434,2.2464482819517633e-05
445,0.5017167167207014,4,FGA_ITGB1,5.18771278254663,0.7363823168692056,-87.20617951295068,37.099893679938546,99.19900193304434,SE,64,0.005985070383195348,0.11210710040139313,0.0011141300201416016,191.04789135934004,-100.17944419340148,12.973264680450797,0.00031597058031063163,2.2588578258349188e-05
358,0.6630732490467931,4,AGTRAP_RACK1,3.2370446538154347,0.4495219075952824,-2.8192933354142298,-20.06535084718887,54.90380996770037,SE,64,0.004882700848785877,0.10938143538408046,0.0012946128845214844,22.274119004267146,-15.78029375595986,12.96100042054563,0.00031804718187755654,2.2588578258349188e-05
88,0.9494191840072504,4,HBEGF_CD9,2.019860877041703,0.05100563450086071,-82.16650426606526,14.831938155288789,66.82413438987761,SE,64,0.02656703179695553,9.234099497600427,0.0009305477142333984,180.9685408655692,-95.07382135912215,12.90731709305689,0.0003273001016870225,2.298099444790755e-05
421,0.6384158581756927,4,EFNA1_EPHA2,3.2370446538154347,0.501051750855588,-94.44250907999074,25.018119972013135,85.45620300389248,SE,64,0.0077847082898556165,0.1654700388302551,0.001168966293334961,205.52055049342016,-107.33335116229358,12.89084208230284,0.00033019383369781163,2.298099444790755e-05
80,0.9177962371095533,4,TGFB1_CXCR4,2.019860877041703,0.0857503203407348,-82.9524841794704,25.92215430828052,198.85329318518347,SE,64,0.010716164062298675,1.595698443334701,0.0016849040985107422,182.54050069237948,-95.837879820698,12.885395641227603,0.00033115612999434774,2.298099444790755e-05
75,0.8562076355572258,4,PLAT_LRP1,2.019860877041703,0.16078556444547912,-85.29770233127418,29.974168223232176,258.1149700400284,SE,64,0.004841542945168639,0.297265253629881,0.0016880035400390625,187.23093699598704,-98.1206657579755,12.822963426701321,0.0003423909909363587,2.358064675870239e-05
448,0.529949895012935,4,FGG_ITGB1,5.18771278254663,0.6576501881480562,-86.64553628054975,27.63078186646119,56.13934408693849,SE,64,0.006260230775997146,0.11792406716717259,0.0011050701141357422,189.92660489453817,-99.42010988590063,12.77457360535088,0.000351362699631097,2.4016589175057895e-05
211,0.869461806043885,4,C3_LRP1,2.019860877041703,0.14373992597104496,-89.27830521443948,13.319996476801892,52.29085819708836,SE,64,0.011251186785960227,0.7979422890670249,0.0015435218811035156,195.19214276231764,-101.90646813853385,12.628162924094369,0.0003799784106079951,2.5778725278697092e-05
356,0.6816967954280541,4,EFEMP2_AQP1,3.2370446538154347,0.41307283350404433,-37.67048489001441,-19.978349697393114,55.03497296400644,SE,64,0.00462480445952404,0.10859701870888394,0.001104116439819336,91.9765021134675,-50.22916540985429,12.558680519839882,0.0003943701064127447,2.6556909522743755e-05
336,0.6303086469561957,4,LAMC1_ITGA7,3.2370446538154347,0.5188751868871013,-97.70676930307357,-5.812131397816521,5.796219510703859,SE,64,0.00537406996446023,0.11252864309527194,0.001100778579711914,212.04907093958582,-110.25110070788705,12.544331404813477,0.0003974100356378685,2.6564841954402975e-05
251,0.8643131185614041,4,CXCL1_ADRA2A,2.019860877041703,0.15029934301395384,-99.01710486783169,16.386671303870223,78.74623805415968,SE,64,0.004816180146482357,0.322256329026783,0.0014767646789550781,214.66974206910206,-111.53174213304871,12.514637265217019,0.0004037761723515443,2.663108085760394e-05
317,0.6430717528302184,4,COMP_ITGB1,3.2370446538154347,0.4910190717697327,-87.80536004732718,36.23011308828052,178.10736450339283,SE,64,0.004117509161405041,0.08832178642215362,0.0011441707611083984,192.24625242809304,-100.31776078863604,12.512400741308852,0.0004042598074184278,2.663108085760394e-05
203,0.7649083780475269,4,A2M_LRP1,2.019860877041703,0.29425107661673006,-87.27504164574626,34.14601057445441,319.6685045438689,SE,64,0.00421519346487092,0.1348547941385344,0.0011010169982910156,191.1856156249312,-99.74037714512453,12.46533549937827,0.0004145740510373974,2.711406481604954e-05
442,0.5147920686577288,4,COL1A2_ITGB1,5.18771278254663,0.6988462664643066,-87.30020814556265,37.927876387906224,104.27281412604071,SE,64,0.0060251627941400815,0.11301153449326284,0.0014078617095947266,191.23594862456397,-99.58088803540609,12.28067988984344,0.0004576716071704734,2.9718935530550227e-05
170,0.7854336799008758,4,HMGB1_SDC1,2.019860877041703,0.2615425530555698,-57.8357225006772,5.936482952984484,10.11621535718453,SE,64,0.008209277883990921,0.29291608252364787,0.0015559196472167969,132.3069773347931,-70.04094958821966,12.205227087542461,0.00047655800990797914,3.072585492636874e-05
200,0.9093998388250877,4,AGRN_LRP1,2.019860877041703,0.09538156048313237,-86.26407083273762,20.674760576110312,126.5263122183653,SE,64,0.01872924872928357,2.3712389447149436,0.0015146732330322266,189.1636739989139,-98.38536071731149,12.12128988457387,0.0004984941054578806,3.191383517656086e-05
443,0.5461744387734808,4,COL3A1_ITGB1,5.18771278254663,0.6160886208332969,-90.52288935472532,21.72621033975999,35.46237871449546,SE,64,0.005831073349619285,0.11070323849919693,0.0016963481903076172,197.68131104288932,-102.50661035004833,11.983720995323011,0.0005366731373994682,3.393765602537419e-05
182,0.9262287349510502,4,CEL_CXCR4,2.019860877041703,0.07625341647750478,-86.00931705205755,28.617826003724456,243.157657577149,SE,64,0.012105524061571638,2.1663654937399803,0.0011429786682128906,188.65416643755378,-97.98991792465597,11.980600872598416,0.0005375724714419272,3.393765602537419e-05
349,0.6842339986881787,4,ICAM1_ITGAX,3.2370446538154347,0.4082607158885411,-95.04401240244982,20.287878103549243,57.945924139505635,SE,64,0.004591401119310793,0.10856381923813596,0.00118255615234375,206.72355713833832,-106.98520330900132,11.941190906551498,0.0005490637162831602,3.442405744722008e-05
212,0.893784647263041,4,THBS1_LRP1,2.019860877041703,0.11377444648371196,-86.9136523169504,13.059631445605003,50.84152960133423,SE,64,0.014531163072849709,1.4206129298769878,0.0015063285827636719,190.46283696733948,-98.78205837704836,11.868406060097954,0.0005709425600100015,3.54429335843979e-05
385,0.6623775499785336,4,CD14_RIPK1,3.2370446538154347,0.45092320779960676,-99.91698655037086,9.02039681612539,12.564198723830446,SE,64,0.004197725773530306,0.09388357154484324,0.001100778579711914,216.4695054341804,-111.7783287711423,11.861342220771434,0.0005731122360597141,3.54429335843979e-05
208,0.9118982583574088,4,MDK_LRP1,2.019860877041703,0.09249716748013301,-82.02246554244456,30.821270370359425,279.8795043239636,SE,64,0.017013560021393658,2.2561990584608127,0.0013213157653808594,180.6804634183278,-93.77941917570087,11.756953633256302,0.0006061635416830802,3.723363278151598e-05
84,0.9999525818876814,4,SERPINE1_LRP1,2.019860877041703,4.5399929762484854e-05,-85.33976209888652,26.429875596827642,214.69389154344861,SE,64,4753.28844078985,1530971546775.3406,0.0015039443969726562,187.31505653121172,-97.0385677909731,11.69880569208658,0.0006254022621634547,3.815755107769706e-05
218,0.9113690735267529,4,PSAP_LRP1,2.019860877041703,0.09310678443760179,-86.44413422746538,21.653263799507485,138.80265161373885,SE,64,0.014172343803381629,1.8608203540057955,0.0011250972747802734,189.52380078836944,-98.07288604887344,11.62875182140806,0.0006494011815457723,3.935764736641045e-05
252,0.8399930563915987,4,CXCL16_ADRA2A,2.019860877041703,0.18237002578416253,-99.88368044287078,25.766923697457095,190.0976330347785,SE,64,0.006219428806389337,0.3273821691398046,0.0011026859283447266,216.40289321918024,-111.48870522054278,11.605024777672,0.0006577386957939968,3.959895820553864e-05
217,0.9151323736602149,4,APP_LRP1,2.019860877041703,0.08878681200335894,-85.43736955457874,13.398100392874381,53.95756223622276,SE,64,0.017050572302000046,2.406617151604406,0.0013272762298583984,187.51027144259615,-96.95971547075737,11.522345916178637,0.000687645569620865,4.099565178611409e-05
425,0.5019604680715782,4,COL1A1_ITGB1,5.18771278254663,0.7356646803199484,-89.17507869753604,31.41595360233583,71.43123001527607,SE,64,0.005195097129919111,0.09731056155750657,0.0011200904846191406,194.98568972851075,-100.69118702558828,11.51610832805224,0.0006899568195603001,4.099565178611409e-05
123,0.8110882203401887,4,ADAM10_TSPAN15,2.019860877041703,0.22298788652451182,-95.2228780466244,31.120238232095975,272.4213580455375,SE,64,0.0059689808004827335,0.25045858804844273,0.0015058517456054688,207.08128842668748,-106.609567728555,11.386689681930605,0.0007397223549661103,4.3667199230585026e-05
352,0.6722181259747252,4,VCAM1_EZR,3.2370446538154347,0.4313716407518666,-66.9165252839021,-29.202445086342554,117.16104118732137,SE,64,0.0061681763531618175,0.14129050901039786,0.0011131763458251953,150.46858290124288,-78.23595048324239,11.319425199340287,0.0007670045245987689,4.4985602615763575e-05
375,0.6034368784466565,4,LAMC2_ITGA3,3.2370446538154347,0.581376337356995,-35.934109917805536,-9.985657499234039,13.37617879441014,SE,64,0.007183269282941772,0.14417660469899177,0.0011055469512939453,88.50375216904976,-47.183647427097675,11.24953750929214,0.000796428577403141,4.6404946831536763e-05
205,0.8668108311626717,4,HSPG2_LRP1,2.019860877041703,0.14710753061994838,-83.78280204502954,18.914089465246786,103.88321862759362,SE,64,0.0092064465451306,0.6334213655319422,0.0014913082122802734,184.20113642349776,-95.02075855982665,11.237956514797105,0.0008014134317806398,4.6404946831536763e-05
207,0.937763898411615,4,HSP90B1_LRP1,2.019860877041703,0.06353882767349928,-84.6439505145631,20.21322099749846,122.53297878805185,SE,64,0.029957576695871103,7.201064846046306,0.0009129047393798828,185.92343336256488,-95.84274804742068,11.198797532857583,0.0008185035537778829,4.709456581000477e-05
167,0.9212813371551778,4,FGG_ITGB2,2.019860877041703,0.08180422994723276,-93.41433985415216,-11.66024279618405,41.628943442044296,SE,64,0.011202934866431803,1.7948395221252675,0.0010769367218017578,203.464212041743,-104.52061113296463,11.106271278812471,0.0008603629338630459,4.901320648175647e-05
399,0.7031165340931411,4,SCGB3A1_NOTCH3,3.2370446538154347,0.37353867674937735,-83.51939644569484,-17.300967828747766,42.49466820496572,SE,64,0.0031421959427011927,0.07857414131692768,0.0011093616485595703,183.67432522482835,-94.6207820771425,11.101385631447656,0.0008626324340789138,4.901320648175647e-05
314,0.6142160584141034,4,MMP2_PECAM1,3.2370446538154347,0.5556481266834008,-94.00517883095154,30.748391529909664,126.95084601368654,SE,64,0.003983019343775682,0.08120527245931754,0.001123666763305664,204.64588999534175,-105.03646998827665,11.031291157325114,0.0008958672909656906,5.058539192352856e-05
166,0.7971440511247926,4,COL7A1_ITGB1,2.019860877041703,0.24363589010872685,-88.71661870955853,34.24650514728339,327.0756154663965,SE,64,0.009662641983342995,0.36980235433282455,0.0018362998962402344,194.06876975255574,-99.72332338424803,11.006704674689502,0.0009078290134124645,5.094438908038521e-05
204,0.890554514764335,4,SERPINA1_LRP1,2.019860877041703,0.1176596812223646,-86.7601732066209,21.445750648635492,134.87378294101532,SE,64,0.013925974391374427,1.2980418690366038,0.001300811767578125,190.1558787466805,-97.61941076751879,10.859237560897881,0.0009830415908391732,5.4516217396474464e-05
223,0.7943440077116538,4,PSAP_SORT1,2.019860877041703,0.24786948850301427,-94.14675545301276,-2.9901414613610293,3.677210654665179,SE,64,0.008987863891189574,0.33807063480967386,0.0015683174133300781,204.9290432394642,-105.00518131517653,10.85842586216377,0.0009834725618323992,5.4516217396474464e-05
101,0.8239445988822707,4,C3_ITGAX,2.019860877041703,0.20456986941698344,-98.73034752842891,8.270591826532707,20.74162325255824,SE,64,0.010256543495079073,0.4728982454137141,0.0018258094787597656,214.0962273902965,-109.52628337098383,10.795935842554925,0.0010172317475556358,5.6045826311605284e-05
333,0.624906250949812,4,APOE_LRP8,3.2370446538154347,0.5310089400780165,-98.47957766705846,32.609341975979795,143.57107830342193,SE,64,0.006403252732747041,0.1328230838684364,0.0015404224395751953,213.5946876675556,-109.25835180908813,10.778774142029661,0.0010267065494811156,5.6227083761287825e-05
202,0.9216332346190771,4,PDGFB_LRP1,2.019860877041703,0.08140744420139341,-84.66865056619119,27.098823862829246,217.6532069401446,SE,64,0.0375073114662894,6.054944546044498,0.0009121894836425781,185.97283346582105,-95.41989089425866,10.751240328067468,0.0010420945365311463,5.67280640463335e-05
244,0.7782443767268353,4,MFAP2_NOTCH1,2.019860877041703,0.2728028958762502,-91.20593751045479,56.618819565098015,883.6538470110283,SE,64,0.0045187599331569794,0.1548973764159718,0.0011074542999267578,199.04740735434825,-101.92984013246252,10.723902622007728,0.0010576037287945983,5.707735067724583e-05
328,0.5682915573167926,4,COL1A1_ITGA11,3.2370446538154347,0.6720416866175919,-104.56690221479695,2.5505975843699056,2.1595509610589563,SE,64,0.007255533753348972,0.13999563540159962,0.0011758804321289062,225.76933676303258,-115.28475394629017,10.717851731493212,0.00106106794909,5.707735067724583e-05
433,0.45568289939947865,4,CDH1_PTPRM,5.18771278254663,0.8856759519475259,-90.3945238174303,34.785148497931026,85.42659586801264,SE,64,0.007204625972911559,0.13663419813208602,0.0011115074157714844,197.42457996829927,-101.06094190939922,10.666418091968922,0.0010909817798169241,5.8230024851164234e-05
90,0.8972454505106048,4,LTF_LRP1,2.019860877041703,0.10964280070927579,-85.98799950764975,11.815284228114166,41.86941647247578,SE,64,0.02119970591871356,2.185629168066662,0.0015056133270263672,188.61153134873817,-96.64709950508744,10.659099997437693,0.0010953067674503991,5.8230024851164234e-05
235,0.778407442761525,4,JAG2_NOTCH3,2.019860877041703,0.2725451861169004,-35.781623576092265,-19.762286302297902,107.72245179521968,SE,64,0.004034179551431653,0.13840916960355168,0.001119375228881836,88.19877948562322,-46.25585735126171,10.474233775169445,0.0012105098429188166,6.398043567224189e-05
179,0.8182073230541979,4,PTGS2_ALOX5,2.019860877041703,0.21271756289916682,-97.12001371906888,19.210746041790937,105.06771929624628,SE,64,0.00695266759605146,0.3069947020334807,0.0014836788177490234,210.87555977157643,-107.58269593535667,10.462682216287789,0.0012181028406362815,6.400960802082404e-05
139,0.8418129577365066,4,APP_PLD1,2.019860877041703,0.17990599080079714,-96.84336398573383,-13.18045905679358,50.81118229317775,SE,64,0.009594527723817591,0.5132891085407925,0.0011434555053710938,210.32226030490634,-107.2148305899673,10.371466604233476,0.0012797784286542324,6.686407673219607e-05
422,0.6165010380506623,4,S100A10_TRPV6,3.2370446538154347,0.5503098112707088,-78.09390810469452,-8.487909297780291,10.26068641613532,SE,64,0.007676201929149298,0.15705695494850846,0.0011110305786132812,172.82334854282772,-88.41081016413959,10.31690205944507,0.0013181737087203382,6.847655629716044e-05
430,0.5727572298516062,4,JAG1_CD46,5.18771278254663,0.5530822837791879,-87.48112763929191,17.788354030826724,24.372209807854038,SE,64,0.009021954626961188,0.17478707621044012,0.001161813735961914,191.5977876120225,-97.67321300014098,10.192085360849063,0.0014104471805744812,7.285367668256618e-05
401,0.7636610768136902,4,JAG2_NOTCH1,3.2370446538154347,0.27378614835769055,-88.35499516989931,48.14700557578874,331.1162041229396,SE,64,0.0029050335208412547,0.09237225556070389,0.0011057853698730469,193.3455226732373,-98.41024309781787,10.055247927918558,0.0015191457187014867,7.802494703140662e-05
213,0.8860309939342887,4,HSP90AA1_LRP1,2.019860877041703,0.12314822960295803,-86.71705459918726,21.16071315092426,131.06223731476635,SE,64,0.014188147036758258,1.2405832233454732,0.0011157989501953125,190.0696415318132,-96.6911765240423,9.97412192485504,0.001587556871566309,8.06925953175851e-05
146,0.8612148685784011,4,VCAM1_ITGB2,2.019860877041703,0.15428430477247873,-93.86923792307722,-9.849267669365775,29.19283570923429,SE,64,0.01669740541721716,1.0802786372093098,0.0011153221130371094,204.37400817959312,-103.84187553660347,9.972637613526246,0.0015888372018032504,8.06925953175851e-05
331,0.5594813190172493,4,TNFSF10_RIPK1,3.2370446538154347,0.6965553228073582,-101.05453992893578,4.527104266559868,3.8018934759163843,SE,64,0.004920973278474502,0.09426662346227353,0.0011067390441894531,218.74461219131024,-111.01576037128586,9.961220442350083,0.0015987203994826116,8.074345451932383e-05
216,0.8372258340033021,4,VWF_LRP1,2.019860877041703,0.18613720318286212,-88.94644092900558,19.904374930881463,113.45890446147175,SE,64,0.012691184757083486,0.6521101301000558,0.0012979507446289062,194.52841419144983,-98.83050264797929,9.884061718973712,0.0016671652069378817,8.373506815358523e-05
122,0.8778371982359915,4,ADAM10_GPNMB,2.019860877041703,0.13323408095401815,-90.27220552083924,17.80982021078651,92.94646608813889,SE,64,0.010107321018916947,0.7932438719898698,0.0011134147644042969,197.17994337511715,-100.05954076583285,9.787335244993614,0.0017571792511499318,8.777119136613047e-05
225,0.7365340994110882,4,JAG2_NOTCH2,2.019860877041703,0.34246948592683096,-96.17731046088703,3.5286132646644877,4.479781538289592,SE,64,0.010279561680596037,0.2897609646787936,0.0013589859008789062,208.99015325521273,-105.93554846543734,9.758238004550307,0.0017852092927718166,8.86840185182224e-05
334,0.7499758674044135,4,JAG1_NOTCH1,3.2370446538154347,0.2949249507052022,-87.51199465682183,46.31917022265017,304.7062906809123,SE,64,0.004720877528617941,0.14084892186707665,0.001524209976196289,191.65952164708233,-97.25557751690118,9.743582860079357,0.0017994980839953767,8.890800810253838e-05
417,0.5097791491313113,4,LRPAP1_LRP8,3.2370446538154347,0.8507198894678728,-102.67589857861293,27.83573286105356,98.65223748196868,SE,64,0.005574409535619672,0.10447588095399231,0.0011990070343017578,221.98732949066454,-112.4050580510259,9.729159472412974,0.0018136740874415969,8.912403378091385e-05
113,0.827310441159703,4,JAG1_NOTCH3,2.019860877041703,0.19984252145121587,-35.19636397347933,-18.49396132531372,96.72701675818155,SE,64,0.009198853445117164,0.43544926646676474,0.001306295394897461,87.02826028039735,-44.88610930938849,9.689745335909159,0.0018529921954952844,9.056657846995525e-05
99,0.7757879856491935,4,TNFSF10_TNFRSF10B,2.019860877041703,0.2766980872195623,-99.84726062143655,11.87035566607069,40.117895930387085,SE,64,0.005468785882239991,0.18500083790715552,0.0011768341064453125,216.33005357631177,-109.52235322612654,9.675092604689993,0.00186782855510359,9.080352722914877e-05
243,0.7840595216041572,4,PSEN1_NOTCH1,2.019860877041703,0.26367888402814815,-87.98078043518223,48.46595643412851,649.641397098618,SE,64,0.006583192258909422,0.23306368225630122,0.001138448715209961,192.59709320380313,-97.62669337960335,9.645912944421127,0.001897733546492364,9.176661249963076e-05
