g,SOMDE,SpatialDE,adj_pvalue
PYROXD2,8.819583644596853e-06,1.0,0.00011146662447020288
PZP,8.819583644596853e-06,1.0,0.00011146662447020288
QRFP,8.819583644596853e-06,1.0,0.00011146662447020288
QRFPR,8.819583644596853e-06,1.0,0.00011146662447020288
R3HDML,8.819583644596853e-06,1.0,0.00011146662447020288
RAB39A,8.819583644596853e-06,1.0,0.00011146662447020288
RAD54B,8.819583644596853e-06,1.0,0.00011146662447020288
RAB41,8.819583644596853e-06,1.0,0.00011146662447020288
RAB43,8.819583644596853e-06,1.0,0.00011146662447020288
RAB44,8.819583644596853e-06,1.0,0.00011146662447020288
RAB4B-EGLN2,8.819583644596853e-06,1.0,0.00011146662447020288
RAD21L1,8.819583644596853e-06,1.0,0.00011146662447020288
RAD51AP1,8.819583644596853e-06,1.0,0.00011146662447020288
RAD51AP2,8.819583644596853e-06,1.0,0.00011146662447020288
RBMXL3,8.819583644596853e-06,1.0,0.00011146662447020288
RBMY1A1,8.819583644596853e-06,1.0,0.00011146662447020288
RBMY1B,8.819583644596853e-06,1.0,0.00011146662447020288
RGS18,8.819583644596853e-06,1.0,0.00011146662447020288
RFPL2,8.819583644596853e-06,1.0,0.00011146662447020288
RFPL3,8.819583644596853e-06,1.0,0.00011146662447020288
RFPL4A,8.819583644596853e-06,1.0,0.00011146662447020288
RFPL4AL1,8.819583644596853e-06,1.0,0.00011146662447020288
RFPL4B,8.819583644596853e-06,1.0,0.00011146662447020288
RFX6,8.819583644596853e-06,1.0,0.00011146662447020288
RFX8,8.819583644596853e-06,1.0,0.00011146662447020288
RGS21,8.819583644596853e-06,1.0,0.00011146662447020288
RFESD,8.819583644596853e-06,1.0,0.00011146662447020288
RGS6,8.819583644596853e-06,1.0,0.00011146662447020288
RGS7,8.819583644596853e-06,1.0,0.00011146662447020288
RGS7BP,8.819583644596853e-06,1.0,0.00011146662447020288
RGS8,8.819583644596853e-06,1.0,0.00011146662447020288
RGS9BP,8.819583644596853e-06,1.0,0.00011146662447020288
RHBDL3,8.819583644596853e-06,1.0,0.00011146662447020288
RHBG,8.819583644596853e-06,1.0,0.00011146662447020288
RFPL1,8.819583644596853e-06,1.0,0.00011146662447020288
REXO5,8.819583644596853e-06,1.0,0.00011146662447020288
RBMY1D,8.819583644596853e-06,1.0,0.00011146662447020288
RDH5,8.819583644596853e-06,1.0,0.00011146662447020288
RBMY1E,8.819583644596853e-06,1.0,0.00011146662447020288
RBMY1F,8.819583644596853e-06,1.0,0.00011146662447020288
RBMY1J,8.819583644596853e-06,1.0,0.00011146662447020288
RBP2,8.819583644596853e-06,1.0,0.00011146662447020288
RBP3,8.819583644596853e-06,1.0,0.00011146662447020288
RCOR2,8.819583644596853e-06,1.0,0.00011146662447020288
RD3L,8.819583644596853e-06,1.0,0.00011146662447020288
RDH8,8.819583644596853e-06,1.0,0.00011146662447020288
RETNLB,8.819583644596853e-06,1.0,0.00011146662447020288
RDM1,8.819583644596853e-06,1.0,0.00011146662447020288
REC114,8.819583644596853e-06,1.0,0.00011146662447020288
REN,8.819583644596853e-06,1.0,0.00011146662447020288
REP15,8.819583644596853e-06,1.0,0.00011146662447020288
RERGL,8.819583644596853e-06,1.0,0.00011146662447020288
RESP18,8.819583644596853e-06,1.0,0.00011146662447020288
RET,8.819583644596853e-06,1.0,0.00011146662447020288
PXT1,8.819583644596853e-06,1.0,0.00011146662447020288
PVRIG,8.819583644596853e-06,1.0,0.00011146662447020288
RHD,8.819583644596853e-06,1.0,0.00011146662447020288
PVALB,8.819583644596853e-06,1.0,0.00011146662447020288
PRR23D1,8.819583644596853e-06,1.0,0.00011146662447020288
PRR23D2,8.819583644596853e-06,1.0,0.00011146662447020288
PRR25,8.819583644596853e-06,1.0,0.00011146662447020288
PRR27,8.819583644596853e-06,1.0,0.00011146662447020288
PRR29,8.819583644596853e-06,1.0,0.00011146662447020288
PRR30,8.819583644596853e-06,1.0,0.00011146662447020288
PRR32,8.819583644596853e-06,1.0,0.00011146662447020288
PRR34,8.819583644596853e-06,1.0,0.00011146662447020288
PRR35,8.819583644596853e-06,1.0,0.00011146662447020288
PRR4,8.819583644596853e-06,1.0,0.00011146662447020288
PRR5-ARHGAP8,8.819583644596853e-06,1.0,0.00011146662447020288
PRR9,8.819583644596853e-06,1.0,0.00011146662447020288
PRSS35,8.819583644596853e-06,1.0,0.00011146662447020288
PRSS41,8.819583644596853e-06,1.0,0.00011146662447020288
PRSS42,8.819583644596853e-06,1.0,0.00011146662447020288
PRSS45,8.819583644596853e-06,1.0,0.00011146662447020288
PRSS46,8.819583644596853e-06,1.0,0.00011146662447020288
PRR23C,8.819583644596853e-06,1.0,0.00011146662447020288
PRR23B,8.819583644596853e-06,1.0,0.00011146662447020288
PRR23A,8.819583644596853e-06,1.0,0.00011146662447020288
PROKR2,8.819583644596853e-06,1.0,0.00011146662447020288
PRM1,8.819583644596853e-06,1.0,0.00011146662447020288
PRM2,8.819583644596853e-06,1.0,0.00011146662447020288
PRM3,8.819583644596853e-06,1.0,0.00011146662447020288
PRNT,8.819583644596853e-06,1.0,0.00011146662447020288
PROK1,8.819583644596853e-06,1.0,0.00011146662447020288
PROK2,8.819583644596853e-06,1.0,0.00011146662447020288
PROKR1,8.819583644596853e-06,1.0,0.00011146662447020288
PROP1,8.819583644596853e-06,1.0,0.00011146662447020288
PRR21,8.819583644596853e-06,1.0,0.00011146662447020288
PROX2,8.819583644596853e-06,1.0,0.00011146662447020288
PROZ,8.819583644596853e-06,1.0,0.00011146662447020288
PRPF18,8.819583644596853e-06,1.0,0.00011146662447020288
PRPH2,8.819583644596853e-06,1.0,0.00011146662447020288
PRPS1L1,8.819583644596853e-06,1.0,0.00011146662447020288
PRR18,8.819583644596853e-06,1.0,0.00011146662447020288
PRR20B,8.819583644596853e-06,1.0,0.00011146662447020288
PRSS48,8.819583644596853e-06,1.0,0.00011146662447020288
PRSS51,8.819583644596853e-06,1.0,0.00011146662447020288
PRSS53,8.819583644596853e-06,1.0,0.00011146662447020288
PTH,8.819583644596853e-06,1.0,0.00011146662447020288
PSORS1C2,8.819583644596853e-06,1.0,0.00011146662447020288
PTCHD3,8.819583644596853e-06,1.0,0.00011146662447020288
PTCHD4,8.819583644596853e-06,1.0,0.00011146662447020288
PTGDR2,8.819583644596853e-06,1.0,0.00011146662447020288
PTGES3L,8.819583644596853e-06,1.0,0.00011146662447020288
PTGES3L-AARSD1,8.819583644596853e-06,1.0,0.00011146662447020288
PTGFR,8.819583644596853e-06,1.0,0.00011146662447020288
PTH2,8.819583644596853e-06,1.0,0.00011146662447020288
PSMB10,8.819583644596853e-06,1.0,0.00011146662447020288
PTHLH,8.819583644596853e-06,1.0,0.00011146662447020288
PTPN20,8.819583644596853e-06,1.0,0.00011146662447020288
PTPN5,8.819583644596853e-06,1.0,0.00011146662447020288
PTPRCAP,8.819583644596853e-06,1.0,0.00011146662447020288
PTPRZ1,8.819583644596853e-06,1.0,0.00011146662447020288
PTX4,8.819583644596853e-06,1.0,0.00011146662447020288
PUS10,8.819583644596853e-06,1.0,0.00011146662447020288
PSMB11,8.819583644596853e-06,1.0,0.00011146662447020288
PSMA8,8.819583644596853e-06,1.0,0.00011146662447020288
PRSS54,8.819583644596853e-06,1.0,0.00011146662447020288
PSG11,8.819583644596853e-06,1.0,0.00011146662447020288
PRSS55,8.819583644596853e-06,1.0,0.00011146662447020288
PRSS56,8.819583644596853e-06,1.0,0.00011146662447020288
PRSS57,8.819583644596853e-06,1.0,0.00011146662447020288
PRSS58,8.819583644596853e-06,1.0,0.00011146662447020288
PRY,8.819583644596853e-06,1.0,0.00011146662447020288
PRY2,8.819583644596853e-06,1.0,0.00011146662447020288
PSG1,8.819583644596853e-06,1.0,0.00011146662447020288
PSG2,8.819583644596853e-06,1.0,0.00011146662447020288
PSKH2,8.819583644596853e-06,1.0,0.00011146662447020288
PSG3,8.819583644596853e-06,1.0,0.00011146662447020288
PSG4,8.819583644596853e-06,1.0,0.00011146662447020288
PSG5,8.819583644596853e-06,1.0,0.00011146662447020288
PSG6,8.819583644596853e-06,1.0,0.00011146662447020288
PSG7,8.819583644596853e-06,1.0,0.00011146662447020288
PSG8,8.819583644596853e-06,1.0,0.00011146662447020288
PSG9,8.819583644596853e-06,1.0,0.00011146662447020288
RHCE,8.819583644596853e-06,1.0,0.00011146662447020288
RHO,8.819583644596853e-06,1.0,0.00011146662447020288
SI,8.819583644596853e-06,1.0,0.00011146662447020288
S1PR5,8.819583644596853e-06,1.0,0.00011146662447020288
SCLT1,8.819583644596853e-06,1.0,0.00011146662447020288
SCML4,8.819583644596853e-06,1.0,0.00011146662447020288
SCN10A,8.819583644596853e-06,1.0,0.00011146662447020288
SCN1A,8.819583644596853e-06,1.0,0.00011146662447020288
SCN4A,8.819583644596853e-06,1.0,0.00011146662447020288
SCN5A,8.819583644596853e-06,1.0,0.00011146662447020288
SCN8A,8.819583644596853e-06,1.0,0.00011146662447020288
SCNN1G,8.819583644596853e-06,1.0,0.00011146662447020288
SCP2D1,8.819583644596853e-06,1.0,0.00011146662447020288
SCRT1,8.819583644596853e-06,1.0,0.00011146662447020288
SCRT2,8.819583644596853e-06,1.0,0.00011146662447020288
SDK2,8.819583644596853e-06,1.0,0.00011146662447020288
SDR42E2,8.819583644596853e-06,1.0,0.00011146662447020288
SDR9C7,8.819583644596853e-06,1.0,0.00011146662447020288
SEBOX,8.819583644596853e-06,1.0,0.00011146662447020288
SEC14L3,8.819583644596853e-06,1.0,0.00011146662447020288
SEC14L5,8.819583644596853e-06,1.0,0.00011146662447020288
SCGB3A2,8.819583644596853e-06,1.0,0.00011146662447020288
SCGB2B2,8.819583644596853e-06,1.0,0.00011146662447020288
SCGB1D4,8.819583644596853e-06,1.0,0.00011146662447020288
SATL1,8.819583644596853e-06,1.0,0.00011146662447020288
SAGE1,8.819583644596853e-06,1.0,0.00011146662447020288
SALL3,8.819583644596853e-06,1.0,0.00011146662447020288
SAMD15,8.819583644596853e-06,1.0,0.00011146662447020288
SAMD3,8.819583644596853e-06,1.0,0.00011146662447020288
SAMD7,8.819583644596853e-06,1.0,0.00011146662447020288
SAP25,8.819583644596853e-06,1.0,0.00011146662447020288
SAPCD1,8.819583644596853e-06,1.0,0.00011146662447020288
SAXO1,8.819583644596853e-06,1.0,0.00011146662447020288
SCGB1D2,8.819583644596853e-06,1.0,0.00011146662447020288
SBK2,8.819583644596853e-06,1.0,0.00011146662447020288
SBK3,8.819583644596853e-06,1.0,0.00011146662447020288
SBSN,8.819583644596853e-06,1.0,0.00011146662447020288
SCGB1A1,8.819583644596853e-06,1.0,0.00011146662447020288
SCGB1C1,8.819583644596853e-06,1.0,0.00011146662447020288
SCGB1C2,8.819583644596853e-06,1.0,0.00011146662447020288
SCGB1D1,8.819583644596853e-06,1.0,0.00011146662447020288
SEC16B,8.819583644596853e-06,1.0,0.00011146662447020288
SEL1L2,8.819583644596853e-06,1.0,0.00011146662447020288
SELE,8.819583644596853e-06,1.0,0.00011146662447020288
SH2D7,8.819583644596853e-06,1.0,0.00011146662447020288
SGCG,8.819583644596853e-06,1.0,0.00011146662447020288
SGCZ,8.819583644596853e-06,1.0,0.00011146662447020288
SGO1,8.819583644596853e-06,1.0,0.00011146662447020288
SH2D1A,8.819583644596853e-06,1.0,0.00011146662447020288
SH2D1B,8.819583644596853e-06,1.0,0.00011146662447020288
SH2D4B,8.819583644596853e-06,1.0,0.00011146662447020288
SH2D5,8.819583644596853e-06,1.0,0.00011146662447020288
SHC4,8.819583644596853e-06,1.0,0.00011146662447020288
SFTPA1,8.819583644596853e-06,1.0,0.00011146662447020288
SHCBP1L,8.819583644596853e-06,1.0,0.00011146662447020288
SHD,8.819583644596853e-06,1.0,0.00011146662447020288
SHISA3,8.819583644596853e-06,1.0,0.00011146662447020288
SHISA6,8.819583644596853e-06,1.0,0.00011146662447020288
SHISA7,8.819583644596853e-06,1.0,0.00011146662447020288
SHISA8,8.819583644596853e-06,1.0,0.00011146662447020288
SHOX2,8.819583644596853e-06,1.0,0.00011146662447020288
SFTPC,8.819583644596853e-06,1.0,0.00011146662447020288
SFTA3,8.819583644596853e-06,1.0,0.00011146662447020288
SEMA3D,8.819583644596853e-06,1.0,0.00011146662447020288
SERPINA10,8.819583644596853e-06,1.0,0.00011146662447020288
SEMG1,8.819583644596853e-06,1.0,0.00011146662447020288
SEMG2,8.819583644596853e-06,1.0,0.00011146662447020288
SENP3-EIF4A1,8.819583644596853e-06,1.0,0.00011146662447020288
12-Sep,8.819583644596853e-06,1.0,0.00011146662447020288
14-Sep,8.819583644596853e-06,1.0,0.00011146662447020288
5-Sep,8.819583644596853e-06,1.0,0.00011146662447020288
SERINC4,8.819583644596853e-06,1.0,0.00011146662447020288
SERPINA12,8.819583644596853e-06,1.0,0.00011146662447020288
SFRP1,8.819583644596853e-06,1.0,0.00011146662447020288
SERPINA7,8.819583644596853e-06,1.0,0.00011146662447020288
SERPINA9,8.819583644596853e-06,1.0,0.00011146662447020288
SERPINB12,8.819583644596853e-06,1.0,0.00011146662447020288
SERPINB13,8.819583644596853e-06,1.0,0.00011146662447020288
SERPINB7,8.819583644596853e-06,1.0,0.00011146662447020288
SERPINE3,8.819583644596853e-06,1.0,0.00011146662447020288
SERTM1,8.819583644596853e-06,1.0,0.00011146662447020288
SAA2-SAA4,8.819583644596853e-06,1.0,0.00011146662447020288
S100Z,8.819583644596853e-06,1.0,0.00011146662447020288
RHOXF2,8.819583644596853e-06,1.0,0.00011146662447020288
S100G,8.819583644596853e-06,1.0,0.00011146662447020288
RNASEK,8.819583644596853e-06,1.0,0.00011146662447020288
RNASEK-C17orf49,8.819583644596853e-06,1.0,0.00011146662447020288
RNF103-CHMP3,8.819583644596853e-06,1.0,0.00011146662447020288
RNF113B,8.819583644596853e-06,1.0,0.00011146662447020288
RNF133,8.819583644596853e-06,1.0,0.00011146662447020288
RNF148,8.819583644596853e-06,1.0,0.00011146662447020288
RNF151,8.819583644596853e-06,1.0,0.00011146662447020288
RNF17,8.819583644596853e-06,1.0,0.00011146662447020288
RNF175,8.819583644596853e-06,1.0,0.00011146662447020288
RNF212B,8.819583644596853e-06,1.0,0.00011146662447020288
RNF225,8.819583644596853e-06,1.0,0.00011146662447020288
RNF31,8.819583644596853e-06,1.0,0.00011146662447020288
RNF32,8.819583644596853e-06,1.0,0.00011146662447020288
ROBO2,8.819583644596853e-06,1.0,0.00011146662447020288
ROPN1,8.819583644596853e-06,1.0,0.00011146662447020288
ROPN1L,8.819583644596853e-06,1.0,0.00011146662447020288
RP1L1,8.819583644596853e-06,1.0,0.00011146662447020288
RNASE9,8.819583644596853e-06,1.0,0.00011146662447020288
RNASE8,8.819583644596853e-06,1.0,0.00011146662447020288
RNASE3,8.819583644596853e-06,1.0,0.00011146662447020288
RIPPLY2,8.819583644596853e-06,1.0,0.00011146662447020288
RHOXF2B,8.819583644596853e-06,1.0,0.00011146662447020288
RIBC2,8.819583644596853e-06,1.0,0.00011146662447020288
RIMBP2,8.819583644596853e-06,1.0,0.00011146662447020288
RIMKLA,8.819583644596853e-06,1.0,0.00011146662447020288
RIMS1,8.819583644596853e-06,1.0,0.00011146662447020288
RIMS4,8.819583644596853e-06,1.0,0.00011146662447020288
RIPPLY1,8.819583644596853e-06,1.0,0.00011146662447020288
RIPPLY3,8.819583644596853e-06,1.0,0.00011146662447020288
RNASE13,8.819583644596853e-06,1.0,0.00011146662447020288
RIT2,8.819583644596853e-06,1.0,0.00011146662447020288
RLBP1,8.819583644596853e-06,1.0,0.00011146662447020288
RLN1,8.819583644596853e-06,1.0,0.00011146662447020288
RLN3,8.819583644596853e-06,1.0,0.00011146662447020288
RNASE10,8.819583644596853e-06,1.0,0.00011146662447020288
RNASE11,8.819583644596853e-06,1.0,0.00011146662447020288
RNASE12,8.819583644596853e-06,1.0,0.00011146662447020288
RPE65,8.819583644596853e-06,1.0,0.00011146662447020288
RPH3A,8.819583644596853e-06,1.0,0.00011146662447020288
RPL17-C18orf32,8.819583644596853e-06,1.0,0.00011146662447020288
RXFP2,8.819583644596853e-06,1.0,0.00011146662447020288
RTN1,8.819583644596853e-06,1.0,0.00011146662447020288
RTP1,8.819583644596853e-06,1.0,0.00011146662447020288
RTP2,8.819583644596853e-06,1.0,0.00011146662447020288
RTP3,8.819583644596853e-06,1.0,0.00011146662447020288
RTP5,8.819583644596853e-06,1.0,0.00011146662447020288
RWDD3,8.819583644596853e-06,1.0,0.00011146662447020288
RXFP1,8.819583644596853e-06,1.0,0.00011146662447020288
RXFP3,8.819583644596853e-06,1.0,0.00011146662447020288
RTL4,8.819583644596853e-06,1.0,0.00011146662447020288
RXFP4,8.819583644596853e-06,1.0,0.00011146662447020288
RXRG,8.819583644596853e-06,1.0,0.00011146662447020288
S100A12,8.819583644596853e-06,1.0,0.00011146662447020288
S100A5,8.819583644596853e-06,1.0,0.00011146662447020288
S100A7,8.819583644596853e-06,1.0,0.00011146662447020288
S100A7A,8.819583644596853e-06,1.0,0.00011146662447020288
S100A7L2,8.819583644596853e-06,1.0,0.00011146662447020288
RTL9,8.819583644596853e-06,1.0,0.00011146662447020288
RTL3,8.819583644596853e-06,1.0,0.00011146662447020288
RPL36A-HNRNPH2,8.819583644596853e-06,1.0,0.00011146662447020288
RSC1A1,8.819583644596853e-06,1.0,0.00011146662447020288
RPP21,8.819583644596853e-06,1.0,0.00011146662447020288
RPRM,8.819583644596853e-06,1.0,0.00011146662447020288
RPRML,8.819583644596853e-06,1.0,0.00011146662447020288
RPS10-NUDT3,8.819583644596853e-06,1.0,0.00011146662447020288
RPTN,8.819583644596853e-06,1.0,0.00011146662447020288
RRH,8.819583644596853e-06,1.0,0.00011146662447020288
RS1,8.819583644596853e-06,1.0,0.00011146662447020288
RSPH6A,8.819583644596853e-06,1.0,0.00011146662447020288
RTL1,8.819583644596853e-06,1.0,0.00011146662447020288
RSPH9,8.819583644596853e-06,1.0,0.00011146662447020288
RSPO1,8.819583644596853e-06,1.0,0.00011146662447020288
RSPO2,8.819583644596853e-06,1.0,0.00011146662447020288
RTBDN,8.819583644596853e-06,1.0,0.00011146662447020288
RTEL1,8.819583644596853e-06,1.0,0.00011146662447020288
RTEL1-TNFRSF6B,8.819583644596853e-06,1.0,0.00011146662447020288
RTKN2,8.819583644596853e-06,1.0,0.00011146662447020288
SYT10,8.819583644596853e-06,1.0,0.00011146662447020288
SYT5,8.819583644596853e-06,1.0,0.00011146662447020288
PRLHR,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L22,8.819583644596853e-06,1.0,0.00011146662447020288
VAT1L,8.819583644596853e-06,1.0,0.00011146662447020288
VAX1,8.819583644596853e-06,1.0,0.00011146662447020288
VCX,8.819583644596853e-06,1.0,0.00011146662447020288
VCX2,8.819583644596853e-06,1.0,0.00011146662447020288
VCX3A,8.819583644596853e-06,1.0,0.00011146662447020288
VCX3B,8.819583644596853e-06,1.0,0.00011146662447020288
VCY,8.819583644596853e-06,1.0,0.00011146662447020288
VCY1B,8.819583644596853e-06,1.0,0.00011146662447020288
VEGFD,8.819583644596853e-06,1.0,0.00011146662447020288
VGLL2,8.819583644596853e-06,1.0,0.00011146662447020288
VHLL,8.819583644596853e-06,1.0,0.00011146662447020288
VIP,8.819583644596853e-06,1.0,0.00011146662447020288
VIT,8.819583644596853e-06,1.0,0.00011146662447020288
VN1R1,8.819583644596853e-06,1.0,0.00011146662447020288
VN1R4,8.819583644596853e-06,1.0,0.00011146662447020288
VPREB1,8.819583644596853e-06,1.0,0.00011146662447020288
VPREB3,8.819583644596853e-06,1.0,0.00011146662447020288
UTS2R,8.819583644596853e-06,1.0,0.00011146662447020288
UTS2,8.819583644596853e-06,1.0,0.00011146662447020288
UTF1,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L30,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L24,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L25,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L26,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L27,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L28,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L29,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L3,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L4,8.819583644596853e-06,1.0,0.00011146662447020288
USP51,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L5,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L7,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L8,8.819583644596853e-06,1.0,0.00011146662447020288
USP26,8.819583644596853e-06,1.0,0.00011146662447020288
USP29,8.819583644596853e-06,1.0,0.00011146662447020288
USP41,8.819583644596853e-06,1.0,0.00011146662447020288
USP50,8.819583644596853e-06,1.0,0.00011146662447020288
VRK1,8.819583644596853e-06,1.0,0.00011146662447020288
VRTN,8.819583644596853e-06,1.0,0.00011146662447020288
VSIG10L2,8.819583644596853e-06,1.0,0.00011146662447020288
WNT1,8.819583644596853e-06,1.0,0.00011146662447020288
WFDC5,8.819583644596853e-06,1.0,0.00011146662447020288
WFDC6,8.819583644596853e-06,1.0,0.00011146662447020288
WFDC8,8.819583644596853e-06,1.0,0.00011146662447020288
WFDC9,8.819583644596853e-06,1.0,0.00011146662447020288
WFIKKN2,8.819583644596853e-06,1.0,0.00011146662447020288
WIF1,8.819583644596853e-06,1.0,0.00011146662447020288
WNK3,8.819583644596853e-06,1.0,0.00011146662447020288
WNT16,8.819583644596853e-06,1.0,0.00011146662447020288
WFDC12,8.819583644596853e-06,1.0,0.00011146662447020288
WNT3,8.819583644596853e-06,1.0,0.00011146662447020288
WNT3A,8.819583644596853e-06,1.0,0.00011146662447020288
WNT6,8.819583644596853e-06,1.0,0.00011146662447020288
WNT8A,8.819583644596853e-06,1.0,0.00011146662447020288
WNT8B,8.819583644596853e-06,1.0,0.00011146662447020288
WNT9B,8.819583644596853e-06,1.0,0.00011146662447020288
WSCD2,8.819583644596853e-06,1.0,0.00011146662447020288
WFDC13,8.819583644596853e-06,1.0,0.00011146662447020288
WFDC11,8.819583644596853e-06,1.0,0.00011146662447020288
VSIG8,8.819583644596853e-06,1.0,0.00011146662447020288
VWA5B1,8.819583644596853e-06,1.0,0.00011146662447020288
VSTM1,8.819583644596853e-06,1.0,0.00011146662447020288
VSTM2A,8.819583644596853e-06,1.0,0.00011146662447020288
VSTM2B,8.819583644596853e-06,1.0,0.00011146662447020288
VSTM5,8.819583644596853e-06,1.0,0.00011146662447020288
VSX1,8.819583644596853e-06,1.0,0.00011146662447020288
VSX2,8.819583644596853e-06,1.0,0.00011146662447020288
VWA3A,8.819583644596853e-06,1.0,0.00011146662447020288
VWC2,8.819583644596853e-06,1.0,0.00011146662447020288
WFDC10B,8.819583644596853e-06,1.0,0.00011146662447020288
VWC2L,8.819583644596853e-06,1.0,0.00011146662447020288
WDCP,8.819583644596853e-06,1.0,0.00011146662447020288
WDR49,8.819583644596853e-06,1.0,0.00011146662447020288
WDR63,8.819583644596853e-06,1.0,0.00011146662447020288
WDR88,8.819583644596853e-06,1.0,0.00011146662447020288
WEE2,8.819583644596853e-06,1.0,0.00011146662447020288
WFDC10A,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L23,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L21,8.819583644596853e-06,1.0,0.00011146662447020288
XAGE1A,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L20,8.819583644596853e-06,1.0,0.00011146662447020288
TXNRD3NB,8.819583644596853e-06,1.0,0.00011146662447020288
TYR,8.819583644596853e-06,1.0,0.00011146662447020288
TYRP1,8.819583644596853e-06,1.0,0.00011146662447020288
UBASH3A,8.819583644596853e-06,1.0,0.00011146662447020288
UBD,8.819583644596853e-06,1.0,0.00011146662447020288
UBE2F-SCLY,8.819583644596853e-06,1.0,0.00011146662447020288
UBE2Q2L,8.819583644596853e-06,1.0,0.00011146662447020288
UBE2QL1,8.819583644596853e-06,1.0,0.00011146662447020288
UBE2T,8.819583644596853e-06,1.0,0.00011146662447020288
UBE2U,8.819583644596853e-06,1.0,0.00011146662447020288
UBE2V1,8.819583644596853e-06,1.0,0.00011146662447020288
UBE3D,8.819583644596853e-06,1.0,0.00011146662447020288
UBL4B,8.819583644596853e-06,1.0,0.00011146662447020288
UBQLN3,8.819583644596853e-06,1.0,0.00011146662447020288
UCMA,8.819583644596853e-06,1.0,0.00011146662447020288
UCP1,8.819583644596853e-06,1.0,0.00011146662447020288
UGT1A1,8.819583644596853e-06,1.0,0.00011146662447020288
TXNDC8,8.819583644596853e-06,1.0,0.00011146662447020288
TXNDC5,8.819583644596853e-06,1.0,0.00011146662447020288
TXNDC2,8.819583644596853e-06,1.0,0.00011146662447020288
TUBA8,8.819583644596853e-06,1.0,0.00011146662447020288
TTLL13P,8.819583644596853e-06,1.0,0.00011146662447020288
TTLL2,8.819583644596853e-06,1.0,0.00011146662447020288
TTLL8,8.819583644596853e-06,1.0,0.00011146662447020288
TTPA,8.819583644596853e-06,1.0,0.00011146662447020288
TUBA3C,8.819583644596853e-06,1.0,0.00011146662447020288
TUBA3D,8.819583644596853e-06,1.0,0.00011146662447020288
TUBA3E,8.819583644596853e-06,1.0,0.00011146662447020288
TUBAL3,8.819583644596853e-06,1.0,0.00011146662447020288
TXK,8.819583644596853e-06,1.0,0.00011146662447020288
TUBB1,8.819583644596853e-06,1.0,0.00011146662447020288
TUBB3,8.819583644596853e-06,1.0,0.00011146662447020288
TULP1,8.819583644596853e-06,1.0,0.00011146662447020288
TULP2,8.819583644596853e-06,1.0,0.00011146662447020288
TUNAR,8.819583644596853e-06,1.0,0.00011146662447020288
TUSC5,8.819583644596853e-06,1.0,0.00011146662447020288
TVP23C-CDRT4,8.819583644596853e-06,1.0,0.00011146662447020288
UGT1A10,8.819583644596853e-06,1.0,0.00011146662447020288
UGT1A3,8.819583644596853e-06,1.0,0.00011146662447020288
UGT1A4,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L10,8.819583644596853e-06,1.0,0.00011146662447020288
URAD,8.819583644596853e-06,1.0,0.00011146662447020288
URGCP-MRPS24,8.819583644596853e-06,1.0,0.00011146662447020288
UROC1,8.819583644596853e-06,1.0,0.00011146662447020288
USF1,8.819583644596853e-06,1.0,0.00011146662447020288
USH1G,8.819583644596853e-06,1.0,0.00011146662447020288
USH2A,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L1,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L11,8.819583644596853e-06,1.0,0.00011146662447020288
UPK2,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L12,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L13,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L15,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L17,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L18,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L19,8.819583644596853e-06,1.0,0.00011146662447020288
USP17L2,8.819583644596853e-06,1.0,0.00011146662447020288
UPP2,8.819583644596853e-06,1.0,0.00011146662447020288
UPK1A,8.819583644596853e-06,1.0,0.00011146662447020288
UGT1A5,8.819583644596853e-06,1.0,0.00011146662447020288
UGT3A2,8.819583644596853e-06,1.0,0.00011146662447020288
UGT1A6,8.819583644596853e-06,1.0,0.00011146662447020288
UGT1A7,8.819583644596853e-06,1.0,0.00011146662447020288
UGT1A8,8.819583644596853e-06,1.0,0.00011146662447020288
UGT1A9,8.819583644596853e-06,1.0,0.00011146662447020288
UGT2A1,8.819583644596853e-06,1.0,0.00011146662447020288
UGT2A2,8.819583644596853e-06,1.0,0.00011146662447020288
UGT3A1,8.819583644596853e-06,1.0,0.00011146662447020288
