,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells,is_svi,label,pattern_membership_0,pattern_membership_1,pattern_membership_2,pattern_membership_3,pattern_membership_4,pattern_correlation_0,pattern_correlation_1,pattern_correlation_2,pattern_correlation_3,pattern_correlation_4
THBS2_ITGA6,197,6.0942397,1.9592831,74.14698162729658,4643.8105,8.443506,197,1,4,0.0,0.0,0.0,0.0,1.0,0.08445660163916338,0.007965835017043597,-0.150715978295019,-0.05371004581856525,0.5453994122553213
PTGS2_ALOX5,185,6.8042088,2.0546632,75.7217847769029,5184.807,8.55368,185,0,-1,0.0,0.0,0.0,0.0,0.0,-0.0967733852612227,0.011195839037833213,0.06909208223944946,0.026608113394188185,-0.08350562216047273
SEMA4A_PLXNB2,666,53.85952,4.0047755,12.598425196850393,41040.953,10.62235,666,0,-1,0.0,0.0,0.0,0.0,0.0,-0.16598076239806114,-0.22343047057188017,0.08878720327730986,0.02009211106898417,-0.015361321391669448
EFNA1_EPHB6,300,12.768826,2.622407,60.629921259842526,9729.845,9.183056,300,1,4,0.0,0.0,0.0,0.0,1.0,-0.2042395107061832,-0.12745434577621684,0.08532496756139712,-0.11144402200541194,0.04771197619260465
ADAM12_ITGB1,241,9.057868,2.3083553,68.37270341207349,6902.0957,8.8397255,241,1,1,0.0,1.0,0.0,0.0,0.0,0.3649181025583047,0.6011433407658852,-0.15798890247029657,-0.20745261207471913,-0.07915074074886363
ADAM12_SDC4,678,63.689503,4.169599,11.023622047244096,48531.402,10.789987,678,1,4,0.0,0.0,0.0,0.0,1.0,-0.4125272938830582,-0.279586091053981,0.43896760492884657,0.3799409477732165,-0.2877099343135297
S100A9_ITGB2,216,9.112146,2.3137374,71.65354330708662,6943.4556,8.845699,216,1,1,0.0,1.0,0.0,0.0,0.0,-0.033354941212774186,0.21235634452156105,-0.028540740769900493,0.027300493025586108,-0.07410903052417477
COL5A1_ITGB1,258,10.630944,2.453669,66.14173228346456,8100.7793,8.999839,258,1,1,0.0,1.0,0.0,0.0,0.0,0.44736647243697714,0.7012362094849663,-0.24122861391098394,-0.36299000613269133,0.047728729792219114
CEL_CXCR4,119,3.625575,1.5316007,84.38320209973753,2762.6882,7.924321,119,1,4,0.0,0.0,0.0,0.0,1.0,0.28218967124503325,0.1497697013631,-0.17026632386900153,-0.21247971817814962,0.1821917346098816
SPTAN1_PTPRA,400,19.778336,3.0339108,47.506561679790025,15071.092,9.6206,400,1,4,0.0,0.0,0.0,0.0,1.0,0.20451504224239375,0.13166595259573646,-0.21778578154874695,-0.29911046912180866,0.2573880990688219
PLAU_ITGB1,265,9.139694,2.3164577,65.2230971128609,6964.447,8.848717,265,1,1,0.0,1.0,0.0,0.0,0.0,0.5218946530434029,0.7443684593713313,-0.26722150044981724,-0.41745078049757095,-0.042997820690702224
PLAU_ITGB2,207,7.902896,2.1863766,72.83464566929135,6022.007,8.7033415,207,1,1,0.0,1.0,0.0,0.0,0.0,-0.06828446699786907,0.16234203141035658,0.007734972328056097,0.06290518657481776,-0.0997750672096176
COL16A1_ITGB1,268,9.716956,2.3718271,64.82939632545933,7404.3203,8.909954,268,1,1,0.0,1.0,0.0,0.0,0.0,0.45455689584698644,0.6739407787325054,-0.1999439330335805,-0.3495747897932774,-0.01037925655113057
HSPG2_SDC1,681,64.43008,4.180982,10.629921259842522,49095.72,10.801548,681,1,4,0.0,0.0,0.0,0.0,1.0,-0.24234831606139973,-0.37500241211632057,0.30353651541813037,0.30907787332381353,0.034363505065522375
HSPG2_ITGB1,262,10.577913,2.4490993,65.61679790026247,8060.37,8.994839,262,1,1,0.0,1.0,0.0,0.0,0.0,0.4142911904875641,0.6338412118209538,-0.21626391439514286,-0.267797542302841,0.054294824752609404
HSPG2_FGFR1,410,19.210033,3.006179,46.194225721784775,14638.046,9.591448,410,1,4,0.0,0.0,0.0,0.0,1.0,0.02680681686207639,-0.014698557840313074,-0.07776175556562578,0.0650355735797916,-0.19266324674587065
COL5A2_ITGB1,249,10.06579,2.4038584,67.32283464566929,7670.132,8.945219,249,1,0,1.0,0.0,0.0,0.0,0.0,0.42379141594159236,0.6070742562469663,-0.15917970266761924,-0.2621983620152082,-0.03495196726883582
COL5A2_DDR1,420,24.179302,3.2260222,44.881889763779526,18424.629,9.821498,420,0,-1,0.0,0.0,0.0,0.0,0.0,-0.2561412741316793,-0.18932005500703614,0.059061118413044476,0.14175180925759143,-0.04093995690395406
COL4A1_ITGB1,278,10.9619055,2.4817271,63.51706036745407,8352.972,9.030493,278,1,1,0.0,1.0,0.0,0.0,0.0,0.5386443101702398,0.7702514184128244,-0.2973964828298082,-0.44793388822213187,-0.006309234755870811
ACTR2_LDLR,661,45.0807,3.8303943,13.254593175853014,34351.492,10.444429,661,1,4,0.0,0.0,0.0,0.0,1.0,-0.15824853489437213,-0.19075489410945276,0.2761025539031964,0.13390182656001334,-0.08508077277160735
AGRN_ITGB1,275,10.604612,2.4514027,63.91076115485564,8080.7144,8.997359,275,1,1,0.0,1.0,0.0,0.0,0.0,0.4172122802419296,0.683503890898339,-0.2060137253440508,-0.3200143945792505,0.042737557035256404
ZG16B_CXCR4,161,6.299852,1.987854,78.87139107611549,4800.4873,8.476681,161,1,0,1.0,0.0,0.0,0.0,0.0,0.48621555830759144,0.3495479240293396,-0.2752144824233541,-0.3381785087724207,0.13172205913272056
LAMB3_CD151,664,53.461533,3.9974947,12.86089238845144,40737.688,10.614934,664,1,4,0.0,0.0,0.0,0.0,1.0,-0.25672219264469387,-0.2772388230395236,0.2969153544993589,0.11466360053881831,0.028144056109088333
LAMB3_ITGB1,266,9.388758,2.3407242,65.09186351706036,7154.2334,8.875599,266,1,0,1.0,0.0,0.0,0.0,0.0,0.454674112746906,0.6654814301895171,-0.24812572312111447,-0.3168722958227019,0.0781330655975887
LAMB3_ITGA6,201,6.9009643,2.066985,73.62204724409449,5258.5347,8.567798,201,1,4,0.0,0.0,0.0,0.0,1.0,0.12039628892539378,0.03322453776491341,-0.19087703208100623,-0.06316782172290396,0.5810033282591325
AFDN_EPHB6,311,12.506759,2.6031902,59.186351706036746,9530.15,9.162321,311,1,4,0.0,0.0,0.0,0.0,1.0,-0.1338576641501006,-0.05878395674325361,0.1044586799731246,-0.1416012168488335,0.0368569977234363
SPP1_CD44,340,14.556917,2.7445054,55.38057742782152,11092.371,9.314103,340,1,4,0.0,0.0,0.0,0.0,1.0,0.2065457621164633,0.2782779744476641,-0.1945425000270262,-0.13223638831669537,0.09710428522661652
SPP1_ITGB1,263,10.502374,2.4425535,65.48556430446195,8002.8086,8.987673,263,1,0,1.0,0.0,0.0,0.0,0.0,0.5792102595809168,0.6995085932633849,-0.3451235772359369,-0.43400024198395687,0.13630425780663752
LGALS9_CD44,345,14.073737,2.712954,54.7244094488189,10724.1875,9.280351,345,1,4,0.0,0.0,0.0,0.0,1.0,0.2523360704374651,0.38293062073654466,-0.15440541055752902,-0.214126629782885,0.08475623461188914
LGALS9_SLC1A5,531,27.081926,3.3351262,30.314960629921263,20636.428,9.934861,531,1,4,0.0,0.0,0.0,0.0,1.0,-0.015320202770378592,0.08200764128514228,0.12210271943160948,-0.16853801389132333,0.09664536631860275
MDK_ITGA6,186,6.4809237,2.0123563,75.59055118110236,4938.464,8.5050125,186,1,4,0.0,0.0,0.0,0.0,1.0,0.15639217384384058,0.03669350687158591,-0.2360693934283423,-0.09304187662833942,0.5965667586615772
LRPAP1_LDLR,661,58.32737,4.0830708,13.254593175853014,44445.457,10.702041,661,1,4,0.0,0.0,0.0,0.0,1.0,-0.45196304199759524,-0.38608031200749116,0.31714001125434704,0.2966213377440106,-0.2209484320486601
HSPA8_LDLR,663,49.21449,3.9163036,12.992125984251967,37501.44,10.532162,663,1,3,0.0,0.0,0.0,1.0,0.0,-0.2624901499755053,-0.33032337419736363,0.20557304044790511,0.3190831576487634,-0.11211374496700287
S100A10_CFTR,470,30.148006,3.4387503,38.320209973753286,22972.781,10.042109,470,1,1,0.0,1.0,0.0,0.0,0.0,0.14132317454682652,0.24941425493310254,-0.1480724147422652,-0.24317721103484533,-0.20131553361473029
HSP90AA1_CFTR,503,30.586033,3.452715,33.98950131233596,23306.557,10.056533,503,1,4,0.0,0.0,0.0,0.0,1.0,-0.1876637325176147,-0.025252726675681,0.15361513294342993,-0.03170038830546547,-0.3317241562360271
PLAU_ITGA3,596,35.61778,3.600534,21.78477690288714,27140.746,10.208828,596,1,4,0.0,0.0,0.0,0.0,1.0,-0.2725969804941642,-0.2365850025861846,0.0902175496267669,0.5004315252135663,-0.18013076824261648
LAMA4_ITGA3,625,42.597046,3.7749894,17.979002624671914,32458.95,10.387762,625,1,3,0.0,0.0,0.0,1.0,0.0,-0.31821163861714535,-0.3018157014568927,0.2533630147591465,0.669284281907235,-0.21915229246679335
LGALS8_ITGA3,625,44.26709,3.8125803,17.979002624671914,33731.523,10.426218,625,1,3,0.0,0.0,0.0,1.0,0.0,-0.3580206209745161,-0.31906932732357723,0.2069471865359106,0.6707929657039554,-0.2386773879985764
NID1_ITGA3,636,43.18844,3.788463,16.535433070866144,32909.59,10.401549,636,1,3,0.0,0.0,0.0,1.0,0.0,-0.2911187040895812,-0.2848202372614466,0.17742506116315998,0.6754671831683847,-0.22272027319765356
LAMC3_ITGA3,617,43.63675,3.7985575,19.02887139107612,33251.203,10.411877,617,1,3,0.0,0.0,0.0,1.0,0.0,-0.30499943546622865,-0.3070720202512659,0.22256700216065273,0.6076615016398496,0.011145066535901069
THBS1_ITGA3,618,38.096096,3.6660225,18.89763779527559,29029.227,10.276093,618,1,3,0.0,0.0,0.0,1.0,0.0,-0.2810145232109575,-0.26786402265732623,0.11680129654011501,0.6376143323105503,-0.08103171373069715
CALR_ITGA3,619,45.86409,3.8472517,18.766404199475062,34948.438,10.461658,619,1,3,0.0,0.0,0.0,1.0,0.0,-0.37010915399951144,-0.31480777374060614,0.31580559616639525,0.6799406814642244,-0.30387045414540886
TIMP2_ITGA3,622,41.648003,3.7529805,18.372703412073488,31735.78,10.3652315,622,1,3,0.0,0.0,0.0,1.0,0.0,-0.29774276466628713,-0.28737611736334007,0.16861740727209545,0.6496868289746779,-0.1002944583042161
LAMB2_ITGA3,629,41.87131,3.7582028,17.454068241469813,31905.94,10.370579,629,1,3,0.0,0.0,0.0,1.0,0.0,-0.2541422302884785,-0.2661815868446862,0.23577480271377804,0.6909161673810962,-0.19091258139652773
LAMA5_ITGA3,641,52.697903,3.9833739,15.879265091863514,40155.8,10.600547,641,1,3,0.0,0.0,0.0,1.0,0.0,-0.29816672526879906,-0.26146427571676023,0.1216215777833512,0.627761053285269,-0.19155144813458413
ADAM9_ITGA3,618,38.58655,3.6784894,18.89763779527559,29402.951,10.288884,618,1,4,0.0,0.0,0.0,0.0,1.0,-0.14824113885772047,-0.167310405777386,0.021842163114022307,0.5024800040961512,-0.05506769934098076
LAMC1_ITGA3,606,41.729313,3.7548852,20.472440944881885,31797.736,10.367182,606,1,3,0.0,0.0,0.0,1.0,0.0,-0.21872522605428035,-0.31209346382850633,0.09943414232519435,0.6171575520663687,0.1745561584763911
LAMB3_ITGA3,614,41.56694,3.751078,19.422572178477694,31674.01,10.363283,614,1,3,0.0,0.0,0.0,1.0,0.0,-0.2840770938949995,-0.3167295192124563,0.14344164272673163,0.6374212647902456,0.05903408148196489
COL18A1_ITGA3,583,41.44313,3.7481651,23.490813648293962,31579.664,10.3603,583,1,4,0.0,0.0,0.0,0.0,1.0,-0.1788052109873088,-0.2424070386039082,0.06506553795861088,0.4837126370052413,0.3226230281328409
LAMB1_ITGA3,568,36.027985,3.611674,25.459317585301832,27453.324,10.220279,568,1,4,0.0,0.0,0.0,0.0,1.0,-0.17469139413346207,-0.16024376133963827,-0.09064678619022362,0.46042841061357914,0.1340901781528527
LAMC2_ITGA3,610,43.309742,3.7912045,19.947506561679795,33002.023,10.404354,610,1,3,0.0,0.0,0.0,1.0,0.0,-0.35690726156367475,-0.3481666176867033,0.22406034224030907,0.6718892505621448,-0.20041141637287796
FN1_ITGA3,589,40.504833,3.7258098,22.703412073490814,30864.684,10.3374,589,1,4,0.0,0.0,0.0,0.0,1.0,-0.08115568794191426,-0.12764779380481253,-0.14478180412551211,0.42699549502020767,0.03433887627799721
APP_CD74,728,81.71484,4.415399,4.461942257217844,62266.71,11.039198,728,1,1,0.0,1.0,0.0,0.0,0.0,0.11340667661834758,0.18694731004321632,-0.143781043440571,-0.34592436793601333,-0.2131032297786489
SLPI_CD4,271,10.427021,2.4359808,64.43569553805774,7945.39,8.9804735,271,0,-1,0.0,0.0,0.0,0.0,0.0,-0.0027563408040208156,0.1501940000741828,-0.0417052449466074,-0.07855926513482897,0.04602101754011818
IL16_CD4,276,10.948052,2.4805684,63.77952755905512,8342.416,9.029228,276,1,4,0.0,0.0,0.0,0.0,1.0,0.08222128164368901,0.2409789296944716,-0.10663344317741012,-0.14389805770868028,0.01097285586235854
CALM1_SCTR,567,40.966232,3.7368653,25.590551181102363,31216.268,10.348726,567,1,4,0.0,0.0,0.0,0.0,1.0,-0.07467666499603993,0.13234022686529848,-0.12283211745485516,-0.2656979277972745,-0.13182359664863288
CALM2_KCNQ1,304,18.528738,2.971887,60.10498687664042,14118.898,9.555341,304,1,1,0.0,1.0,0.0,0.0,0.0,0.30896975883244565,0.3774494297537982,-0.37387717529991243,-0.37417751399181315,-0.023377351680776603
CALM1_KCNQ1,298,20.108294,3.049666,60.892388451443566,15322.52,9.637144,298,1,1,0.0,1.0,0.0,0.0,0.0,0.30200900308860557,0.3658757650600592,-0.3521603312587291,-0.43995258710312957,-0.035439449180412134
CALM3_KCNQ1,305,15.71944,2.8165722,59.973753280839894,11978.214,9.390928,305,1,1,0.0,1.0,0.0,0.0,0.0,0.2529821986657696,0.28419284088642505,-0.30770718259445784,-0.33799121029699236,-0.05778529267594917
LTB_TNFRSF1A,704,56.356716,4.04929,7.6115485564304475,42943.816,10.667671,704,0,-1,0.0,0.0,0.0,0.0,0.0,-0.27646764321120115,-0.23564859254421694,0.2364567857014923,0.23249331757910854,-0.2370234703175307
LAMC3_ITGB4,686,61.14349,4.129446,9.973753280839892,46591.34,10.749191,686,1,4,0.0,0.0,0.0,0.0,1.0,-0.4039086415203417,-0.4290853469684677,0.35954361125769496,0.32870692936489415,0.08267411863272987
LAMB2_ITGB4,700,61.126877,4.1291785,8.13648293963255,46578.68,10.7489195,700,1,4,0.0,0.0,0.0,0.0,1.0,-0.2851017371676481,-0.3510833288671586,0.3490496273458476,0.24443660169354037,-0.11307756554945794
LAMA5_ITGB4,715,74.513435,4.324311,6.167979002624668,56779.24,10.946943,715,1,4,0.0,0.0,0.0,0.0,1.0,-0.3928822210356923,-0.42625486862518003,0.28723958272853045,0.21429451321805287,-0.16058773902053097
LAMC1_ITGB4,680,61.706867,4.138471,10.76115485564304,47020.633,10.758363,680,1,4,0.0,0.0,0.0,0.0,1.0,-0.2947129982513425,-0.4378480318846231,0.21154817429779635,0.2966065128994577,0.2109714314655073
LAMB3_ITGB4,657,57.431385,4.067853,13.779527559055115,43762.715,10.686561,657,1,4,0.0,0.0,0.0,0.0,1.0,-0.2866957928109628,-0.40743005344422667,0.25044438462238316,0.25088550508771557,0.1686438186659578
LAMB1_ITGB4,661,52.31125,3.9761474,13.254593175853014,39861.17,10.5931835,661,1,4,0.0,0.0,0.0,0.0,1.0,-0.24652241326537064,-0.2861331455566891,0.012130860337540874,0.282940899801572,0.23733165972598302
LAMC2_ITGB4,688,62.49332,4.1509347,9.711286089238847,47619.91,10.771028,688,1,4,0.0,0.0,0.0,0.0,1.0,-0.4403668511478387,-0.4886026225617569,0.36682125208729127,0.27342853407329126,-0.17653751012766122
HBEGF_CD82,494,33.88992,3.552198,35.17060367454068,25824.12,10.159103,494,1,4,0.0,0.0,0.0,0.0,1.0,-0.16818376943037647,-0.2756662718344319,0.179628988790146,0.2841831898413337,-0.1101578059223875
LTB_LTBR,631,37.434216,3.6489482,17.191601049868765,28524.871,10.258567,631,1,4,0.0,0.0,0.0,0.0,1.0,-0.08988175636706144,-0.2287359234557378,0.13375369152891795,0.19685029934849713,-0.2670255160981966
CD55_ADGRE5,531,26.502586,3.31428,30.314960629921263,20194.97,9.913239,531,0,-1,0.0,0.0,0.0,0.0,0.0,-0.07372365266846409,-0.10804860604704389,0.13667876955892588,0.08725488036641921,-0.13505845107098238
AGRN_LRP1,527,27.905025,3.3640156,30.839895013123364,21263.629,9.964801,527,0,-1,0.0,0.0,0.0,0.0,0.0,-0.03376633857470227,0.07442349941730565,-0.14825576480796027,-0.15452451321173818,0.1309389237950068
GPC3_LRP1,465,17.45549,2.915362,38.976377952755904,13301.084,9.495676,465,1,4,0.0,0.0,0.0,0.0,1.0,0.022626278864339034,0.17982437843653107,-0.24317664466798047,-0.22239152021081027,-0.031152436802058637
PDGFB_LRP1,524,28.471367,3.3834193,31.233595800524938,21695.182,9.984892,524,1,4,0.0,0.0,0.0,0.0,1.0,-0.1117384827229574,-0.028368197877082897,-0.15999270556010914,-0.0872558890676488,0.09803122923580894
A2M_LRP1,469,19.856709,3.0376756,38.4514435695538,15130.8125,9.624555,469,1,4,0.0,0.0,0.0,0.0,1.0,0.21097488827465102,0.2047332634413942,-0.22648765231637327,-0.25492131046315797,0.17788403302237288
SERPINA1_LRP1,408,20.537228,3.069783,46.45669291338582,15649.368,9.65825,408,1,4,0.0,0.0,0.0,0.0,1.0,-0.0026082006980011016,0.16922505065633106,-0.22902453650782975,-0.18191874229265198,-0.10148530925053595
HSPG2_LRP1,512,28.59223,3.3875117,32.808398950131235,21787.28,9.989127,512,1,4,0.0,0.0,0.0,0.0,1.0,-0.011310598940940535,0.03433334176370021,-0.15927304916206067,-0.16288749520066143,0.19746253887069587
APOE_LRP1,490,24.452223,3.236803,35.69553805774278,18632.594,9.832722,490,1,4,0.0,0.0,0.0,0.0,1.0,0.2861632746818326,0.2472513119930355,-0.3677150801005392,-0.2954527249390213,0.3199726196603455
HSP90B1_LRP1,507,29.814642,3.42799,33.46456692913385,22718.758,10.030991,507,1,4,0.0,0.0,0.0,0.0,1.0,-0.2254622534029883,-0.08852922668505203,-0.07713219589961212,-0.05387261161280918,0.04237991938921667
MDK_LRP1,472,23.15283,3.1844015,38.057742782152225,17642.457,9.77812,472,1,4,0.0,0.0,0.0,0.0,1.0,0.19708962455793363,0.19835920553222716,-0.3179456361086085,-0.25055453988117776,0.3184874518317171
PLAU_LRP1,501,24.346361,3.2326353,34.251968503937,18551.928,9.8283825,501,1,4,0.0,0.0,0.0,0.0,1.0,0.051081685496620816,0.1495895976133411,-0.18349998364693224,-0.2278073390919139,-0.025751963489154234
LRPAP1_LRP1,496,30.130905,3.438201,34.90813648293963,22959.75,10.041541,496,0,-1,0.0,0.0,0.0,0.0,0.0,-0.18605658396067515,-0.06317752043878168,-0.10844336274980694,-0.0464549552010247,0.06738178369402906
C3_LRP1,497,27.11465,3.3362908,34.7769028871391,20661.363,9.9360695,497,1,4,0.0,0.0,0.0,0.0,1.0,0.0718170892580869,0.1734841674836563,-0.21357387195687955,-0.2814504414789707,0.18851372141461645
THBS1_LRP1,519,24.121758,3.2237344,31.88976377952756,18380.78,9.819116,519,0,-1,0.0,0.0,0.0,0.0,0.0,-0.05929824709730189,0.059800949808171015,-0.23399715048944053,-0.08022311822135922,0.12133027323914797
HSP90AA1_LRP1,517,28.96243,3.3999443,32.1522309711286,22069.371,10.001991,517,0,-1,0.0,0.0,0.0,0.0,0.0,-0.09436323497676828,0.0015625033466868086,-0.10478742108385543,-0.11550832762961948,0.019027379262531324
CALR_LRP1,491,27.971277,3.3663049,35.56430446194226,21314.113,9.967172,491,1,4,0.0,0.0,0.0,0.0,1.0,-0.10449336855246345,0.036588456609056866,-0.11915809973318599,-0.18380466847885302,-0.001671755286653965
C1QB_LRP1,502,25.72592,3.2856338,34.120734908136484,19603.15,9.883496,502,1,4,0.0,0.0,0.0,0.0,1.0,-0.16378519868701275,-0.04709973650223547,-0.10947514009162941,-0.09208295529879597,0.07741200505819744
VWF_LRP1,502,28.439007,3.3823206,34.120734908136484,21670.523,9.983754,502,0,-1,0.0,0.0,0.0,0.0,0.0,0.07533888010391346,0.2042177989914304,-0.2395162755234015,-0.24464601133907948,0.12128230596789154
APP_LRP1,486,22.731678,3.1668108,36.22047244094488,17321.54,9.759764,486,1,4,0.0,0.0,0.0,0.0,1.0,0.20598313746370073,0.29423640706090476,-0.33517238638666447,-0.3203071650063583,0.11956712085039778
PSAP_LRP1,492,27.69866,3.3568504,35.43307086614173,21106.379,9.957378,492,1,4,0.0,0.0,0.0,0.0,1.0,-0.26115877160137746,-0.1417465891898934,-0.047321143656625514,-0.03690120531916948,0.05128601003735841
COL4A2_CD93,410,21.454561,3.1114938,46.194225721784775,16348.376,9.701945,410,0,-1,0.0,0.0,0.0,0.0,0.0,0.026112250267358323,0.03907956978692932,0.09653996793467502,-0.1708730309516218,-0.11243021914644737
COL1A2_CD93,433,22.782309,3.168942,43.1758530183727,17360.12,9.761989,433,0,-1,0.0,0.0,0.0,0.0,0.0,-0.030855468980872686,0.00844895048965642,0.19511286334981626,-0.04294058763376755,-0.2271513052844159
COL4A1_CD93,440,22.485525,3.1563842,42.25721784776903,17133.97,9.748877,440,0,-1,0.0,0.0,0.0,0.0,0.0,-0.10208380840468302,-0.07928296187633707,0.1308701809858513,-0.06023311925595436,-0.20097561900666797
C1QA_CD93,436,20.429998,3.0647917,42.78215223097113,15567.658,9.653015,436,0,-1,0.0,0.0,0.0,0.0,0.0,-0.07299766386503219,-0.062436792586714,0.15206737848672425,-0.04792208292692868,-0.17771681041667006
HLA-B_CANX,378,14.570233,2.745361,50.39370078740157,11102.518,9.315018,378,1,0,1.0,0.0,0.0,0.0,0.0,0.0007326233807541788,0.0822111585894906,0.11269597122241479,-0.11132902156004604,0.012950894297105655
GSTP1_TRAF2,226,12.459565,2.59969,70.34120734908136,9494.188,9.158541,226,1,4,0.0,0.0,0.0,0.0,1.0,0.08475567616099647,-0.06362327709631899,-0.09470738860715017,-0.03595528948919042,0.14193851933605242
S100A9_CD68,594,39.196674,3.6937842,22.047244094488192,29867.867,10.304572,594,0,-1,0.0,0.0,0.0,0.0,0.0,0.03192709691617005,-0.028126893880451066,-0.03833685627369443,0.09929663820037518,-0.18199770777343713
AFDN_NECTIN2,686,47.677753,3.8852222,9.973753280839892,36330.45,10.500439,686,0,-1,0.0,0.0,0.0,0.0,0.0,-0.14119172611279115,-0.27764813987032627,0.26027020495659337,0.18719978437493903,-0.17353512988106748
LRPAP1_SORT1,204,8.634386,2.2653387,73.22834645669292,6579.402,8.791851,204,0,-1,0.0,0.0,0.0,0.0,0.0,-0.11194759262121097,-0.019928025515342437,-0.01908964544448103,0.004395958583997636,0.0020416021607369463
PSAP_SORT1,188,7.1576743,2.0989592,75.32808398950131,5454.148,8.604315,188,0,-1,0.0,0.0,0.0,0.0,0.0,-0.12919195627952282,-0.05772857707389676,-0.006206790522696911,0.022921505114311454,-0.0015553339300862657
PSEN1_NOTCH2,262,8.764008,2.278703,65.61679790026247,6678.174,8.806749,262,1,4,0.0,0.0,0.0,0.0,1.0,0.34605104879487764,0.310843824009244,-0.24104012354926257,-0.28596162020345695,0.23251400776134307
ADAM10_NOTCH2,278,9.365865,2.3385181,63.51706036745407,7136.789,8.873158,278,0,-1,0.0,0.0,0.0,0.0,0.0,0.1348938512538875,0.09688514522111903,-0.05299223710487616,-0.18893504606112407,0.00043127900807560005
APP_NOTCH2,265,7.9080944,2.1869605,65.2230971128609,6025.968,8.7039995,265,1,4,0.0,0.0,0.0,0.0,1.0,0.3155500460108524,0.2848087067474667,-0.23918321699174308,-0.3094463766911567,0.07271839860482124
JAG2_NOTCH2,278,9.604923,2.3613183,63.51706036745407,7318.951,8.898359,278,1,4,0.0,0.0,0.0,0.0,1.0,0.19044236371717121,0.08154111868402986,-0.13180939244513942,-0.1786998547071329,-0.07015697541305269
PDGFB_PDGFRA,242,9.236601,2.3259697,68.24146981627297,7038.2896,8.859262,242,1,4,0.0,0.0,0.0,0.0,1.0,0.2107662037621933,0.09211932558360479,-0.13997148468857418,-0.1474767807201209,0.09950558908122117
CD14_RIPK1,195,7.815227,2.1764805,74.40944881889764,5955.203,8.692188,195,0,-1,0.0,0.0,0.0,0.0,0.0,-0.06658252402884099,0.012017033683792113,-0.05499632514304391,-0.003051790885992885,-0.04270783998579934
CALR_HLA-F,439,25.198982,3.2657206,42.38845144356955,19201.625,9.8628025,439,1,4,0.0,0.0,0.0,0.0,1.0,0.13255366591365678,0.008172339697619577,-0.14421174520895924,-0.0234687715807484,-0.13662912753163642
B2M_HLA-F,451,21.138632,3.0973241,40.813648293963254,16107.638,9.687111,451,1,4,0.0,0.0,0.0,0.0,1.0,0.15763790290012408,-0.03906408989867655,-0.1674507465386724,0.09618892142463636,-0.14298865438576328
PLAU_ITGAV,324,12.423671,2.5970197,57.48031496062992,9466.837,9.155656,324,1,0,1.0,0.0,0.0,0.0,0.0,0.5850373783982916,0.2042883607740927,-0.32442543179898214,-0.2171428708969604,-0.046730309577964306
SPP1_ITGAV,325,14.201674,2.7214055,57.34908136482939,10821.676,9.289399,325,1,4,0.0,0.0,0.0,0.0,1.0,0.603349469584663,0.21791707154706338,-0.4269380344316726,-0.3290613049091363,0.17821967615141024
NID1_ITGAV,354,14.83436,2.7621822,53.54330708661416,11303.782,9.332981,354,1,0,1.0,0.0,0.0,0.0,0.0,0.5803706068448793,0.14712371288752646,-0.3124033970588973,-0.15143786484527544,-0.07413955319121784
PDGFB_ITGAV,348,14.182714,2.7201576,54.33070866141732,10807.229,9.288063,348,1,4,0.0,0.0,0.0,0.0,1.0,0.5062006413243649,0.03677851109381886,-0.2871459398287707,-0.12582368795692223,0.047117065280071244
CALR_ITGAV,330,15.044762,2.7753825,56.69291338582677,11464.108,9.347064,330,1,0,1.0,0.0,0.0,0.0,0.0,0.5385795703268015,0.06691958303860554,-0.24409052874024526,-0.13929805312387597,-0.09160091939596189
FGG_ITGAV,304,11.249938,2.5055208,60.10498687664042,8572.453,9.056426,304,1,0,1.0,0.0,0.0,0.0,0.0,0.4392709350392304,0.035918590761815514,-0.2178569499307053,-0.09102666880513886,0.029586098074061647
FGA_ITGAV,326,14.365887,2.7321498,57.21784776902887,10946.806,9.300895,326,1,0,1.0,0.0,0.0,0.0,0.0,0.5892231484383869,0.1713826662486947,-0.3218083400349886,-0.22880208463714044,0.028022059820704496
MFGE8_ITGAV,343,18.301823,2.9601996,54.98687664041994,13945.988,9.543019,343,1,4,0.0,0.0,0.0,0.0,1.0,0.5127683550296217,-0.02653415109724051,-0.25862357282813453,-0.05660495860609298,-0.022669002989377133
FGB_ITGAV,337,13.893775,2.7009432,55.77427821522309,10587.057,9.267482,337,1,4,0.0,0.0,0.0,0.0,1.0,0.5768181070142978,0.20710664088337913,-0.36503165185104436,-0.32431292277768303,0.12542962463461937
FBN1_ITGAV,320,12.525447,2.6045728,58.00524934383202,9544.391,9.163814,320,0,-1,0.0,0.0,0.0,0.0,0.0,0.44660938930995886,0.05516637874482562,-0.22150500268197668,-0.10147540434767163,-0.029181567164786492
AZGP1_ITGAV,344,13.90112,2.7014365,54.85564304461943,10592.653,9.26801,344,1,0,1.0,0.0,0.0,0.0,0.0,0.621623116172956,0.18543301596484116,-0.37656555821762155,-0.24241107738458312,0.021936410297344125
ADAM9_ITGAV,350,14.137415,2.7171695,54.06824146981628,10772.71,9.284864,350,1,0,1.0,0.0,0.0,0.0,0.0,0.5997498586698929,0.1726305875256464,-0.34066139978183435,-0.27473477050877365,0.013227384457328689
