"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"129","Pancreatic_tissue","Duct_epithelium","LAMC1","ITGA1_ITGB1",2.23805601050652e-06,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"130","Stroma","Duct_epithelium","LAMC1","ITGA1_ITGB1",5.46123914029114e-06,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"131","Stroma","Pancreatic_tissue","LAMC1","ITGA1_ITGB1",2.43624640308788e-06,0.04,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"132","Cancer_region","Cancer_region","LAMA4","ITGA2_ITGB1",2.89033474672841e-06,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"133","Pancreatic_tissue","Cancer_region","LAMA4","ITGA2_ITGB1",1.54270350754907e-06,0.02,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"134","Cancer_region","Duct_epithelium","LAMA4","ITGA2_ITGB1",4.13180872820644e-06,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"135","Pancreatic_tissue","Duct_epithelium","LAMA4","ITGA2_ITGB1",2.20533597595484e-06,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"136","Cancer_region","Cancer_region","LAMA5","ITGA2_ITGB1",5.23518753393478e-06,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"137","Cancer_region","Duct_epithelium","LAMA5","ITGA2_ITGB1",7.48374254063677e-06,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"138","Cancer_region","Pancreatic_tissue","LAMA5","ITGA2_ITGB1",2.92121994209928e-06,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"139","Cancer_region","Cancer_region","LAMB1","ITGA2_ITGB1",5.10211223306181e-06,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"140","Cancer_region","Duct_epithelium","LAMB1","ITGA2_ITGB1",7.29351554488242e-06,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"141","Cancer_region","Pancreatic_tissue","LAMB1","ITGA2_ITGB1",2.84696434977684e-06,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"142","Cancer_region","Cancer_region","LAMB2","ITGA2_ITGB1",5.26750911747103e-06,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"143","Cancer_region","Duct_epithelium","LAMB2","ITGA2_ITGB1",7.52994519606105e-06,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"144","Cancer_region","Pancreatic_tissue","LAMB2","ITGA2_ITGB1",2.93925528194227e-06,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"145","Cancer_region","Cancer_region","LAMB3","ITGA2_ITGB1",2.93717042470137e-06,0,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"146","Pancreatic_tissue","Cancer_region","LAMB3","ITGA2_ITGB1",1.73373203127609e-06,0.01,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"147","Cancer_region","Duct_epithelium","LAMB3","ITGA2_ITGB1",4.19876049223368e-06,0,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"148","Pancreatic_tissue","Duct_epithelium","LAMB3","ITGA2_ITGB1",2.47841176429485e-06,0,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"149","Cancer_region","Pancreatic_tissue","LAMB3","ITGA2_ITGB1",1.63893336408221e-06,0.03,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"150","Pancreatic_tissue","Pancreatic_tissue","LAMB3","ITGA2_ITGB1",9.67417882441252e-07,0.02,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"151","Stroma","Cancer_region","LAMC1","ITGA2_ITGB1",4.08408352164413e-06,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"152","Duct_epithelium","Duct_epithelium","LAMC1","ITGA2_ITGB1",3.60272127729947e-06,0.02,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"153","Pancreatic_tissue","Duct_epithelium","LAMC1","ITGA2_ITGB1",2.3925734050385e-06,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"154","Stroma","Duct_epithelium","LAMC1","ITGA2_ITGB1",5.83828452424636e-06,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"155","Cancer_region","Cancer_region","LAMA4","ITGA3_ITGB1",6.60696568400436e-06,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"156","Pancreatic_tissue","Cancer_region","LAMA4","ITGA3_ITGB1",3.52644530024716e-06,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"157","Cancer_region","Duct_epithelium","LAMA4","ITGA3_ITGB1",6.74697510188774e-06,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"158","Pancreatic_tissue","Duct_epithelium","LAMA4","ITGA3_ITGB1",3.6011746935323e-06,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"159","Cancer_region","Pancreatic_tissue","LAMA4","ITGA3_ITGB1",4.79945384369944e-06,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"160","Pancreatic_tissue","Pancreatic_tissue","LAMA4","ITGA3_ITGB1",2.56169461153357e-06,0.03,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"161","Cancer_region","Cancer_region","LAMA5","ITGA3_ITGB1",1.1966515085585e-05,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"162","Cancer_region","Duct_epithelium","LAMA5","ITGA3_ITGB1",1.2220112089955e-05,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"163","Cancer_region","Pancreatic_tissue","LAMA5","ITGA3_ITGB1",8.69254889777819e-06,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"164","Cancer_region","Cancer_region","LAMB1","ITGA3_ITGB1",1.1662361638974e-05,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"165","Cancer_region","Duct_epithelium","LAMB1","ITGA3_ITGB1",1.1909512271452e-05,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"166","Cancer_region","Pancreatic_tissue","LAMB1","ITGA3_ITGB1",8.47162141798709e-06,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"167","Cancer_region","Cancer_region","LAMB2","ITGA3_ITGB1",1.20403882348266e-05,0,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"168","Cancer_region","Duct_epithelium","LAMB2","ITGA3_ITGB1",1.22955509470316e-05,0,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"169","Cancer_region","Pancreatic_tissue","LAMB2","ITGA3_ITGB1",8.74620793573371e-06,0,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"170","Cancer_region","Cancer_region","LAMB3","ITGA3_ITGB1",6.71402084199246e-06,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"171","Pancreatic_tissue","Cancer_region","LAMB3","ITGA3_ITGB1",3.96309001490336e-06,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"172","Cancer_region","Duct_epithelium","LAMB3","ITGA3_ITGB1",6.85629902421734e-06,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"173","Pancreatic_tissue","Duct_epithelium","LAMB3","ITGA3_ITGB1",4.04707301229881e-06,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"174","Cancer_region","Pancreatic_tissue","LAMB3","ITGA3_ITGB1",4.8772188906266e-06,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"175","Pancreatic_tissue","Pancreatic_tissue","LAMB3","ITGA3_ITGB1",2.87887374157558e-06,0.01,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"176","Stroma","Cancer_region","LAMC1","ITGA3_ITGB1",9.33563187206873e-06,0,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"177","Stroma","Duct_epithelium","LAMC1","ITGA3_ITGB1",9.53346747102357e-06,0,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"178","Pancreatic_tissue","Pancreatic_tissue","LAMC1","ITGA3_ITGB1",2.77917252460474e-06,0.02,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"179","Stroma","Pancreatic_tissue","LAMC1","ITGA3_ITGB1",6.78157861341642e-06,0,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"180","Pancreatic_tissue","Cancer_region","THBS1","ITGA3_ITGB1",2.4873635834217e-06,0.04,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"181","Stroma","Cancer_region","THBS1","ITGA3_ITGB1",4.78702671858298e-06,0.04,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"182","Pancreatic_tissue","Duct_epithelium","THBS1","ITGA3_ITGB1",2.54007274751785e-06,0.02,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"183","Stroma","Pancreatic_tissue","THBS1","ITGA3_ITGB1",3.47744636539515e-06,0.01,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"184","Cancer_region","Cancer_region","THBS2","ITGA3_ITGB1",9.32117282657654e-06,0,"THBS2_ITGA3_ITGB1","THBS2 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"185","Cancer_region","Duct_epithelium","THBS2","ITGA3_ITGB1",9.51870439385272e-06,0,"THBS2_ITGA3_ITGB1","THBS2 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"186","Cancer_region","Pancreatic_tissue","THBS2","ITGA3_ITGB1",6.7710356925527e-06,0,"THBS2_ITGA3_ITGB1","THBS2 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"187","Duct_epithelium","Cancer_region","COMP","ITGA3_ITGB1",4.73449720705719e-06,0,"COMP_ITGA3_ITGB1","COMP - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"188","Duct_epithelium","Duct_epithelium","COMP","ITGA3_ITGB1",4.83482494287774e-06,0.01,"COMP_ITGA3_ITGB1","COMP - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"189","Duct_epithelium","Pancreatic_tissue","COMP","ITGA3_ITGB1",3.43928010161194e-06,0,"COMP_ITGA3_ITGB1","COMP - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"190","Stroma","Cancer_region","COL1A2","ITGA3_ITGB1",5.16479367989849e-06,0,"COL1A2_ITGA3_ITGB1","COL1A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"191","Stroma","Duct_epithelium","COL1A2","ITGA3_ITGB1",5.27423959111842e-06,0.01,"COL1A2_ITGA3_ITGB1","COL1A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"192","Stroma","Pancreatic_tissue","COL1A2","ITGA3_ITGB1",3.75186275001542e-06,0,"COL1A2_ITGA3_ITGB1","COL1A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"193","Cancer_region","Cancer_region","COL6A2","ITGA3_ITGB1",4.97437605863878e-06,0.01,"COL6A2_ITGA3_ITGB1","COL6A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"194","Cancer_region","Duct_epithelium","COL6A2","ITGA3_ITGB1",5.07978740172218e-06,0.01,"COL6A2_ITGA3_ITGB1","COL6A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"195","Cancer_region","Pancreatic_tissue","COL6A2","ITGA3_ITGB1",3.61352884636691e-06,0.01,"COL6A2_ITGA3_ITGB1","COL6A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"196","Cancer_region","Cancer_region","LAMA4","ITGA6_ITGB1",2.26280921672357e-06,0,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"197","Pancreatic_tissue","Cancer_region","LAMA4","ITGA6_ITGB1",1.2077641402064e-06,0.01,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"198","Cancer_region","Duct_epithelium","LAMA4","ITGA6_ITGB1",2.06596248513609e-06,0,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"199","Pancreatic_tissue","Duct_epithelium","LAMA4","ITGA6_ITGB1",1.10269794966802e-06,0,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"200","Cancer_region","Pancreatic_tissue","LAMA4","ITGA6_ITGB1",1.82873231472265e-06,0,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"201","Pancreatic_tissue","Pancreatic_tissue","LAMA4","ITGA6_ITGB1",9.76078057619202e-07,0.03,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"202","Cancer_region","Cancer_region","LAMA5","ITGA6_ITGB1",4.09859640928105e-06,0,"LAMA5_ITGA6_ITGB1","LAMA5 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"203","Cancer_region","Duct_epithelium","LAMA5","ITGA6_ITGB1",3.74206194827745e-06,0,"LAMA5_ITGA6_ITGB1","LAMA5 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"204","Cancer_region","Pancreatic_tissue","LAMA5","ITGA6_ITGB1",3.31231902348535e-06,0,"LAMA5_ITGA6_ITGB1","LAMA5 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"205","Cancer_region","Cancer_region","LAMB1","ITGA6_ITGB1",3.99441094059458e-06,0,"LAMB1_ITGA6_ITGB1","LAMB1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"206","Cancer_region","Duct_epithelium","LAMB1","ITGA6_ITGB1",3.64693887979354e-06,0,"LAMB1_ITGA6_ITGB1","LAMB1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"207","Cancer_region","Pancreatic_tissue","LAMB1","ITGA6_ITGB1",3.22812275460134e-06,0,"LAMB1_ITGA6_ITGB1","LAMB1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"208","Cancer_region","Cancer_region","LAMB2","ITGA6_ITGB1",4.12390118794298e-06,0,"LAMB2_ITGA6_ITGB1","LAMB2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"209","Cancer_region","Duct_epithelium","LAMB2","ITGA6_ITGB1",3.76516563770902e-06,0,"LAMB2_ITGA6_ITGB1","LAMB2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"210","Cancer_region","Pancreatic_tissue","LAMB2","ITGA6_ITGB1",3.33276876735974e-06,0,"LAMB2_ITGA6_ITGB1","LAMB2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"211","Cancer_region","Cancer_region","LAMB3","ITGA6_ITGB1",2.29947664998793e-06,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"212","Pancreatic_tissue","Cancer_region","LAMB3","ITGA6_ITGB1",1.35731952447066e-06,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"213","Cancer_region","Duct_epithelium","LAMB3","ITGA6_ITGB1",2.09944026602247e-06,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"214","Pancreatic_tissue","Duct_epithelium","LAMB3","ITGA6_ITGB1",1.23924372337142e-06,0.01,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"215","Cancer_region","Pancreatic_tissue","LAMB3","ITGA6_ITGB1",1.8583653543106e-06,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"216","Pancreatic_tissue","Pancreatic_tissue","LAMB3","ITGA6_ITGB1",1.09694221246884e-06,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"217","Stroma","Cancer_region","LAMC1","ITGA6_ITGB1",3.19738712144759e-06,0,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"218","Stroma","Duct_epithelium","LAMC1","ITGA6_ITGB1",2.91924172916651e-06,0,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"219","Pancreatic_tissue","Pancreatic_tissue","LAMC1","ITGA6_ITGB1",1.05894986977789e-06,0.04,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"220","Stroma","Pancreatic_tissue","LAMC1","ITGA6_ITGB1",2.58402117974699e-06,0.02,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"221","Cancer_region","Duct_epithelium","LAMA4","ITGA7_ITGB1",2.9216781187596e-06,0,"LAMA4_ITGA7_ITGB1","LAMA4 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"222","Pancreatic_tissue","Duct_epithelium","LAMA4","ITGA7_ITGB1",1.55943284419015e-06,0,"LAMA4_ITGA7_ITGB1","LAMA4 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"223","Cancer_region","Pancreatic_tissue","LAMA4","ITGA7_ITGB1",1.9276482514952e-06,0,"LAMA4_ITGA7_ITGB1","LAMA4 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"224","Pancreatic_tissue","Pancreatic_tissue","LAMA4","ITGA7_ITGB1",1.02887410485327e-06,0.01,"LAMA4_ITGA7_ITGB1","LAMA4 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"225","Cancer_region","Duct_epithelium","LAMA5","ITGA7_ITGB1",5.29196305859776e-06,0,"LAMA5_ITGA7_ITGB1","LAMA5 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"226","Cancer_region","Pancreatic_tissue","LAMA5","ITGA7_ITGB1",3.49147486122849e-06,0,"LAMA5_ITGA7_ITGB1","LAMA5 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"227","Cancer_region","Duct_epithelium","LAMB1","ITGA7_ITGB1",5.15744433163274e-06,0,"LAMB1_ITGA7_ITGB1","LAMB1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"228","Cancer_region","Pancreatic_tissue","LAMB1","ITGA7_ITGB1",3.40272500203237e-06,0,"LAMB1_ITGA7_ITGB1","LAMB1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"229","Cancer_region","Duct_epithelium","LAMB2","ITGA7_ITGB1",5.32463522600739e-06,0,"LAMB2_ITGA7_ITGB1","LAMB2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"230","Cancer_region","Pancreatic_tissue","LAMB2","ITGA7_ITGB1",3.51303058633925e-06,0,"LAMB2_ITGA7_ITGB1","LAMB2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"231","Cancer_region","Duct_epithelium","LAMB3","ITGA7_ITGB1",2.96902173816565e-06,0,"LAMB3_ITGA7_ITGB1","LAMB3 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"232","Pancreatic_tissue","Duct_epithelium","LAMB3","ITGA7_ITGB1",1.75253311340528e-06,0,"LAMB3_ITGA7_ITGB1","LAMB3 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"233","Cancer_region","Pancreatic_tissue","LAMB3","ITGA7_ITGB1",1.95888405896148e-06,0,"LAMB3_ITGA7_ITGB1","LAMB3 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"234","Pancreatic_tissue","Pancreatic_tissue","LAMB3","ITGA7_ITGB1",1.15627545109282e-06,0,"LAMB3_ITGA7_ITGB1","LAMB3 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"235","Duct_epithelium","Duct_epithelium","LAMC1","ITGA7_ITGB1",2.54754401184308e-06,0,"LAMC1_ITGA7_ITGB1","LAMC1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"236","Pancreatic_tissue","Duct_epithelium","LAMC1","ITGA7_ITGB1",1.69183409361422e-06,0,"LAMC1_ITGA7_ITGB1","LAMC1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"237","Stroma","Duct_epithelium","LAMC1","ITGA7_ITGB1",4.1283729776248e-06,0,"LAMC1_ITGA7_ITGB1","LAMC1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"238","Duct_epithelium","Pancreatic_tissue","LAMC1","ITGA7_ITGB1",1.68080665324974e-06,0.04,"LAMC1_ITGA7_ITGB1","LAMC1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"239","Pancreatic_tissue","Pancreatic_tissue","LAMC1","ITGA7_ITGB1",1.11622822112447e-06,0.01,"LAMC1_ITGA7_ITGB1","LAMC1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"240","Stroma","Pancreatic_tissue","LAMC1","ITGA7_ITGB1",2.7237891599409e-06,0,"LAMC1_ITGA7_ITGB1","LAMC1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"241","Stroma","Cancer_region","COL1A2","ITGA11_ITGB1",3.99657039704331e-06,0,"COL1A2_ITGA11_ITGB1","COL1A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"242","Cancer_region","Cancer_region","COL6A2","ITGA11_ITGB1",3.84923000431342e-06,0,"COL6A2_ITGA11_ITGB1","COL6A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"243","Duct_epithelium","Cancer_region","COL6A2","ITGA11_ITGB1",2.98919155791207e-06,0,"COL6A2_ITGA11_ITGB1","COL6A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"244","Stroma","Cancer_region","COL6A2","ITGA11_ITGB1",3.85280654282156e-06,0,"COL6A2_ITGA11_ITGB1","COL6A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"245","Cancer_region","Cancer_region","LAMA4","ITGA6_ITGB4",1.2032938572866e-05,0,"LAMA4_ITGA6_ITGB4","LAMA4 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"246","Duct_epithelium","Cancer_region","LAMA4","ITGA6_ITGB4",5.55225275369707e-06,0.01,"LAMA4_ITGA6_ITGB4","LAMA4 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
