"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"127","Stroma","Pancreatic_tissue","FN1","ITGA3_ITGB1",1.22126928600006e-05,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"128","Stroma","Cancer_region","FN1","ITGA5_ITGB1",1.38545061915539e-05,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"129","Stroma","Duct_epithelium","FN1","ITGA5_ITGB1",1.17555370819296e-05,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"130","Stroma","Pancreatic_tissue","FN1","ITGA5_ITGB1",9.93182777482204e-06,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"131","Cancer_region","Cancer_region","LAMA4","ITGA1_ITGB1",6.45387190493059e-06,0.04,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"132","Pancreatic_tissue","Cancer_region","LAMA4","ITGA1_ITGB1",4.75431255872813e-06,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"133","Cancer_region","Duct_epithelium","LAMA4","ITGA1_ITGB1",1.13250544111152e-05,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"134","Pancreatic_tissue","Duct_epithelium","LAMA4","ITGA1_ITGB1",8.34254460878719e-06,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"135","Cancer_region","Pancreatic_tissue","LAMA4","ITGA1_ITGB1",5.05215628053972e-06,0.02,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"136","Pancreatic_tissue","Pancreatic_tissue","LAMA4","ITGA1_ITGB1",3.7216770512024e-06,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"137","Pancreatic_tissue","Cancer_region","LAMA5","ITGA1_ITGB1",4.38914123244188e-06,0,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"138","Duct_epithelium","Duct_epithelium","LAMA5","ITGA1_ITGB1",7.15029782697094e-06,0,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"139","Pancreatic_tissue","Duct_epithelium","LAMA5","ITGA1_ITGB1",7.70181665974634e-06,0,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"140","Stroma","Duct_epithelium","LAMA5","ITGA1_ITGB1",7.07617573610261e-06,0,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"141","Pancreatic_tissue","Pancreatic_tissue","LAMA5","ITGA1_ITGB1",3.43583417645753e-06,0,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"142","Stroma","Cancer_region","LAMB2","ITGA1_ITGB1",9.29932710533968e-06,0.02,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"143","Duct_epithelium","Duct_epithelium","LAMB2","ITGA1_ITGB1",8.14335135139554e-06,0,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"144","Stroma","Duct_epithelium","LAMB2","ITGA1_ITGB1",1.6317928395934e-05,0,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"145","Stroma","Pancreatic_tissue","LAMB2","ITGA1_ITGB1",7.27954258702072e-06,0,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"146","Cancer_region","Cancer_region","LAMB3","ITGA1_ITGB1",7.69287429792703e-06,0,"LAMB3_ITGA1_ITGB1","LAMB3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"147","Cancer_region","Duct_epithelium","LAMB3","ITGA1_ITGB1",1.3499053484217e-05,0,"LAMB3_ITGA1_ITGB1","LAMB3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"148","Cancer_region","Pancreatic_tissue","LAMB3","ITGA1_ITGB1",6.02201609147613e-06,0,"LAMB3_ITGA1_ITGB1","LAMB3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"149","Cancer_region","Duct_epithelium","LAMC1","ITGA1_ITGB1",4.6285251481862e-06,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"150","Duct_epithelium","Duct_epithelium","LAMC1","ITGA1_ITGB1",2.44082181011039e-06,0.02,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"151","Cancer_region","Pancreatic_tissue","LAMC1","ITGA1_ITGB1",2.06477433553628e-06,0.01,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"152","Duct_epithelium","Duct_epithelium","LAMC2","ITGA1_ITGB1",3.14297741512339e-06,0,"LAMC2_ITGA1_ITGB1","LAMC2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"153","Pancreatic_tissue","Duct_epithelium","LAMC2","ITGA1_ITGB1",2.5015010669736e-06,0,"LAMC2_ITGA1_ITGB1","LAMC2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"154","Stroma","Duct_epithelium","LAMC2","ITGA1_ITGB1",6.02797116548546e-06,0,"LAMC2_ITGA1_ITGB1","LAMC2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"155","Stroma","Pancreatic_tissue","LAMC2","ITGA1_ITGB1",2.68906720057894e-06,0.03,"LAMC2_ITGA1_ITGB1","LAMC2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"156","Cancer_region","Cancer_region","LAMC3","ITGA1_ITGB1",2.23815138480813e-06,0.04,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"157","Cancer_region","Duct_epithelium","LAMC3","ITGA1_ITGB1",3.92760097444407e-06,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"158","Pancreatic_tissue","Duct_epithelium","LAMC3","ITGA1_ITGB1",1.36058150183156e-06,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"159","Cancer_region","Pancreatic_tissue","LAMC3","ITGA1_ITGB1",1.75209093660709e-06,0.01,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"160","Cancer_region","Cancer_region","LAMA4","ITGA2_ITGB1",8.46939905782182e-06,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"161","Pancreatic_tissue","Cancer_region","LAMA4","ITGA2_ITGB1",6.23901278596919e-06,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"162","Cancer_region","Duct_epithelium","LAMA4","ITGA2_ITGB1",1.21068635112054e-05,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"163","Pancreatic_tissue","Duct_epithelium","LAMA4","ITGA2_ITGB1",8.91842874593607e-06,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"164","Cancer_region","Pancreatic_tissue","LAMA4","ITGA2_ITGB1",4.72589879795286e-06,0.02,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"165","Pancreatic_tissue","Pancreatic_tissue","LAMA4","ITGA2_ITGB1",3.48134872891661e-06,0.02,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"166","Pancreatic_tissue","Cancer_region","LAMA5","ITGA2_ITGB1",5.75982070807635e-06,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"167","Duct_epithelium","Duct_epithelium","LAMA5","ITGA2_ITGB1",7.64394026166725e-06,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"168","Pancreatic_tissue","Duct_epithelium","LAMA5","ITGA2_ITGB1",8.23348045373713e-06,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"169","Stroma","Duct_epithelium","LAMA5","ITGA2_ITGB1",7.56470692123341e-06,0.02,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"170","Pancreatic_tissue","Pancreatic_tissue","LAMA5","ITGA2_ITGB1",3.21396149814782e-06,0.01,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"171","Stroma","Cancer_region","LAMB2","ITGA2_ITGB1",1.22034009053126e-05,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"172","Duct_epithelium","Duct_epithelium","LAMB2","ITGA2_ITGB1",8.70554438664004e-06,0.01,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"173","Stroma","Duct_epithelium","LAMB2","ITGA2_ITGB1",1.74443698273722e-05,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"174","Stroma","Pancreatic_tissue","LAMB2","ITGA2_ITGB1",6.80945856521281e-06,0.02,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"175","Cancer_region","Cancer_region","LAMB3","ITGA2_ITGB1",1.00952835611776e-05,0,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"176","Cancer_region","Duct_epithelium","LAMB3","ITGA2_ITGB1",1.44309120356852e-05,0,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"177","Cancer_region","Pancreatic_tissue","LAMB3","ITGA2_ITGB1",5.63313612978138e-06,0,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"178","Cancer_region","Cancer_region","LAMC1","ITGA2_ITGB1",3.46135368658606e-06,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"179","Cancer_region","Duct_epithelium","LAMC1","ITGA2_ITGB1",4.94807998393624e-06,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"180","Duct_epithelium","Duct_epithelium","LAMC1","ITGA2_ITGB1",2.60934248777035e-06,0.03,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"181","Cancer_region","Pancreatic_tissue","LAMC1","ITGA2_ITGB1",1.93142610559323e-06,0.02,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"182","Pancreatic_tissue","Cancer_region","LAMC2","ITGA2_ITGB1",1.87069896902546e-06,0.02,"LAMC2_ITGA2_ITGB1","LAMC2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"183","Stroma","Cancer_region","LAMC2","ITGA2_ITGB1",4.50790999428995e-06,0,"LAMC2_ITGA2_ITGB1","LAMC2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"184","Duct_epithelium","Duct_epithelium","LAMC2","ITGA2_ITGB1",3.35997459655222e-06,0.01,"LAMC2_ITGA2_ITGB1","LAMC2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"185","Pancreatic_tissue","Duct_epithelium","LAMC2","ITGA2_ITGB1",2.67420574590142e-06,0,"LAMC2_ITGA2_ITGB1","LAMC2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"186","Stroma","Duct_epithelium","LAMC2","ITGA2_ITGB1",6.44414093399362e-06,0,"LAMC2_ITGA2_ITGB1","LAMC2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"187","Cancer_region","Cancer_region","LAMC3","ITGA2_ITGB1",2.93717466328874e-06,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"188","Cancer_region","Duct_epithelium","LAMC3","ITGA2_ITGB1",4.1987665513075e-06,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"189","Pancreatic_tissue","Duct_epithelium","LAMC3","ITGA2_ITGB1",1.4545194406259e-06,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"190","Cancer_region","Cancer_region","LAMA4","ITGA3_ITGB1",1.93580937033693e-05,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"191","Pancreatic_tissue","Cancer_region","LAMA4","ITGA3_ITGB1",1.42594793692788e-05,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"192","Cancer_region","Duct_epithelium","LAMA4","ITGA3_ITGB1",1.97683623119754e-05,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"193","Pancreatic_tissue","Duct_epithelium","LAMA4","ITGA3_ITGB1",1.45617075054822e-05,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"194","Cancer_region","Pancreatic_tissue","LAMA4","ITGA3_ITGB1",1.40613755379941e-05,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"195","Pancreatic_tissue","Pancreatic_tissue","LAMA4","ITGA3_ITGB1",1.0357536713934e-05,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"196","Duct_epithelium","Cancer_region","LAMA5","ITGA3_ITGB1",1.22226822589618e-05,0.03,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"197","Pancreatic_tissue","Cancer_region","LAMA5","ITGA3_ITGB1",1.31644761874299e-05,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"198","Pancreatic_tissue","Duct_epithelium","LAMA5","ITGA3_ITGB1",1.34434908073277e-05,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"199","Duct_epithelium","Pancreatic_tissue","LAMA5","ITGA3_ITGB1",8.87863650620464e-06,0.02,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"200","Pancreatic_tissue","Pancreatic_tissue","LAMA5","ITGA3_ITGB1",9.56225255619755e-06,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"201","Stroma","Cancer_region","LAMB2","ITGA3_ITGB1",2.78917139109043e-05,0,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"202","Stroma","Duct_epithelium","LAMB2","ITGA3_ITGB1",2.84828655776709e-05,0,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"203","Stroma","Pancreatic_tissue","LAMB2","ITGA3_ITGB1",2.02596371830325e-05,0,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"204","Cancer_region","Cancer_region","LAMB3","ITGA3_ITGB1",2.30736189527473e-05,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"205","Cancer_region","Duct_epithelium","LAMB3","ITGA3_ITGB1",2.35626496615659e-05,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"206","Cancer_region","Pancreatic_tissue","LAMB3","ITGA3_ITGB1",1.67599910593677e-05,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"207","Cancer_region","Cancer_region","LAMC1","ITGA3_ITGB1",7.91216600685699e-06,0,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"208","Cancer_region","Duct_epithelium","LAMC1","ITGA3_ITGB1",8.07983615928366e-06,0,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"209","Cancer_region","Pancreatic_tissue","LAMC1","ITGA3_ITGB1",5.74754851891103e-06,0,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"210","Pancreatic_tissue","Cancer_region","LAMC2","ITGA3_ITGB1",4.27615973298483e-06,0.01,"LAMC2_ITGA3_ITGB1","LAMC2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"211","Stroma","Cancer_region","LAMC2","ITGA3_ITGB1",1.03043708307787e-05,0,"LAMC2_ITGA3_ITGB1","LAMC2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"212","Pancreatic_tissue","Duct_epithelium","LAMC2","ITGA3_ITGB1",4.36677755034764e-06,0.01,"LAMC2_ITGA3_ITGB1","LAMC2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"213","Stroma","Duct_epithelium","LAMC2","ITGA3_ITGB1",1.05227370689415e-05,0,"LAMC2_ITGA3_ITGB1","LAMC2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"214","Pancreatic_tissue","Pancreatic_tissue","LAMC2","ITGA3_ITGB1",3.10628651057679e-06,0.01,"LAMC2_ITGA3_ITGB1","LAMC2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"215","Stroma","Pancreatic_tissue","LAMC2","ITGA3_ITGB1",7.48526126345653e-06,0,"LAMC2_ITGA3_ITGB1","LAMC2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"216","Cancer_region","Cancer_region","LAMC3","ITGA3_ITGB1",6.71403053038121e-06,0,"LAMC3_ITGA3_ITGB1","LAMC3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"217","Cancer_region","Duct_epithelium","LAMC3","ITGA3_ITGB1",6.85630891792727e-06,0,"LAMC3_ITGA3_ITGB1","LAMC3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"218","Cancer_region","Pancreatic_tissue","LAMC3","ITGA3_ITGB1",4.87722592828515e-06,0,"LAMC3_ITGA3_ITGB1","LAMC3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"219","Cancer_region","Cancer_region","THBS1","ITGA3_ITGB1",8.17994629435215e-06,0,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"220","Cancer_region","Duct_epithelium","THBS1","ITGA3_ITGB1",8.35329151869694e-06,0,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"221","Cancer_region","Pancreatic_tissue","THBS1","ITGA3_ITGB1",5.94206218083143e-06,0,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"222","Pancreatic_tissue","Cancer_region","THBS2","ITGA3_ITGB1",8.55904497698406e-06,0,"THBS2_ITGA3_ITGB1","THBS2 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"223","Pancreatic_tissue","Duct_epithelium","THBS2","ITGA3_ITGB1",8.74043595452431e-06,0,"THBS2_ITGA3_ITGB1","THBS2 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"224","Pancreatic_tissue","Pancreatic_tissue","THBS2","ITGA3_ITGB1",6.21724496116645e-06,0,"THBS2_ITGA3_ITGB1","THBS2 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"225","Duct_epithelium","Cancer_region","COMP","ITGA3_ITGB1",5.08807615207714e-06,0.02,"COMP_ITGA3_ITGB1","COMP - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"226","Duct_epithelium","Duct_epithelium","COMP","ITGA3_ITGB1",5.19589684095702e-06,0.01,"COMP_ITGA3_ITGB1","COMP - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"227","Duct_epithelium","Pancreatic_tissue","COMP","ITGA3_ITGB1",3.69612480482076e-06,0.01,"COMP_ITGA3_ITGB1","COMP - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"228","Stroma","Cancer_region","COL1A1","ITGA3_ITGB1",7.17311535860471e-06,0.03,"COL1A1_ITGA3_ITGB1","COL1A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"229","Stroma","Duct_epithelium","COL1A1","ITGA3_ITGB1",7.32512152202343e-06,0.03,"COL1A1_ITGA3_ITGB1","COL1A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"230","Cancer_region","Pancreatic_tissue","COL1A1","ITGA3_ITGB1",3.94274422222983e-06,0.04,"COL1A1_ITGA3_ITGB1","COL1A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"231","Stroma","Pancreatic_tissue","COL1A1","ITGA3_ITGB1",5.21072875424045e-06,0.01,"COL1A1_ITGA3_ITGB1","COL1A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"232","Cancer_region","Cancer_region","COL1A2","ITGA3_ITGB1",2.0906195310981e-05,0,"COL1A2_ITGA3_ITGB1","COL1A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"233","Cancer_region","Duct_epithelium","COL1A2","ITGA3_ITGB1",2.13492800939634e-05,0,"COL1A2_ITGA3_ITGB1","COL1A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"234","Cancer_region","Pancreatic_tissue","COL1A2","ITGA3_ITGB1",1.51857848437411e-05,0,"COL1A2_ITGA3_ITGB1","COL1A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"235","Pancreatic_tissue","Cancer_region","COL4A1","ITGA3_ITGB1",1.09582702302148e-05,0,"COL4A1_ITGA3_ITGB1","COL4A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"236","Pancreatic_tissue","Duct_epithelium","COL4A1","ITGA3_ITGB1",1.11905169413539e-05,0,"COL4A1_ITGA3_ITGB1","COL4A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"237","Pancreatic_tissue","Pancreatic_tissue","COL4A1","ITGA3_ITGB1",7.95987629197762e-06,0,"COL4A1_ITGA3_ITGB1","COL4A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"238","Cancer_region","Cancer_region","COL4A2","ITGA3_ITGB1",5.59142220194168e-06,0.02,"COL4A2_ITGA3_ITGB1","COL4A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"239","Stroma","Cancer_region","COL4A2","ITGA3_ITGB1",6.56608328869959e-06,0.03,"COL4A2_ITGA3_ITGB1","COL4A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"240","Stroma","Duct_epithelium","COL4A2","ITGA3_ITGB1",6.70522511805354e-06,0.04,"COL4A2_ITGA3_ITGB1","COL4A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"241","Cancer_region","Pancreatic_tissue","COL4A2","ITGA3_ITGB1",4.06175767801087e-06,0.03,"COL4A2_ITGA3_ITGB1","COL4A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"242","Stroma","Pancreatic_tissue","COL4A2","ITGA3_ITGB1",4.76977661783024e-06,0.03,"COL4A2_ITGA3_ITGB1","COL4A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"243","Cancer_region","Cancer_region","COL6A1","ITGA3_ITGB1",2.09990239452641e-05,0,"COL6A1_ITGA3_ITGB1","COL6A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"244","Pancreatic_tissue","Cancer_region","COL6A1","ITGA3_ITGB1",1.39455131972258e-05,0,"COL6A1_ITGA3_ITGB1","COL6A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
