,gene,input_int_frac,intrinsic,interactions,environmental,noise,scaled_intrinsic,scaled_interactions,scaled_environmental,scaled_noise,label,is_sv
469,JAG1,0.0,6.738023649940271e-07,3.9503667757924434e-20,0.982249025510063,0.0004503003100938,6.856643586576273e-07,4.019911241792889e-20,0.9995410866870539,0.0004582276485873318,0,non_sv
470,JAG1,0.25,2.1237059165156207e-09,0.1310002857981226,0.0200176849597784,0.7448403395361181,2.3705823645082945e-09,0.1462287997803822,0.022344699694480774,0.8314264981545547,0,non_sv
471,JAG1,0.5,2.6350059286492173e-07,0.2822185630762209,0.0201907941573597,0.5653794284580584,3.036459069288754e-07,0.325215630848211,0.023266938175993335,0.6515171273298888,0,non_sv
472,JAG1,0.75,0.00652929057195,0.1512551413072263,0.0618640530092937,0.7499645030796882,0.0067339141007509064,0.15599537463311441,0.06380283038383279,0.7734678808823019,0,non_sv
473,JAG1,0.99,0.0011104356522578,0.4098905106789506,0.0981278958871231,0.0245461879297795,0.0020807337602990724,0.7680526303904336,0.18387200139360022,0.04599463445566713,0,non_sv
474,JAG1,0.01,0.0055015437100231,0.0489596854706162,0.0517947344874652,0.8284057303202623,0.005886133715983416,0.052382253156964806,0.05541548864215019,0.8863161244849016,0,non_sv
475,JAG1,0.1,5.2078069611194514e-08,0.0635454686509268,0.0665273668508567,0.87943150647713,5.158775921905981e-08,0.06294719371705863,0.06590101761072815,0.871151737084454,0,non_sv
476,JAG2,0.0,0.0040483486543965,0.0040492949490352,0.0015107916308268,0.9660692241077002,0.004149268578238114,0.00415023846273802,0.0015484536479453126,0.9901520393110785,0,non_sv
477,JAG2,0.25,0.0053824279402387,0.1930421153733183,1.0165152619138744e-07,0.7981129353643747,0.005401128915237954,0.19371283048803647,1.0200470930336736e-07,0.8008859385920163,0,non_sv
478,JAG2,0.5,0.0025656964447434,0.4967427837673231,0.1862037877259149,0.4128075387205762,0.0023360194628093563,0.4522751759149045,0.16953512683378325,0.3758536777885027,0,non_sv
479,JAG2,0.75,0.0005889928875732,0.3389865647513074,0.0747425312955271,0.4942334408022563,0.0006482768101704861,0.3731065918182536,0.08226559402435941,0.5439795373472165,0,non_sv
480,JAG2,0.99,0.0016481766207614,0.6091104824858976,0.0967574108142409,0.2602968968102416,0.0017029908437042707,0.6293679702837753,0.099975319757335,0.2689537191151853,0,non_sv
481,JAG2,0.01,0.0087600827569369,0.0070320021540616,1.2587517358294877e-07,0.9596589401635786,0.008980544795510899,0.00720897417283774,1.2904303148383195e-07,0.9838103519886199,0,non_sv
482,JAG2,0.1,0.0012831764860651,0.0002554651353871,0.0117017384556739,0.9614893088837426,0.0013164434207734634,0.0002620881853505909,0.012005111353639783,0.9864163570402361,0,non_sv
483,LAMA4,0.0,0.0073760603520469,0.0021992704186317,0.3386970912509345,0.6255665126562153,0.007574209748028912,0.0022583512943639664,0.34779579989065074,0.6423716390669564,0,non_sv
484,LAMA4,0.25,0.0089399233951508,0.0443642154883627,0.0203320908088348,0.8931182090816864,0.00924735696738847,0.045889849282328685,0.021031287774192615,0.9238315059760902,0,non_sv
485,LAMA4,0.5,1.4768618568768483e-09,0.4060610977949644,0.0494887931829936,0.5113739800985553,1.5273817296255908e-09,0.419951466005975,0.05118168512305686,0.5288668473435865,0,non_sv
486,LAMA4,0.75,0.0032952294741842,0.3507642062293067,0.0134616970306728,0.5874453668738194,0.003450623111425272,0.367305247224166,0.014096512323938975,0.6151476173404696,0,non_sv
487,LAMA4,0.99,5.672132272065345e-10,0.943751143237478,0.1478795105844642,0.1466169356255349,4.5807739242182187e-10,0.762166751502647,0.11942644732521529,0.11840680071406032,0,non_sv
488,LAMA4,0.01,5.677160873324946e-10,1.713858171608373e-30,0.6100587035815743,0.3664798074236653,5.813555539330938e-10,1.755033878641184e-30,0.62471545807131,0.3752845413473344,0,non_sv
489,LAMA4,0.1,0.0076138760088225,0.0762472830110308,0.0403032432460817,0.8394132616157747,0.007901673413796764,0.07912935912594071,0.04182666821449837,0.8711422992457641,0,non_sv
490,LAMA5,0.0,0.0274508087707202,0.000894082513258,0.0794436185080853,0.8725855251404144,0.028000342514794205,0.0009119810209167555,0.0810339887403861,0.890053687723903,0,non_sv
491,LAMA5,0.25,0.0041786347425497,0.7167736470631588,0.0085479631002549,0.5632455280811741,0.0032323716154137264,0.5544583181323546,0.0066122537616218145,0.43569705649061,0,non_sv
492,LAMA5,0.5,0.0034402970142432,0.2478557739425285,0.0851413293274302,0.7768091840313762,0.003090327931577071,0.22264229455948412,0.07648020710503678,0.697787170403902,0,non_sv
493,LAMA5,0.75,0.0054812746033222,2.1792046370883265,0.0341709962154591,0.3139561565666517,0.0021641054684235213,0.8603890542317215,0.01349132184082396,0.1239555184590309,0,non_sv
494,LAMA5,0.99,3.689872405706712e-09,6.413309897539306,1.4845296592375894,0.0134473067685112,4.664060939299746e-10,0.8106531851474292,0.18764705213582797,0.001699762250336723,0,non_sv
495,LAMA5,0.01,0.0028608804920765,0.0117836498293008,0.0582142039638451,0.9026850823037296,0.002932600712984622,0.012079057474325494,0.059673592281477006,0.9253147495312128,0,non_sv
496,LAMA5,0.1,0.0111728430925435,0.0719406024009477,0.1417735366366245,0.73841518819052,0.01159848221750047,0.07468124189630158,0.1471745221849081,0.7665457537012899,0,non_sv
497,LAMB1,0.0,0.0079627264932681,6.480752830192854e-09,0.1880062911928228,0.7752820724260998,0.008198422139445286,6.6725822528558465e-09,0.19357125243135478,0.7982303187566178,0,non_sv
498,LAMB1,0.25,0.0375707954254751,0.1695851793300279,0.0479321717468844,0.7888139693355656,0.035990726386560264,0.16245314264345542,0.045916346963631414,0.755639784006353,0,non_sv
499,LAMB1,0.5,0.0094727285678168,0.8530697855382173,0.1697547947501775,0.5493853290467161,0.0059890197570709935,0.5393432064660323,0.10732544613074006,0.3473423276461567,0,non_sv
500,LAMB1,0.75,0.001223698044235,1.2669279977804304,0.0520477190602453,0.4235684858746989,0.0007017551152891047,0.7265462320005655,0.02984784789166757,0.24290416499247783,0,non_sv
501,LAMB1,0.99,0.0005117480969288,1.0760891689347618,0.058104567967454,0.0365777816163709,0.00043691232643280474,0.918726664681361,0.04960761382287156,0.031228809169334692,0,non_sv
502,LAMB1,0.01,0.0494635148780857,0.0556566716282008,0.2126218411302924,0.6801929661556841,0.04956586870465268,0.05577184082572284,0.2130618151011079,0.6816004753685166,0,non_sv
503,LAMB1,0.1,0.0001976699943131,0.019404169848601,0.2507635720126898,0.6863133176397632,0.00020662108210283694,0.02028284862028488,0.262118895593052,0.7173916347045602,0,non_sv
504,LAMB2,0.0,0.0189063153565983,3.9625179574236373e-07,0.044435173686285,0.9131858190489311,0.0193607567634822,4.057762969548428e-07,0.0455032391693924,0.9351355982908284,0,non_sv
505,LAMB2,0.25,0.0243428480381118,4.0768751573538794e-09,0.1487092066997364,0.8047520760699115,0.024895423500110134,4.169419019520597e-09,0.15208486177784641,0.8230197105526244,0,non_sv
506,LAMB2,0.5,2.0320201292662177e-12,0.4767228945308379,0.1838787342196625,0.4291677874409154,1.8646331040964986e-12,0.4374529945940541,0.168731780766934,0.39381522463714713,0,non_sv
507,LAMB2,0.75,0.0212669125093786,0.1799711052482425,0.1475316266067544,0.5320951787124404,0.024143219200301765,0.20431183143358206,0.16748497924055356,0.6040599701255626,0,non_sv
508,LAMB2,0.99,0.0004383740190025,0.7160202337891426,0.0631315310867176,0.0333088934379128,0.0005392724084619691,0.8808230854136707,0.07766220474583307,0.04097543743203422,0,non_sv
509,LAMB2,0.01,1.2907427380624469e-43,1.059237032699109e-06,0.225967065721827,0.7344605036712679,1.3439236394935987e-43,1.102879486432962e-06,0.2352773115938109,0.7647215855267028,0,non_sv
