"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"128","Pancreatic_tissue","Duct_epithelium","COL6A3","ITGA2_ITGB1",1.49908087847579e-06,0.04,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"129","Stroma","Duct_epithelium","COL6A3","ITGA2_ITGB1",2.81800597616546e-06,0.02,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"130","Cancer_region","Cancer_region","FN1","ITGA3_ITGB1",9.76197872972279e-06,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"131","Pancreatic_tissue","Cancer_region","FN1","ITGA3_ITGB1",6.53489477665519e-06,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"132","Cancer_region","Duct_epithelium","FN1","ITGA3_ITGB1",9.96885255837368e-06,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"133","Pancreatic_tissue","Duct_epithelium","FN1","ITGA3_ITGB1",6.67338351705525e-06,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"134","Cancer_region","Pancreatic_tissue","FN1","ITGA3_ITGB1",7.0912296631922e-06,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"135","Pancreatic_tissue","Pancreatic_tissue","FN1","ITGA3_ITGB1",4.74699004728821e-06,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"136","Cancer_region","Cancer_region","FN1","ITGA5_ITGB1",8.04428055268646e-06,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"137","Pancreatic_tissue","Cancer_region","FN1","ITGA5_ITGB1",5.38505537079244e-06,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"138","Cancer_region","Duct_epithelium","FN1","ITGA5_ITGB1",6.82549896557857e-06,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"139","Pancreatic_tissue","Duct_epithelium","FN1","ITGA5_ITGB1",4.5691902991644e-06,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"140","Cancer_region","Pancreatic_tissue","FN1","ITGA5_ITGB1",5.76676572198743e-06,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"141","Pancreatic_tissue","Pancreatic_tissue","FN1","ITGA5_ITGB1",3.86039886619618e-06,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"142","Duct_epithelium","Duct_epithelium","LAMA4","ITGA1_ITGB1",5.10467543914697e-06,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"143","Stroma","Duct_epithelium","LAMA4","ITGA1_ITGB1",7.47309075705995e-06,0,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"144","Stroma","Pancreatic_tissue","LAMA4","ITGA1_ITGB1",3.33374172468255e-06,0.04,"LAMA4_ITGA1_ITGB1","LAMA4 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"145","Cancer_region","Cancer_region","LAMA5","ITGA1_ITGB1",3.21432961208606e-06,0,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"146","Cancer_region","Duct_epithelium","LAMA5","ITGA1_ITGB1",5.64058508709327e-06,0,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"147","Cancer_region","Pancreatic_tissue","LAMA5","ITGA1_ITGB1",2.51625763075011e-06,0,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"148","Cancer_region","Duct_epithelium","LAMB2","ITGA1_ITGB1",3.57708193922556e-06,0,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"149","Pancreatic_tissue","Duct_epithelium","LAMB2","ITGA1_ITGB1",1.1859560880233e-06,0.04,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"150","Stroma","Duct_epithelium","LAMB2","ITGA1_ITGB1",2.43489191046928e-06,0.03,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"151","Cancer_region","Cancer_region","LAMB3","ITGA1_ITGB1",1.9195078286437e-06,0.03,"LAMB3_ITGA1_ITGB1","LAMB3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"152","Cancer_region","Duct_epithelium","LAMB3","ITGA1_ITGB1",3.36844255293693e-06,0,"LAMB3_ITGA1_ITGB1","LAMB3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"153","Cancer_region","Pancreatic_tissue","LAMB3","ITGA1_ITGB1",1.50265017122857e-06,0.01,"LAMB3_ITGA1_ITGB1","LAMB3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"154","Duct_epithelium","Duct_epithelium","LAMC1","ITGA1_ITGB1",3.53069106782178e-06,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"155","Stroma","Duct_epithelium","LAMC1","ITGA1_ITGB1",4.88846805033429e-06,0,"LAMC1_ITGA1_ITGB1","LAMC1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"156","Stroma","Cancer_region","LAMC3","ITGA1_ITGB1",3.14160088937375e-06,0.03,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"157","Duct_epithelium","Duct_epithelium","LAMC3","ITGA1_ITGB1",4.13240813162117e-06,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"158","Pancreatic_tissue","Duct_epithelium","LAMC3","ITGA1_ITGB1",1.53918885500779e-06,0.04,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"159","Stroma","Duct_epithelium","LAMC3","ITGA1_ITGB1",5.5129871072465e-06,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"160","Stroma","Pancreatic_tissue","LAMC3","ITGA1_ITGB1",2.45933129816874e-06,0.04,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"161","Stroma","Cancer_region","LAMA4","ITGA2_ITGB1",5.58863803069666e-06,0.01,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"162","Duct_epithelium","Duct_epithelium","LAMA4","ITGA2_ITGB1",5.45710228590298e-06,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"163","Stroma","Duct_epithelium","LAMA4","ITGA2_ITGB1",7.98902195170183e-06,0,"LAMA4_ITGA2_ITGB1","LAMA4 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"164","Cancer_region","Cancer_region","LAMA5","ITGA2_ITGB1",4.21821642038341e-06,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"165","Cancer_region","Duct_epithelium","LAMA5","ITGA2_ITGB1",6.03000712223457e-06,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"166","Stroma","Duct_epithelium","LAMA5","ITGA2_ITGB1",3.02253989801092e-06,0.03,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"167","Cancer_region","Pancreatic_tissue","LAMA5","ITGA2_ITGB1",2.35375324428469e-06,0.01,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"168","Cancer_region","Cancer_region","LAMB2","ITGA2_ITGB1",2.67504341141606e-06,0.01,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"169","Cancer_region","Duct_epithelium","LAMB2","ITGA2_ITGB1",3.82404858469583e-06,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"170","Stroma","Duct_epithelium","LAMB2","ITGA2_ITGB1",2.60300383578133e-06,0.04,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"171","Cancer_region","Cancer_region","LAMB3","ITGA2_ITGB1",2.51901533895367e-06,0,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"172","Cancer_region","Duct_epithelium","LAMB3","ITGA2_ITGB1",3.60100515528883e-06,0,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"173","Stroma","Cancer_region","LAMC1","ITGA2_ITGB1",3.65574206505401e-06,0.01,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"174","Duct_epithelium","Duct_epithelium","LAMC1","ITGA2_ITGB1",3.77445541324742e-06,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"175","Stroma","Duct_epithelium","LAMC1","ITGA2_ITGB1",5.22597158017699e-06,0,"LAMC1_ITGA2_ITGB1","LAMC1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"176","Stroma","Cancer_region","LAMC3","ITGA2_ITGB1",4.12278281432408e-06,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"177","Duct_epithelium","Duct_epithelium","LAMC3","ITGA2_ITGB1",4.41771353464351e-06,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"178","Pancreatic_tissue","Duct_epithelium","LAMC3","ITGA2_ITGB1",1.64545779071678e-06,0.03,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"179","Stroma","Duct_epithelium","LAMC3","ITGA2_ITGB1",5.89360493863877e-06,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"180","Stroma","Cancer_region","LAMA4","ITGA3_ITGB1",1.27745300784689e-05,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"181","Duct_epithelium","Duct_epithelium","LAMA4","ITGA3_ITGB1",8.91100575714108e-06,0.01,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"182","Stroma","Duct_epithelium","LAMA4","ITGA3_ITGB1",1.30452482026028e-05,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"183","Stroma","Pancreatic_tissue","LAMA4","ITGA3_ITGB1",9.27953770567357e-06,0,"LAMA4_ITGA3_ITGB1","LAMA4 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"184","Cancer_region","Cancer_region","LAMA5","ITGA3_ITGB1",9.64211511972753e-06,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"185","Cancer_region","Duct_epithelium","LAMA5","ITGA3_ITGB1",9.84644860024966e-06,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"186","Cancer_region","Pancreatic_tissue","LAMA5","ITGA3_ITGB1",7.0041628831411e-06,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"187","Cancer_region","Cancer_region","LAMB2","ITGA3_ITGB1",6.11485884536123e-06,0,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"188","Cancer_region","Duct_epithelium","LAMB2","ITGA3_ITGB1",6.24443935567788e-06,0,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"189","Cancer_region","Pancreatic_tissue","LAMB2","ITGA3_ITGB1",4.44198565843976e-06,0,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"190","Cancer_region","Cancer_region","LAMB3","ITGA3_ITGB1",5.75821189460392e-06,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"191","Cancer_region","Duct_epithelium","LAMB3","ITGA3_ITGB1",5.88023427119473e-06,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"192","Cancer_region","Pancreatic_tissue","LAMB3","ITGA3_ITGB1",4.18291505027975e-06,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"193","Stroma","Cancer_region","LAMC1","ITGA3_ITGB1",8.35656006514437e-06,0,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"194","Duct_epithelium","Duct_epithelium","LAMC1","ITGA3_ITGB1",6.1634661473408e-06,0.04,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"195","Stroma","Duct_epithelium","LAMC1","ITGA3_ITGB1",8.53364635510659e-06,0,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"196","Stroma","Pancreatic_tissue","LAMC1","ITGA3_ITGB1",6.07038501819587e-06,0.01,"LAMC1_ITGA3_ITGB1","LAMC1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"197","Duct_epithelium","Cancer_region","LAMC3","ITGA3_ITGB1",7.06413297151759e-06,0.02,"LAMC3_ITGA3_ITGB1","LAMC3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"198","Stroma","Cancer_region","LAMC3","ITGA3_ITGB1",9.42408726414197e-06,0,"LAMC3_ITGA3_ITGB1","LAMC3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"199","Duct_epithelium","Duct_epithelium","LAMC3","ITGA3_ITGB1",7.21383060220596e-06,0,"LAMC3_ITGA3_ITGB1","LAMC3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"200","Stroma","Duct_epithelium","LAMC3","ITGA3_ITGB1",9.62379749942537e-06,0,"LAMC3_ITGA3_ITGB1","LAMC3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"201","Duct_epithelium","Pancreatic_tissue","LAMC3","ITGA3_ITGB1",5.13154586277459e-06,0.01,"LAMC3_ITGA3_ITGB1","LAMC3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"202","Stroma","Pancreatic_tissue","LAMC3","ITGA3_ITGB1",6.84583197325833e-06,0,"LAMC3_ITGA3_ITGB1","LAMC3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"203","Pancreatic_tissue","Cancer_region","THBS1","ITGA3_ITGB1",3.54243463097424e-06,0,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"204","Pancreatic_tissue","Duct_epithelium","THBS1","ITGA3_ITGB1",3.61750287620121e-06,0,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"205","Pancreatic_tissue","Pancreatic_tissue","THBS1","ITGA3_ITGB1",2.57330931555538e-06,0,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"206","Cancer_region","Cancer_region","THBS2","ITGA3_ITGB1",1.49772239551432e-05,0,"THBS2_ITGA3_ITGB1","THBS2 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"207","Cancer_region","Duct_epithelium","THBS2","ITGA3_ITGB1",1.52946332749889e-05,0,"THBS2_ITGA3_ITGB1","THBS2 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"208","Cancer_region","Pancreatic_tissue","THBS2","ITGA3_ITGB1",1.08794008180337e-05,0,"THBS2_ITGA3_ITGB1","THBS2 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"209","Cancer_region","Cancer_region","COL1A1","ITGA3_ITGB1",6.08355811687292e-06,0,"COL1A1_ITGA3_ITGB1","COL1A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"210","Cancer_region","Duct_epithelium","COL1A1","ITGA3_ITGB1",6.21247529390421e-06,0,"COL1A1_ITGA3_ITGB1","COL1A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"211","Cancer_region","Pancreatic_tissue","COL1A1","ITGA3_ITGB1",4.4192486434386e-06,0,"COL1A1_ITGA3_ITGB1","COL1A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"212","Pancreatic_tissue","Cancer_region","COL1A2","ITGA3_ITGB1",9.46040510299203e-06,0,"COL1A2_ITGA3_ITGB1","COL1A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"213","Pancreatic_tissue","Duct_epithelium","COL1A2","ITGA3_ITGB1",9.66090149698043e-06,0,"COL1A2_ITGA3_ITGB1","COL1A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"214","Pancreatic_tissue","Pancreatic_tissue","COL1A2","ITGA3_ITGB1",6.87193849877212e-06,0,"COL1A2_ITGA3_ITGB1","COL1A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"215","Pancreatic_tissue","Cancer_region","COL4A1","ITGA3_ITGB1",1.10408342158961e-05,0,"COL4A1_ITGA3_ITGB1","COL4A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"216","Pancreatic_tissue","Duct_epithelium","COL4A1","ITGA3_ITGB1",1.12748310853349e-05,0,"COL4A1_ITGA3_ITGB1","COL4A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"217","Pancreatic_tissue","Pancreatic_tissue","COL4A1","ITGA3_ITGB1",8.01984386851037e-06,0,"COL4A1_ITGA3_ITGB1","COL4A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"218","Stroma","Cancer_region","COL6A1","ITGA3_ITGB1",4.46878554633476e-06,0.03,"COL6A1_ITGA3_ITGB1","COL6A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"219","Cancer_region","Duct_epithelium","COL6A1","ITGA3_ITGB1",3.43431121697059e-06,0.03,"COL6A1_ITGA3_ITGB1","COL6A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"220","Stroma","Duct_epithelium","COL6A1","ITGA3_ITGB1",4.56348199993157e-06,0.01,"COL6A1_ITGA3_ITGB1","COL6A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"221","Stroma","Pancreatic_tissue","COL6A1","ITGA3_ITGB1",3.24626992108911e-06,0.03,"COL6A1_ITGA3_ITGB1","COL6A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"222","Cancer_region","Cancer_region","COL6A2","ITGA3_ITGB1",2.009240000848e-05,0,"COL6A2_ITGA3_ITGB1","COL6A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"223","Stroma","Cancer_region","COL6A2","ITGA3_ITGB1",2.35032817867383e-05,0,"COL6A2_ITGA3_ITGB1","COL6A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"224","Cancer_region","Duct_epithelium","COL6A2","ITGA3_ITGB1",2.05182340973122e-05,0,"COL6A2_ITGA3_ITGB1","COL6A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"225","Stroma","Duct_epithelium","COL6A2","ITGA3_ITGB1",2.40014056266896e-05,0,"COL6A2_ITGA3_ITGB1","COL6A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"226","Cancer_region","Pancreatic_tissue","COL6A2","ITGA3_ITGB1",1.45947150922002e-05,0,"COL6A2_ITGA3_ITGB1","COL6A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"227","Stroma","Pancreatic_tissue","COL6A2","ITGA3_ITGB1",1.707230695501e-05,0,"COL6A2_ITGA3_ITGB1","COL6A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"228","Cancer_region","Cancer_region","COL6A3","ITGA3_ITGB1",6.59577802833892e-06,0,"COL6A3_ITGA3_ITGB1","COL6A3 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"229","Cancer_region","Duct_epithelium","COL6A3","ITGA3_ITGB1",6.73555035230414e-06,0,"COL6A3_ITGA3_ITGB1","COL6A3 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"230","Cancer_region","Pancreatic_tissue","COL6A3","ITGA3_ITGB1",4.79132710753629e-06,0,"COL6A3_ITGA3_ITGB1","COL6A3 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"231","Stroma","Cancer_region","LAMA4","ITGA6_ITGB1",4.37530469104567e-06,0,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"232","Stroma","Duct_epithelium","LAMA4","ITGA6_ITGB1",3.99469722803611e-06,0.01,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"233","Stroma","Pancreatic_tissue","LAMA4","ITGA6_ITGB1",3.535951437555e-06,0.01,"LAMA4_ITGA6_ITGB1","LAMA4 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"234","Cancer_region","Cancer_region","LAMA5","ITGA6_ITGB1",3.30240564512792e-06,0,"LAMA5_ITGA6_ITGB1","LAMA5 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"235","Cancer_region","Duct_epithelium","LAMA5","ITGA6_ITGB1",3.0151273535705e-06,0,"LAMA5_ITGA6_ITGB1","LAMA5 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"236","Cancer_region","Pancreatic_tissue","LAMA5","ITGA6_ITGB1",2.66888386051469e-06,0,"LAMA5_ITGA6_ITGB1","LAMA5 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"237","Cancer_region","Cancer_region","LAMB2","ITGA6_ITGB1",2.09425877230178e-06,0,"LAMB2_ITGA6_ITGB1","LAMB2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"238","Cancer_region","Duct_epithelium","LAMB2","ITGA6_ITGB1",1.91207407738085e-06,0,"LAMB2_ITGA6_ITGB1","LAMB2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"239","Cancer_region","Pancreatic_tissue","LAMB2","ITGA6_ITGB1",1.69251692607061e-06,0.01,"LAMB2_ITGA6_ITGB1","LAMB2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"240","Cancer_region","Cancer_region","LAMB3","ITGA6_ITGB1",1.97210536082198e-06,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"241","Cancer_region","Duct_epithelium","LAMB3","ITGA6_ITGB1",1.80054672440311e-06,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"242","Cancer_region","Pancreatic_tissue","LAMB3","ITGA6_ITGB1",1.59379748332579e-06,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"243","Stroma","Cancer_region","LAMC1","ITGA6_ITGB1",2.86203977031983e-06,0.01,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"244","Stroma","Duct_epithelium","LAMC1","ITGA6_ITGB1",2.6130654869523e-06,0.01,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"245","Stroma","Pancreatic_tissue","LAMC1","ITGA6_ITGB1",2.31300901599286e-06,0.02,"LAMC1_ITGA6_ITGB1","LAMC1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"246","Duct_epithelium","Cancer_region","LAMC3","ITGA6_ITGB1",2.41938859920028e-06,0.04,"LAMC3_ITGA6_ITGB1","LAMC3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
