"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"130","Pancreatic_tissue","Duct_epithelium","COL4A2","ITGA2_ITGB1",1.77150778431624e-07,0,"COL4A2_ITGA2_ITGB1","COL4A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"131","Cancer_region","Cancer_region","COL6A2","ITGA2_ITGB1",2.41276701948048e-07,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"132","Cancer_region","Duct_epithelium","COL6A2","ITGA2_ITGB1",3.44916231536164e-07,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"133","Pancreatic_tissue","Duct_epithelium","COL6A2","ITGA2_ITGB1",8.52677876549981e-08,0.01,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"134","Cancer_region","Pancreatic_tissue","COL6A2","ITGA2_ITGB1",1.34631814136089e-07,0,"COL6A2_ITGA2_ITGB1","COL6A2 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"135","Pancreatic_tissue","Cancer_region","COL6A3","ITGA2_ITGB1",8.22712663252108e-08,0.01,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"136","Cancer_region","Duct_epithelium","COL6A3","ITGA2_ITGB1",1.18962797309841e-07,0.02,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"137","Duct_epithelium","Duct_epithelium","COL6A3","ITGA2_ITGB1",1.32350152641467e-07,0.01,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"138","Pancreatic_tissue","Duct_epithelium","COL6A3","ITGA2_ITGB1",1.17610647860362e-07,0,"COL6A3_ITGA2_ITGB1","COL6A3 - (ITGA2+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"139","Cancer_region","Cancer_region","FN1","ITGA3_ITGB1",3.80467347515631e-07,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"140","Cancer_region","Duct_epithelium","FN1","ITGA3_ITGB1",3.8852944280284e-07,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"141","Cancer_region","Pancreatic_tissue","FN1","ITGA3_ITGB1",2.76387976892449e-07,0,"FN1_ITGA3_ITGB1","FN1 - (ITGA3+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"142","Cancer_region","Cancer_region","FN1","ITGA5_ITGB1",3.1351378110233e-07,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"143","Cancer_region","Duct_epithelium","FN1","ITGA5_ITGB1",2.66008368919046e-07,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"144","Cancer_region","Pancreatic_tissue","FN1","ITGA5_ITGB1",2.2475833306567e-07,0,"FN1_ITGA5_ITGB1","FN1 - (ITGA5+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"145","Pancreatic_tissue","Cancer_region","LAMA5","ITGA1_ITGB1",1.0187268470021e-08,0.01,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"146","Pancreatic_tissue","Duct_epithelium","LAMA5","ITGA1_ITGB1",1.78774306264776e-08,0,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"147","Pancreatic_tissue","Pancreatic_tissue","LAMA5","ITGA1_ITGB1",7.97499825579762e-09,0.04,"LAMA5_ITGA1_ITGB1","LAMA5 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"148","Pancreatic_tissue","Cancer_region","LAMB1","ITGA1_ITGB1",1.64563541279055e-08,0,"LAMB1_ITGA1_ITGB1","LAMB1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"149","Pancreatic_tissue","Duct_epithelium","LAMB1","ITGA1_ITGB1",2.88789185677736e-08,0,"LAMB1_ITGA1_ITGB1","LAMB1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"150","Pancreatic_tissue","Pancreatic_tissue","LAMB1","ITGA1_ITGB1",1.28826865721022e-08,0,"LAMB1_ITGA1_ITGB1","LAMB1 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"151","Pancreatic_tissue","Cancer_region","LAMB2","ITGA1_ITGB1",2.03745316459984e-08,0.04,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"152","Cancer_region","Duct_epithelium","LAMB2","ITGA1_ITGB1",6.08888351803071e-08,0,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"153","Pancreatic_tissue","Duct_epithelium","LAMB2","ITGA1_ITGB1",3.57548455020692e-08,0,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"154","Cancer_region","Pancreatic_tissue","LAMB2","ITGA1_ITGB1",2.71620903217384e-08,0.04,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"155","Pancreatic_tissue","Pancreatic_tissue","LAMB2","ITGA1_ITGB1",1.59499906407928e-08,0.04,"LAMB2_ITGA1_ITGB1","LAMB2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"156","Cancer_region","Cancer_region","LAMB3","ITGA1_ITGB1",1.11269174782386e-07,0,"LAMB3_ITGA1_ITGB1","LAMB3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"157","Cancer_region","Duct_epithelium","LAMB3","ITGA1_ITGB1",1.95263838270717e-07,0,"LAMB3_ITGA1_ITGB1","LAMB3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"158","Cancer_region","Pancreatic_tissue","LAMB3","ITGA1_ITGB1",8.71058806117003e-08,0,"LAMB3_ITGA1_ITGB1","LAMB3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"159","Cancer_region","Cancer_region","LAMC2","ITGA1_ITGB1",2.42877425581054e-07,0,"LAMC2_ITGA1_ITGB1","LAMC2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"160","Cancer_region","Duct_epithelium","LAMC2","ITGA1_ITGB1",4.26219725836051e-07,0,"LAMC2_ITGA1_ITGB1","LAMC2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"161","Cancer_region","Pancreatic_tissue","LAMC2","ITGA1_ITGB1",1.9013384190846e-07,0,"LAMC2_ITGA1_ITGB1","LAMC2 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"162","Pancreatic_tissue","Cancer_region","LAMC3","ITGA1_ITGB1",1.21463579534741e-08,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"163","Pancreatic_tissue","Duct_epithelium","LAMC3","ITGA1_ITGB1",2.13153962488858e-08,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"164","Pancreatic_tissue","Pancreatic_tissue","LAMC3","ITGA1_ITGB1",9.50865109346975e-09,0,"LAMC3_ITGA1_ITGB1","LAMC3 - (ITGA1+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"165","Pancreatic_tissue","Cancer_region","LAMA5","ITGA2_ITGB1",1.33691042729547e-08,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"166","Pancreatic_tissue","Duct_epithelium","LAMA5","ITGA2_ITGB1",1.91117766644386e-08,0,"LAMA5_ITGA2_ITGB1","LAMA5 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"167","Pancreatic_tissue","Cancer_region","LAMB1","ITGA2_ITGB1",2.15962408322194e-08,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"168","Pancreatic_tissue","Duct_epithelium","LAMB1","ITGA2_ITGB1",3.08728610491512e-08,0,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"169","Pancreatic_tissue","Pancreatic_tissue","LAMB1","ITGA2_ITGB1",1.20506503062638e-08,0.01,"LAMB1_ITGA2_ITGB1","LAMB1 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"170","Cancer_region","Cancer_region","LAMB2","ITGA2_ITGB1",4.55339066933566e-08,0.02,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"171","Pancreatic_tissue","Cancer_region","LAMB2","ITGA2_ITGB1",2.6738199428392e-08,0.01,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"172","Cancer_region","Duct_epithelium","LAMB2","ITGA2_ITGB1",6.50928991090346e-08,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"173","Pancreatic_tissue","Duct_epithelium","LAMB2","ITGA2_ITGB1",3.82235353278663e-08,0,"LAMB2_ITGA2_ITGB1","LAMB2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"174","Cancer_region","Cancer_region","LAMB3","ITGA2_ITGB1",1.46022321531244e-07,0,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"175","Cancer_region","Duct_epithelium","LAMB3","ITGA2_ITGB1",2.0874578534315e-07,0,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"176","Cancer_region","Pancreatic_tissue","LAMB3","ITGA2_ITGB1",8.14801020972428e-08,0,"LAMB3_ITGA2_ITGB1","LAMB3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"177","Cancer_region","Cancer_region","LAMC2","ITGA2_ITGB1",3.18736119427606e-07,0,"LAMC2_ITGA2_ITGB1","LAMC2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"178","Cancer_region","Duct_epithelium","LAMC2","ITGA2_ITGB1",4.55647870420239e-07,0,"LAMC2_ITGA2_ITGB1","LAMC2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"179","Cancer_region","Pancreatic_tissue","LAMC2","ITGA2_ITGB1",1.77853979219026e-07,0,"LAMC2_ITGA2_ITGB1","LAMC2 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"180","Pancreatic_tissue","Cancer_region","LAMC3","ITGA2_ITGB1",1.59400848186298e-08,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"181","Pancreatic_tissue","Duct_epithelium","LAMC3","ITGA2_ITGB1",2.27871162669507e-08,0,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"182","Pancreatic_tissue","Pancreatic_tissue","LAMC3","ITGA2_ITGB1",8.89452890264098e-09,0.01,"LAMC3_ITGA2_ITGB1","LAMC3 - (ITGA2+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"183","Pancreatic_tissue","Cancer_region","LAMA5","ITGA3_ITGB1",3.05617895279361e-08,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"184","Pancreatic_tissue","Duct_epithelium","LAMA5","ITGA3_ITGB1",3.12093913003513e-08,0,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"185","Pancreatic_tissue","Pancreatic_tissue","LAMA5","ITGA3_ITGB1",2.22014409635866e-08,0.01,"LAMA5_ITGA3_ITGB1","LAMA5 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"186","Pancreatic_tissue","Cancer_region","LAMB1","ITGA3_ITGB1",4.93690209398494e-08,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"187","Pancreatic_tissue","Duct_epithelium","LAMB1","ITGA3_ITGB1",5.0415146702792e-08,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"188","Pancreatic_tissue","Pancreatic_tissue","LAMB1","ITGA3_ITGB1",3.58638435572352e-08,0,"LAMB1_ITGA3_ITGB1","LAMB1 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"189","Cancer_region","Cancer_region","LAMB2","ITGA3_ITGB1",1.04090528877331e-07,0.03,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"190","Pancreatic_tissue","Cancer_region","LAMB2","ITGA3_ITGB1",6.1123531409553e-08,0.01,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"191","Cancer_region","Duct_epithelium","LAMB2","ITGA3_ITGB1",1.06296199488558e-07,0,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"192","Pancreatic_tissue","Duct_epithelium","LAMB2","ITGA3_ITGB1",6.24187345980496e-08,0,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"193","Cancer_region","Pancreatic_tissue","LAMB2","ITGA3_ITGB1",7.56159658054478e-08,0,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"194","Pancreatic_tissue","Pancreatic_tissue","LAMB2","ITGA3_ITGB1",4.44028364285436e-08,0.01,"LAMB2_ITGA3_ITGB1","LAMB2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"195","Cancer_region","Cancer_region","LAMB3","ITGA3_ITGB1",3.3380647727296e-07,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"196","Cancer_region","Duct_epithelium","LAMB3","ITGA3_ITGB1",3.40879826666901e-07,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"197","Cancer_region","Pancreatic_tissue","LAMB3","ITGA3_ITGB1",2.42491547867206e-07,0,"LAMB3_ITGA3_ITGB1","LAMB3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"198","Cancer_region","Cancer_region","LAMC2","ITGA3_ITGB1",7.28627287893532e-07,0,"LAMC2_ITGA3_ITGB1","LAMC2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"199","Cancer_region","Duct_epithelium","LAMC2","ITGA3_ITGB1",7.44066934200905e-07,0,"LAMC2_ITGA3_ITGB1","LAMC2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"200","Cancer_region","Pancreatic_tissue","LAMC2","ITGA3_ITGB1",5.29305635534952e-07,0,"LAMC2_ITGA3_ITGB1","LAMC2 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"201","Pancreatic_tissue","Cancer_region","LAMC3","ITGA3_ITGB1",3.64390512824326e-08,0,"LAMC3_ITGA3_ITGB1","LAMC3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"202","Pancreatic_tissue","Duct_epithelium","LAMC3","ITGA3_ITGB1",3.72111918163834e-08,0,"LAMC3_ITGA3_ITGB1","LAMC3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"203","Pancreatic_tissue","Pancreatic_tissue","LAMC3","ITGA3_ITGB1",2.6470943625006e-08,0,"LAMC3_ITGA3_ITGB1","LAMC3 - (ITGA3+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"204","Pancreatic_tissue","Cancer_region","THBS1","ITGA3_ITGB1",4.58426664245275e-08,0,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"205","Pancreatic_tissue","Duct_epithelium","THBS1","ITGA3_ITGB1",4.68140689495251e-08,0,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"206","Pancreatic_tissue","Pancreatic_tissue","THBS1","ITGA3_ITGB1",3.33021443833851e-08,0.01,"THBS1_ITGA3_ITGB1","THBS1 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"207","Cancer_region","Cancer_region","THBS2","ITGA3_ITGB1",1.84251992352955e-07,0,"THBS2_ITGA3_ITGB1","THBS2 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"208","Cancer_region","Duct_epithelium","THBS2","ITGA3_ITGB1",1.88156281303195e-07,0,"THBS2_ITGA3_ITGB1","THBS2 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"209","Cancer_region","Pancreatic_tissue","THBS2","ITGA3_ITGB1",1.33848752161782e-07,0,"THBS2_ITGA3_ITGB1","THBS2 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"210","Cancer_region","Cancer_region","THBS3","ITGA3_ITGB1",1.91431086919158e-08,0.04,"THBS3_ITGA3_ITGB1","THBS3 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"211","Pancreatic_tissue","Cancer_region","THBS3","ITGA3_ITGB1",1.88072607327382e-08,0,"THBS3_ITGA3_ITGB1","THBS3 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"212","Cancer_region","Duct_epithelium","THBS3","ITGA3_ITGB1",1.95487494355179e-08,0.02,"THBS3_ITGA3_ITGB1","THBS3 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"213","Pancreatic_tissue","Duct_epithelium","THBS3","ITGA3_ITGB1",1.9205784942548e-08,0,"THBS3_ITGA3_ITGB1","THBS3 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"214","Cancer_region","Pancreatic_tissue","THBS3","ITGA3_ITGB1",1.39064064041246e-08,0.03,"THBS3_ITGA3_ITGB1","THBS3 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"215","Pancreatic_tissue","Pancreatic_tissue","THBS3","ITGA3_ITGB1",1.36624305928218e-08,0,"THBS3_ITGA3_ITGB1","THBS3 - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"216","Pancreatic_tissue","Cancer_region","COMP","ITGA3_ITGB1",5.40708259735219e-08,0,"COMP_ITGA3_ITGB1","COMP - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"217","Pancreatic_tissue","Duct_epithelium","COMP","ITGA3_ITGB1",5.52165827130116e-08,0,"COMP_ITGA3_ITGB1","COMP - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"218","Pancreatic_tissue","Pancreatic_tissue","COMP","ITGA3_ITGB1",3.92794415134246e-08,0,"COMP_ITGA3_ITGB1","COMP - (ITGA3+ITGB1)","THBS","ECM-Receptor","KEGG: hsa04512"
"219","Cancer_region","Cancer_region","COL1A1","ITGA3_ITGB1",1.1832639897936e-06,0,"COL1A1_ITGA3_ITGB1","COL1A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"220","Cancer_region","Duct_epithelium","COL1A1","ITGA3_ITGB1",1.20833751304504e-06,0,"COL1A1_ITGA3_ITGB1","COL1A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"221","Cancer_region","Pancreatic_tissue","COL1A1","ITGA3_ITGB1",8.5957120491401e-07,0,"COL1A1_ITGA3_ITGB1","COL1A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"222","Cancer_region","Cancer_region","COL1A2","ITGA3_ITGB1",6.32913555521856e-07,0,"COL1A2_ITGA3_ITGB1","COL1A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"223","Cancer_region","Duct_epithelium","COL1A2","ITGA3_ITGB1",6.46325011656149e-07,0,"COL1A2_ITGA3_ITGB1","COL1A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"224","Cancer_region","Pancreatic_tissue","COL1A2","ITGA3_ITGB1",4.59775332959558e-07,0,"COL1A2_ITGA3_ITGB1","COL1A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"225","Pancreatic_tissue","Cancer_region","COL4A1","ITGA3_ITGB1",3.87899554908523e-08,0.01,"COL4A1_ITGA3_ITGB1","COL4A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"226","Cancer_region","Duct_epithelium","COL4A1","ITGA3_ITGB1",4.88718540737419e-08,0.01,"COL4A1_ITGA3_ITGB1","COL4A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"227","Pancreatic_tissue","Duct_epithelium","COL4A1","ITGA3_ITGB1",3.96119115257276e-08,0,"COL4A1_ITGA3_ITGB1","COL4A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"228","Cancer_region","Pancreatic_tissue","COL4A1","ITGA3_ITGB1",3.47659975132385e-08,0.03,"COL4A1_ITGA3_ITGB1","COL4A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"229","Pancreatic_tissue","Pancreatic_tissue","COL4A1","ITGA3_ITGB1",2.81787442184344e-08,0.04,"COL4A1_ITGA3_ITGB1","COL4A1 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"230","Cancer_region","Cancer_region","COL4A2","ITGA3_ITGB1",5.91038716397853e-07,0,"COL4A2_ITGA3_ITGB1","COL4A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"231","Pancreatic_tissue","Cancer_region","COL4A2","ITGA3_ITGB1",2.83282453834362e-07,0.02,"COL4A2_ITGA3_ITGB1","COL4A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"232","Cancer_region","Duct_epithelium","COL4A2","ITGA3_ITGB1",6.03562838724039e-07,0,"COL4A2_ITGA3_ITGB1","COL4A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"233","Pancreatic_tissue","Duct_epithelium","COL4A2","ITGA3_ITGB1",2.89285210452993e-07,0.01,"COL4A2_ITGA3_ITGB1","COL4A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"234","Cancer_region","Pancreatic_tissue","COL4A2","ITGA3_ITGB1",4.293557480327e-07,0,"COL4A2_ITGA3_ITGB1","COL4A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"235","Cancer_region","Cancer_region","COL6A2","ITGA3_ITGB1",5.51556679947067e-07,0,"COL6A2_ITGA3_ITGB1","COL6A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"236","Cancer_region","Duct_epithelium","COL6A2","ITGA3_ITGB1",5.63244172915554e-07,0,"COL6A2_ITGA3_ITGB1","COL6A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"237","Cancer_region","Pancreatic_tissue","COL6A2","ITGA3_ITGB1",4.00674381866124e-07,0,"COL6A2_ITGA3_ITGB1","COL6A2 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"238","Duct_epithelium","Cancer_region","COL6A3","ITGA3_ITGB1",2.11641974136167e-07,0.03,"COL6A3_ITGA3_ITGB1","COL6A3 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"239","Pancreatic_tissue","Cancer_region","COL6A3","ITGA3_ITGB1",1.88071795368827e-07,0.01,"COL6A3_ITGA3_ITGB1","COL6A3 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"240","Pancreatic_tissue","Duct_epithelium","COL6A3","ITGA3_ITGB1",1.92057031394476e-07,0,"COL6A3_ITGA3_ITGB1","COL6A3 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"241","Duct_epithelium","Pancreatic_tissue","COL6A3","ITGA3_ITGB1",1.53746025986612e-07,0.04,"COL6A3_ITGA3_ITGB1","COL6A3 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"242","Pancreatic_tissue","Pancreatic_tissue","COL6A3","ITGA3_ITGB1",1.36623530569952e-07,0,"COL6A3_ITGA3_ITGB1","COL6A3 - (ITGA3+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"243","Pancreatic_tissue","Cancer_region","LAMA5","ITGA6_ITGB1",1.04664233269114e-08,0,"LAMA5_ITGA6_ITGB1","LAMA5 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"244","Pancreatic_tissue","Duct_epithelium","LAMA5","ITGA6_ITGB1",9.55589058234727e-09,0,"LAMA5_ITGA6_ITGB1","LAMA5 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"245","Pancreatic_tissue","Pancreatic_tissue","LAMA5","ITGA6_ITGB1",8.4587628310748e-09,0.02,"LAMA5_ITGA6_ITGB1","LAMA5 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"246","Pancreatic_tissue","Cancer_region","LAMB1","ITGA6_ITGB1",1.69072964428496e-08,0,"LAMB1_ITGA6_ITGB1","LAMB1 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
