"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"301","Pancreatic_tissue","Duct_epithelium","EFNB1","EPHB4",1.7106220394799e-06,0.04,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"302","Cancer_region","Pancreatic_tissue","EFNB1","EPHB4",2.48511708708812e-06,0.02,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"303","Pancreatic_tissue","Pancreatic_tissue","EFNB1","EPHB4",1.96180490803754e-06,0,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"304","Cancer_region","Pancreatic_tissue","ICAM1","ITGAX_ITGB2",8.75797152169745e-07,0.01,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"305","Duct_epithelium","Pancreatic_tissue","ICAM1","ITGAX_ITGB2",1.56738838910794e-06,0,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"306","Pancreatic_tissue","Pancreatic_tissue","ICAM1","ITGAX_ITGB2",5.22076217009186e-07,0.01,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"307","Stroma","Pancreatic_tissue","ICAM1","ITGAX_ITGB2",1.23298042766268e-06,0.01,"ICAM1_ITGAX_ITGB2","ICAM1 - (ITGAX+ITGB2)","ICAM","Cell-Cell Contact","PMID: 16252253"
"308","Pancreatic_tissue","Duct_epithelium","ITGB2","ICAM1",1.16827381838801e-06,0,"ITGB2_ICAM1","ITGB2 - ICAM1","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"309","Pancreatic_tissue","Cancer_region","ITGB2","ICAM2",1.71358711637656e-06,0,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"310","Cancer_region","Cancer_region","F11R","F11R",1.31885302370181e-06,0.02,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"311","Pancreatic_tissue","Cancer_region","F11R","F11R",7.40408496583991e-07,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"312","Cancer_region","Pancreatic_tissue","F11R","F11R",7.40408496583991e-07,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"313","Duct_epithelium","Cancer_region","JAG1","NOTCH1",1.07669748533811e-06,0.04,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"314","Pancreatic_tissue","Cancer_region","JAG1","NOTCH1",7.54256085812759e-07,0.02,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"315","Duct_epithelium","Pancreatic_tissue","JAG1","NOTCH1",1.05779599286804e-06,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"316","Pancreatic_tissue","Pancreatic_tissue","JAG1","NOTCH1",7.41012435190482e-07,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"317","Stroma","Pancreatic_tissue","JAG1","NOTCH1",1.08351977143283e-06,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"318","Duct_epithelium","Pancreatic_tissue","JAG1","NOTCH2",1.38326058899713e-06,0.01,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"319","Pancreatic_tissue","Pancreatic_tissue","JAG1","NOTCH2",9.69006064340719e-07,0.01,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"320","Stroma","Pancreatic_tissue","JAG1","NOTCH2",1.41690014300484e-06,0.02,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"321","Cancer_region","Cancer_region","JAG1","NOTCH3",1.00985297725117e-05,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"322","Duct_epithelium","Cancer_region","JAG1","NOTCH3",1.45741481909254e-05,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"323","Pancreatic_tissue","Cancer_region","JAG1","NOTCH3",1.02090044378101e-05,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"324","Stroma","Cancer_region","JAG1","NOTCH3",1.49288011448937e-05,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"325","Pancreatic_tissue","Pancreatic_tissue","JAG1","NOTCH3",3.47661932705605e-06,0.04,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"326","Duct_epithelium","Cancer_region","JAG2","NOTCH1",1.20322323415967e-06,0,"JAG2_NOTCH1","JAG2 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"327","Stroma","Cancer_region","JAG2","NOTCH1",1.29554562643611e-06,0,"JAG2_NOTCH1","JAG2 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"328","Duct_epithelium","Pancreatic_tissue","JAG2","NOTCH1",1.18209899005945e-06,0,"JAG2_NOTCH1","JAG2 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"329","Stroma","Pancreatic_tissue","JAG2","NOTCH1",1.27280126050057e-06,0,"JAG2_NOTCH1","JAG2 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"330","Duct_epithelium","Pancreatic_tissue","JAG2","NOTCH2",1.54580790172736e-06,0,"JAG2_NOTCH2","JAG2 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"331","Stroma","Pancreatic_tissue","JAG2","NOTCH2",1.66441816691595e-06,0.01,"JAG2_NOTCH2","JAG2 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"332","Duct_epithelium","Cancer_region","JAG2","NOTCH3",1.6286445543219e-05,0,"JAG2_NOTCH3","JAG2 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"333","Pancreatic_tissue","Cancer_region","JAG2","NOTCH3",5.69282310222443e-06,0.02,"JAG2_NOTCH3","JAG2 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"334","Stroma","Cancer_region","JAG2","NOTCH3",1.75362529998018e-05,0,"JAG2_NOTCH3","JAG2 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"335","Pancreatic_tissue","Duct_epithelium","PECAM1","PECAM1",3.50136317669442e-06,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"336","Duct_epithelium","Pancreatic_tissue","PECAM1","PECAM1",3.50136317669442e-06,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"337","Pancreatic_tissue","Pancreatic_tissue","PECAM1","PECAM1",4.56010747347735e-06,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"338","Cancer_region","Duct_epithelium","SEMA7A","ITGB1_ITGA1",2.51355642323938e-06,0,"SEMA7A_ITGB1_ITGA1","SEMA7A - (ITGB1+ITGA1)","SEMA7","Cell-Cell Contact","PMID: 22325954"
"339","Stroma","Duct_epithelium","SEMA7A","ITGB1_ITGA1",2.2740822409842e-06,0.01,"SEMA7A_ITGB1_ITGA1","SEMA7A - (ITGB1+ITGA1)","SEMA7","Cell-Cell Contact","PMID: 22325954"
"340","Pancreatic_tissue","Duct_epithelium","THY1","ITGAX_ITGB2",4.82568640945278e-06,0.01,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"341","Cancer_region","Pancreatic_tissue","THY1","ITGAX_ITGB2",7.71492326112071e-06,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"342","Duct_epithelium","Pancreatic_tissue","THY1","ITGAX_ITGB2",6.9792841659701e-06,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"343","Pancreatic_tissue","Pancreatic_tissue","THY1","ITGAX_ITGB2",7.54575966407559e-06,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
