"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"122","Cancer_region","Pancreatic_tissue","LAMB3","ITGA6_ITGB1",1.55721878545484e-06,0,"LAMB3_ITGA6_ITGB1","LAMB3 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"123","Stroma","Cancer_region","LAMC2","ITGA6_ITGB1",1.93755705095773e-06,0.02,"LAMC2_ITGA6_ITGB1","LAMC2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"124","Stroma","Duct_epithelium","LAMC2","ITGA6_ITGB1",1.76900294731328e-06,0.02,"LAMC2_ITGA6_ITGB1","LAMC2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"125","Pancreatic_tissue","Pancreatic_tissue","LAMC2","ITGA6_ITGB1",7.40969373235468e-07,0.02,"LAMC2_ITGA6_ITGB1","LAMC2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"126","Stroma","Pancreatic_tissue","LAMC2","ITGA6_ITGB1",1.56587973424197e-06,0.01,"LAMC2_ITGA6_ITGB1","LAMC2 - (ITGA6+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"127","Duct_epithelium","Duct_epithelium","LAMB1","ITGA7_ITGB1",2.1174652291644e-06,0,"LAMB1_ITGA7_ITGB1","LAMB1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"128","Stroma","Duct_epithelium","LAMB1","ITGA7_ITGB1",3.10750922774057e-06,0,"LAMB1_ITGA7_ITGB1","LAMB1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"129","Duct_epithelium","Pancreatic_tissue","LAMB1","ITGA7_ITGB1",1.39705315261916e-06,0.02,"LAMB1_ITGA7_ITGB1","LAMB1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"130","Stroma","Pancreatic_tissue","LAMB1","ITGA7_ITGB1",2.05025654772358e-06,0,"LAMB1_ITGA7_ITGB1","LAMB1 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"131","Cancer_region","Duct_epithelium","LAMB2","ITGA7_ITGB1",1.31810617272884e-06,0,"LAMB2_ITGA7_ITGB1","LAMB2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"132","Duct_epithelium","Duct_epithelium","LAMB2","ITGA7_ITGB1",1.86433060218131e-06,0,"LAMB2_ITGA7_ITGB1","LAMB2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"133","Pancreatic_tissue","Duct_epithelium","LAMB2","ITGA7_ITGB1",6.73433441002597e-07,0.01,"LAMB2_ITGA7_ITGB1","LAMB2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"134","Cancer_region","Pancreatic_tissue","LAMB2","ITGA7_ITGB1",8.69657107244914e-07,0.04,"LAMB2_ITGA7_ITGB1","LAMB2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"135","Duct_epithelium","Pancreatic_tissue","LAMB2","ITGA7_ITGB1",1.23004191734869e-06,0.01,"LAMB2_ITGA7_ITGB1","LAMB2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"136","Pancreatic_tissue","Pancreatic_tissue","LAMB2","ITGA7_ITGB1",4.44316533419813e-07,0.04,"LAMB2_ITGA7_ITGB1","LAMB2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"137","Cancer_region","Duct_epithelium","LAMB3","ITGA7_ITGB1",2.48789141123259e-06,0,"LAMB3_ITGA7_ITGB1","LAMB3 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"138","Pancreatic_tissue","Duct_epithelium","LAMB3","ITGA7_ITGB1",9.57602769556479e-07,0,"LAMB3_ITGA7_ITGB1","LAMB3 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"139","Cancer_region","Pancreatic_tissue","LAMB3","ITGA7_ITGB1",1.64144919914209e-06,0,"LAMB3_ITGA7_ITGB1","LAMB3 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"140","Pancreatic_tissue","Pancreatic_tissue","LAMB3","ITGA7_ITGB1",6.31804146622168e-07,0.04,"LAMB3_ITGA7_ITGB1","LAMB3 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"141","Duct_epithelium","Duct_epithelium","LAMC2","ITGA7_ITGB1",1.17805599316013e-06,0.04,"LAMC2_ITGA7_ITGB1","LAMC2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"142","Pancreatic_tissue","Duct_epithelium","LAMC2","ITGA7_ITGB1",1.18380914795921e-06,0,"LAMC2_ITGA7_ITGB1","LAMC2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"143","Stroma","Duct_epithelium","LAMC2","ITGA7_ITGB1",2.50172656327811e-06,0,"LAMC2_ITGA7_ITGB1","LAMC2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"144","Pancreatic_tissue","Pancreatic_tissue","LAMC2","ITGA7_ITGB1",7.81048853768439e-07,0,"LAMC2_ITGA7_ITGB1","LAMC2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"145","Stroma","Pancreatic_tissue","LAMC2","ITGA7_ITGB1",1.65057911084556e-06,0.01,"LAMC2_ITGA7_ITGB1","LAMC2 - (ITGA7+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"146","Cancer_region","Cancer_region","COL1A2","ITGA11_ITGB1",3.71734758095773e-06,0,"COL1A2_ITGA11_ITGB1","COL1A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"147","Stroma","Cancer_region","COL1A2","ITGA11_ITGB1",3.3272514246821e-06,0.02,"COL1A2_ITGA11_ITGB1","COL1A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"148","Duct_epithelium","Cancer_region","COL4A2","ITGA11_ITGB1",2.83702453474376e-06,0.03,"COL4A2_ITGA11_ITGB1","COL4A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"149","Pancreatic_tissue","Cancer_region","COL4A2","ITGA11_ITGB1",1.88682669981753e-06,0,"COL4A2_ITGA11_ITGB1","COL4A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"150","Stroma","Cancer_region","COL4A2","ITGA11_ITGB1",4.21484389499679e-06,0,"COL4A2_ITGA11_ITGB1","COL4A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"151","Cancer_region","Cancer_region","COL6A1","ITGA11_ITGB1",3.29644982199547e-06,0,"COL6A1_ITGA11_ITGB1","COL6A1 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"152","Pancreatic_tissue","Cancer_region","COL6A1","ITGA11_ITGB1",2.13005635989178e-06,0,"COL6A1_ITGA11_ITGB1","COL6A1 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"153","Pancreatic_tissue","Cancer_region","COL6A2","ITGA11_ITGB1",2.28898556308076e-06,0,"COL6A2_ITGA11_ITGB1","COL6A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"154","Stroma","Cancer_region","COL6A2","ITGA11_ITGB1",4.60064625546378e-06,0,"COL6A2_ITGA11_ITGB1","COL6A2 - (ITGA11+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"155","Stroma","Duct_epithelium","FN1","ITGAV_ITGB1",3.7025273859218e-06,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"156","Duct_epithelium","Pancreatic_tissue","FN1","ITGAV_ITGB1",2.11262469014969e-06,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"157","Stroma","Pancreatic_tissue","FN1","ITGAV_ITGB1",3.42306049464104e-06,0,"FN1_ITGAV_ITGB1","FN1 - (ITGAV+ITGB1)","FN1","ECM-Receptor","KEGG: hsa04512"
"158","Stroma","Duct_epithelium","FN1","ITGAV_ITGB6",2.91920978708761e-06,0,"FN1_ITGAV_ITGB6","FN1 - (ITGAV+ITGB6)","FN1","ECM-Receptor","KEGG: hsa04512"
"159","Duct_epithelium","Pancreatic_tissue","FN1","ITGAV_ITGB6",1.636451250536e-06,0,"FN1_ITGAV_ITGB6","FN1 - (ITGAV+ITGB6)","FN1","ECM-Receptor","KEGG: hsa04512"
"160","Stroma","Pancreatic_tissue","FN1","ITGAV_ITGB6",2.65153598455582e-06,0,"FN1_ITGAV_ITGB6","FN1 - (ITGAV+ITGB6)","FN1","ECM-Receptor","KEGG: hsa04512"
"161","Duct_epithelium","Cancer_region","LAMB1","ITGA6_ITGB4",8.72112526985654e-06,0,"LAMB1_ITGA6_ITGB4","LAMB1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"162","Pancreatic_tissue","Cancer_region","LAMB1","ITGA6_ITGB4",3.54517715272629e-06,0,"LAMB1_ITGA6_ITGB4","LAMB1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"163","Stroma","Cancer_region","LAMB1","ITGA6_ITGB4",1.2798431239921e-05,0,"LAMB1_ITGA6_ITGB4","LAMB1 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"164","Cancer_region","Cancer_region","LAMB2","ITGA6_ITGB4",5.42901039175644e-06,0,"LAMB2_ITGA6_ITGB4","LAMB2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"165","Duct_epithelium","Cancer_region","LAMB2","ITGA6_ITGB4",7.67863254547832e-06,0,"LAMB2_ITGA6_ITGB4","LAMB2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"166","Pancreatic_tissue","Cancer_region","LAMB2","ITGA6_ITGB4",2.77374720883764e-06,0,"LAMB2_ITGA6_ITGB4","LAMB2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"167","Cancer_region","Cancer_region","LAMB3","ITGA6_ITGB4",1.02465844541491e-05,0,"LAMB3_ITGA6_ITGB4","LAMB3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"168","Pancreatic_tissue","Cancer_region","LAMB3","ITGA6_ITGB4",3.94409774220602e-06,0,"LAMB3_ITGA6_ITGB4","LAMB3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"169","Stroma","Cancer_region","LAMB3","ITGA6_ITGB4",5.14527527534321e-06,0,"LAMB3_ITGA6_ITGB4","LAMB3 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"170","Duct_epithelium","Cancer_region","LAMC2","ITGA6_ITGB4",4.85221108643641e-06,0,"LAMC2_ITGA6_ITGB4","LAMC2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"171","Pancreatic_tissue","Cancer_region","LAMC2","ITGA6_ITGB4",4.87568980401764e-06,0,"LAMC2_ITGA6_ITGB4","LAMC2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"172","Stroma","Cancer_region","LAMC2","ITGA6_ITGB4",1.03037229626048e-05,0,"LAMC2_ITGA6_ITGB4","LAMC2 - (ITGA6+ITGB4)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"173","Cancer_region","Cancer_region","COL1A2","SDC1",3.21662011326564e-05,0,"COL1A2_SDC1","COL1A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"174","Duct_epithelium","Cancer_region","COL1A2","SDC1",2.025896369835e-05,0,"COL1A2_SDC1","COL1A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"175","Pancreatic_tissue","Cancer_region","COL1A2","SDC1",1.33860720993733e-05,0.01,"COL1A2_SDC1","COL1A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"176","Stroma","Cancer_region","COL1A2","SDC1",2.87933880110747e-05,0,"COL1A2_SDC1","COL1A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"177","Cancer_region","Cancer_region","COL4A2","SDC1",1.70892900927318e-05,0,"COL4A2_SDC1","COL4A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"178","Duct_epithelium","Cancer_region","COL4A2","SDC1",2.45513538747176e-05,0,"COL4A2_SDC1","COL4A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"179","Pancreatic_tissue","Cancer_region","COL4A2","SDC1",1.63272414804579e-05,0,"COL4A2_SDC1","COL4A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"180","Stroma","Cancer_region","COL4A2","SDC1",3.64714473762109e-05,0,"COL4A2_SDC1","COL4A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"181","Cancer_region","Cancer_region","COL6A1","SDC1",2.85254688860865e-05,0,"COL6A1_SDC1","COL6A1 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"182","Duct_epithelium","Cancer_region","COL6A1","SDC1",2.15095428503474e-05,0,"COL6A1_SDC1","COL6A1 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"183","Pancreatic_tissue","Cancer_region","COL6A1","SDC1",1.84311009151512e-05,0,"COL6A1_SDC1","COL6A1 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"184","Stroma","Cancer_region","COL6A1","SDC1",2.41917234157548e-05,0,"COL6A1_SDC1","COL6A1 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"185","Duct_epithelium","Cancer_region","COL6A2","SDC1",1.52624137805056e-05,0.04,"COL6A2_SDC1","COL6A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"186","Pancreatic_tissue","Cancer_region","COL6A2","SDC1",1.98056802142747e-05,0,"COL6A2_SDC1","COL6A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"187","Stroma","Cancer_region","COL6A2","SDC1",3.98084119672741e-05,0,"COL6A2_SDC1","COL6A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"188","Pancreatic_tissue","Duct_epithelium","COL6A2","SDC1",1.05509534877686e-05,0.01,"COL6A2_SDC1","COL6A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"189","Stroma","Duct_epithelium","COL6A2","SDC1",2.12066317127308e-05,0,"COL6A2_SDC1","COL6A2 - SDC1","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"190","Cancer_region","Cancer_region","FN1","SDC1",1.88321373022917e-05,0,"FN1_SDC1","FN1 - SDC1","FN1","ECM-Receptor","KEGG: hsa04512"
"191","Duct_epithelium","Cancer_region","FN1","SDC1",2.55567163985678e-05,0,"FN1_SDC1","FN1 - SDC1","FN1","ECM-Receptor","KEGG: hsa04512"
"192","Pancreatic_tissue","Cancer_region","FN1","SDC1",1.14643706549875e-05,0.02,"FN1_SDC1","FN1 - SDC1","FN1","ECM-Receptor","KEGG: hsa04512"
"193","Stroma","Cancer_region","FN1","SDC1",4.14038796206921e-05,0,"FN1_SDC1","FN1 - SDC1","FN1","ECM-Receptor","KEGG: hsa04512"
"194","Stroma","Duct_epithelium","FN1","SDC1",2.20567714632415e-05,0.02,"FN1_SDC1","FN1 - SDC1","FN1","ECM-Receptor","KEGG: hsa04512"
"195","Cancer_region","Cancer_region","THBS1","SDC1",1.74901768055225e-05,0,"THBS1_SDC1","THBS1 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"196","Duct_epithelium","Cancer_region","THBS1","SDC1",3.01180270858718e-05,0,"THBS1_SDC1","THBS1 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"197","Pancreatic_tissue","Cancer_region","THBS1","SDC1",9.38147814271803e-06,0.02,"THBS1_SDC1","THBS1 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"198","Stroma","Cancer_region","THBS1","SDC1",2.88121976373269e-05,0,"THBS1_SDC1","THBS1 - SDC1","THBS","ECM-Receptor","KEGG: hsa04512"
"199","Cancer_region","Cancer_region","CD99","CD99",2.16224313964125e-06,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"200","Duct_epithelium","Cancer_region","CD99","CD99",1.14090293902512e-06,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"201","Stroma","Cancer_region","CD99","CD99",1.19510175793316e-06,0.03,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"202","Cancer_region","Duct_epithelium","CD99","CD99",1.14090293902512e-06,0,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"203","Cancer_region","Stroma","CD99","CD99",1.19510175793316e-06,0.03,"CD99_CD99","CD99 - CD99","CD99","Cell-Cell Contact","KEGG: hsa04514"
"204","Pancreatic_tissue","Cancer_region","CDH1","CDH1",4.2314503957236e-06,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"205","Pancreatic_tissue","Duct_epithelium","CDH1","CDH1",3.79178269630363e-06,0.01,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"206","Cancer_region","Pancreatic_tissue","CDH1","CDH1",4.2314503957236e-06,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"207","Duct_epithelium","Pancreatic_tissue","CDH1","CDH1",3.79178269630363e-06,0.01,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"208","Pancreatic_tissue","Pancreatic_tissue","CDH1","CDH1",8.40248644868987e-06,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"209","Stroma","Pancreatic_tissue","CDH1","CDH1",4.57686431144968e-06,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"210","Pancreatic_tissue","Stroma","CDH1","CDH1",4.57686431144968e-06,0,"CDH1_CDH1","CDH1 - CDH1","CDH","Cell-Cell Contact","KEGG: hsa04514"
"211","Pancreatic_tissue","Cancer_region","CDH1","ITGA2_ITGB1",2.47713552208111e-06,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
"212","Pancreatic_tissue","Duct_epithelium","CDH1","ITGA2_ITGB1",3.54109940144336e-06,0,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
"213","Pancreatic_tissue","Pancreatic_tissue","CDH1","ITGA2_ITGB1",1.38223480725384e-06,0.01,"CDH1_ITGA1_ITGB1","CDH1 - (ITGA1+ITGB1)","CDH1","Cell-Cell Contact","PMID: 12392763"
"214","Cancer_region","Cancer_region","EFNA1","EPHA2",3.42752257571821e-06,0,"EFNA1_EPHA2","EFNA1 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"215","Pancreatic_tissue","Cancer_region","EFNA1","EPHA2",2.77090822916661e-06,0,"EFNA1_EPHA2","EFNA1 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"216","Cancer_region","Duct_epithelium","EFNA1","EPHA2",2.46954604865525e-06,0.02,"EFNA1_EPHA2","EFNA1 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"217","Pancreatic_tissue","Duct_epithelium","EFNA1","EPHA2",1.99646590989629e-06,0,"EFNA1_EPHA2","EFNA1 - EPHA2","EPHA","Cell-Cell Contact","PMID: 15114347"
"218","Cancer_region","Cancer_region","EFNB1","EPHB4",3.50532055458798e-06,0.01,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"219","Cancer_region","Duct_epithelium","EFNB1","EPHB4",3.00276841435423e-06,0.04,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"220","Cancer_region","Pancreatic_tissue","EFNB1","EPHB4",3.44369136452151e-06,0,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"221","Stroma","Pancreatic_tissue","EFNB1","EPHB4",2.6093634057076e-06,0.02,"EFNB1_EPHB4","EFNB1 - EPHB4","EPHB","Cell-Cell Contact","PMID: 15114347"
"222","Pancreatic_tissue","Cancer_region","ITGB2","ICAM2",1.61922329543553e-06,0.01,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"223","Pancreatic_tissue","Stroma","ITGB2","ICAM2",1.26758610496397e-06,0.04,"ITGB2_ICAM2","ITGB2 - ICAM2","ITGB2","Cell-Cell Contact","KEGG: hsa04514"
"224","Cancer_region","Cancer_region","F11R","F11R",1.31885302370181e-06,0.02,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"225","Pancreatic_tissue","Cancer_region","F11R","F11R",7.40408496583991e-07,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"226","Cancer_region","Pancreatic_tissue","F11R","F11R",7.40408496583991e-07,0,"F11R_F11R","F11R - F11R","JAM","Cell-Cell Contact","KEGG: hsa04514"
"227","Pancreatic_tissue","Duct_epithelium","PECAM1","PECAM1",3.50136317669442e-06,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"228","Duct_epithelium","Pancreatic_tissue","PECAM1","PECAM1",3.50136317669442e-06,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"229","Pancreatic_tissue","Pancreatic_tissue","PECAM1","PECAM1",4.56010747347735e-06,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"230","Cancer_region","Pancreatic_tissue","SEMA4A","PLXNB1",1.07356489146787e-05,0,"SEMA4A_PLXNB1","SEMA4A - PLXNB1","SEMA4","Cell-Cell Contact","PMID: 27533782"
"231","Duct_epithelium","Pancreatic_tissue","SEMA4A","PLXNB1",8.36738839097093e-06,0,"SEMA4A_PLXNB1","SEMA4A - PLXNB1","SEMA4","Cell-Cell Contact","PMID: 27533782"
"232","Pancreatic_tissue","Pancreatic_tissue","SEMA4A","PLXNB1",4.80891225004871e-06,0,"SEMA4A_PLXNB1","SEMA4A - PLXNB1","SEMA4","Cell-Cell Contact","PMID: 27533782"
"233","Stroma","Pancreatic_tissue","SEMA4A","PLXNB1",8.62304148070802e-06,0.01,"SEMA4A_PLXNB1","SEMA4A - PLXNB1","SEMA4","Cell-Cell Contact","PMID: 27533782"
"234","Pancreatic_tissue","Duct_epithelium","THY1","ITGAX_ITGB2",4.82568640945278e-06,0.01,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"235","Cancer_region","Pancreatic_tissue","THY1","ITGAX_ITGB2",7.71492326112071e-06,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"236","Duct_epithelium","Pancreatic_tissue","THY1","ITGAX_ITGB2",6.9792841659701e-06,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
"237","Pancreatic_tissue","Pancreatic_tissue","THY1","ITGAX_ITGB2",7.54575966407559e-06,0,"THY1_ITGAX_ITGB2","THY1 - (ITGAX+ITGB2)","THY1","Cell-Cell Contact","PMID: 15850796"
