,SOMDE,SpatialDE,SPARKX,nnSVG,scGCO
PLAU_ITGB2,0.0002117394074232,7.173918656486889e-05,0.0024649523128522,0,2.2698933427200908e-11
COL6A2_ITGB1,0.0002145557750248,0.0006894151877518,3.28743482063112e-14,0,5.1120872571140686e-14
CALM2_INSR,0.0002168809012088,0.0,1.58643758780556e-23,0,5.9679813302932746e-24
COL1A2_CD93,0.0002304588702454,8.437694987151189e-16,4.6641782247834e-19,0,1.3743040464618516e-27
COL1A2_ITGA1,0.0002322085359606,6.63416234764935e-07,1.2339947100288699e-22,0,2.649317494935071e-15
FGG_ITGB2,0.0002322085359606,4.779335867039268e-06,4.1103749188220093e-11,0,1.2584887761842008e-20
CALR_ITGA3,0.0002327071152722,1.1459229219118788e-09,4.96873631739488e-12,0,3.032157943614616e-22
TGM2_ITGB1,0.000232753922962,2.9268342180181194e-08,3.83360530705138e-08,0,8.566927389706406e-15
PDGFB_LRP1,0.0002336377319595,0.0016996323279537,1.06275283376887e-09,0,4.508697340095021e-14
LAMC2_ITGB4,0.0002336377319595,0.0,2.4611265666155897e-16,0,1.5470160355588464e-22
GNAI2_EDNRA,0.0002392787562418,0.0520599613933785,0.0015732233157103,0,8.265822975983463e-16
JAG2_NOTCH2,0.0002405682120651,5.48196062312632e-07,9.162813498499801e-10,0,1.3386486139494114e-07
VWF_LRP1,0.0002418285194596,0.0290855426946659,0.0025817769403191,0,1.2543959324971071e-11
TGM2_SDC4,0.0002441256685563,0.0,1.88779077806488e-24,0,1.8255569029354866e-21
CALM3_INSR,0.0002458868974194,0.0,8.774489356790701e-20,0,1.6466666666666663e-28
PSAP_LRP1,0.0002628590079659,0.0009131481238671,4.18847181556074e-06,0,6.856238798011039e-11
S100A9_ITGB2,0.0002662017838784,4.092706607257474e-06,1.2643633387853e-05,0,1.5297227276221781e-12
ADAM10_TSPAN15,0.0002820445600436,1.0841023706333646e-05,0.0003219498631313,0,1.976733759807711e-15
FGG_ITGAV,0.0002821796535974,4.5704181180402273e-14,1.3235921465999199e-18,0,5.744603506805083e-22
LTB_LTBR,0.000308426122098,0.0241494533577675,0.0003729412789238,0,1.172316432789184e-15
PSEN1_NOTCH2,0.0003195873103323,0.0844644167084189,1.23937671445032e-08,0,3.221973113132766e-09
LAMC3_ITGB4,0.0003195873103323,0.0,6.5204902316094e-23,0,1.6466666666666663e-28
PLAU_ITGB5,0.0003233212622435,0.0007669899232452,0.00072135077627,0,5.05259460637109e-10
GNAS_PTGIR,0.000330875611634,0.0012250164807824,1.80301284472495e-07,0,2.891626584323863e-09
CD14_ITGB2,0.0003331468161066,1.0347845588746494e-07,0.0003802517753667,0,5.403196111248553e-16
THBS1_CD47,0.0003342704000432,3.699860422798466e-06,0.0007075976395428,0,1.2131045861714956e-24
COL4A1_ITGAV,0.0003362926253955,1.5996463413140795e-14,5.114355464516639e-22,0,1.636385784160144e-17
GAS6_AXL,0.0003442069455352,0.2110349444758474,5.234852126964079e-11,0,1.9149665925073122e-13
SPINT1_ST14,0.0003471540430738,7.344732376218997e-06,3.2857480002377e-15,0,1.2000158593475077e-12
SPP1_ITGB5,0.0003514678778534,4.168824594712461e-06,6.64325402970512e-10,0,3.482557737759479e-19
PDGFB_PDGFRB,0.0003569142017704,0.0012876054434754,2.3910387143450497e-16,0,1.7241922160467308e-10
SEMA4G_PLXNB2,0.0003569142017704,9.805822522127899e-10,4.28128249384387e-13,0,1.1141042810736336e-25
NID1_ITGAV,0.0003996027135765,3.953640193010699e-11,8.81591111222257e-12,0,7.58939818604097e-16
PKM_CD44,0.0004054688363448,2.707211873238393e-08,5.83593639979701e-06,0,9.663593015532794e-22
CSF1_SIRPA,0.0004084533553893,1.6336212234085907e-05,1.27942193215498e-10,0,5.945824872627884e-05
C3_CD46,0.0004281938879674,0.0023062616310298,2.57744703144708e-08,0,2.138058650013187e-07
HSP90AA1_CFTR,0.0004383854819209,2.5624114470479935e-11,1.5212718293780798e-11,0,5.714502553092306e-27
TIMP3_MET,0.0004403287588713,0.0034913069412842,4.93667699656408e-06,0,1.2987996699472602e-18
FGF19_FGFR4,0.0004470745795321,0.0024519656839074,1.89609125024533e-25,0,1.5443659731697658e-11
FN1_ITGB6,0.0004485437152902,1.849769098246264e-06,1.39346912735781e-07,0,7.418127023254172e-16
FGF23_FGFR4,0.0004741711924565,0.0,1.88388801354747e-26,0,1.6466666666666663e-28
JAG1_NOTCH4,0.0004741711924565,0.0416685710517661,5.05771847154098e-12,0,6.508505228303308e-14
COL18A1_ITGB5,0.0004743912488232,2.428890917595118e-10,4.44817433065694e-19,0,6.657824629337594e-16
TIMP2_CD44,0.0004767411571501,1.735781203397197e-07,5.32530423463291e-10,0,5.892624355827341e-15
COL5A2_ITGA1,0.0004883670720454,0.0454811942833084,1.38284671089502e-19,0,2.4877202355757486e-16
APP_LRP10,0.0004912914030251,7.412510558648426e-09,3.9353935691999896e-11,0,3.4392988919183813e-20
DCN_MET,0.0005033532764671,0.0193615917698971,0.0001171691076174,0,2.6703812351700068e-12
LAMA4_ITGA3,0.0005210310112448,4.6837590028658844e-08,1.1674836567351699e-11,0,7.711940107385628e-18
THBS2_CD47,0.0005227948115996,3.427553648879562e-05,2.5862318276465e-05,0,1.1429319258456097e-19
LAMC1_ITGA3,0.0005228877130895,4.8074544345411135e-11,2.68068914127251e-11,0,3.105401462522974e-18
HSPG2_LRP1,0.0005412159021622,0.0010842454962681,7.87570010225728e-06,0,4.866603092173177e-15
MFGE8_PDGFRB,0.0005477321415908,2.342430990777555e-06,1.06119824472304e-24,0,2.8757976511178446e-14
PLAU_MRC2,0.000563777697575,0.0003487602223767,0.0003729412789238,0,1.4119041070486692e-08
WNT7B_LRP5,0.0005785685991838,0.0002097426816043,1.43965226955845e-05,0,1.5155574887174148e-09
JAG1_NOTCH2,0.0005799069804266,0.00437324605095,2.09152847726625e-15,0,2.0839542628793144e-08
LGALS8_ITGA3,0.0005890988658838,2.8915535333109768e-05,4.00609704190347e-05,0,2.267845092177576e-19
HLA-B_CANX,0.0006048902416595,1.4488523946723533e-06,6.898144560889161e-09,0,2.596811307955864e-21
VWF_SIRPA,0.0006055554054333,0.0012214512116346,1.87287566005228e-05,0,2.62399125521372e-07
LGALS9_MRC2,0.0006133932081306,2.3678911632019078e-07,7.52707542084525e-06,0,1.460054476257936e-23
APOE_LRP1,0.0006274982263353,2.3570281949357253e-05,0.000178807978366,0,5.1999952092878644e-18
HRAS_INSR,0.0006445689748104,7.800451620929257e-06,1.79270564225057e-13,0,7.465791109505025e-12
LIPH_LPAR2,0.0006477950076885,0.0024325669201676,4.08671498993292e-14,0,2.5288631638668214e-12
GSTP1_TRAF2,0.0006479064715046,5.430279976186887e-07,1.79009026517421e-06,0,1.952212408967874e-16
SEMA7A_ITGB1,0.0006660894642445,0.0001747890755383,6.42958328571713e-12,0,3.397704537460621e-13
PLAU_IGF2R,0.0006685149009227,0.0001129528966291,2.67735829203216e-20,0,2.615061537855583e-10
TNFSF12_TNFRSF25,0.0006844112697273,0.0006406848609162,0.000722207848893,0,2.928304677432636e-10
LTBP1_ITGB5,0.0006924766971123,0.0257934062968656,0.0072194473242991,0,5.578020218790712e-11
TGFB1_ITGB5,0.0006924766971123,0.0001385433312066,0.0001079426591654,0,4.5868249207464494e-11
LGALS9_SLC1A5,0.0007055803942342,4.038020569701112e-06,1.1957454309300399e-12,0,3.921484313089193e-28
ADAM10_NOTCH2,0.0007079229785672,5.5448278879314256e-05,3.51158480334156e-10,0,1.1427211194501854e-12
EFNA1_EPHB6,0.0007079229785672,0.0010508971161974,0.0055641293259736,0,3.6126699058080775e-14
LRPAP1_SORT1,0.0007119496006302,0.001420285974,9.09216676066974e-09,0,2.0662322980002667e-20
CXCL17_GPR35,0.0007120138755024,0.0004504154457676,5.41699092780628e-29,0,2.024652022109268e-14
ADAM12_SDC4,0.0007134906861643,0.0,1.27867444291822e-07,0,1.3392087441272117e-05
PSEN1_NOTCH4,0.0007338441275284,0.1204924748526585,1.86079564724185e-07,0,4.249767040763604e-16
FGA_ITGB2,0.0007338441275284,0.0004476059999639,1.6951495180688e-09,0,9.870951562701107e-10
SERPINE1_ITGAV,0.0007402733501419,1.4231217968810053e-07,4.01202675046173e-13,0,5.08322547094591e-20
ICAM3_ITGB2,0.0007492783913517,0.0018126065268963,1.49717956391662e-09,0,3.9478267085862605e-10
COL1A1_ITGA1,0.0007768843747972,0.0501785146988929,7.733225953054421e-09,0,8.908687745631566e-11
C1QA_CD93,0.0007883140273848,4.083332885191247e-11,3.20416536624865e-16,0,2.2853175595652414e-17
SPTBN2_PTPRA,0.0007894866377071,3.819158904471735e-10,1.6140613798367e-17,0,3.5503923712512748e-12
SEMA4A_PLXNB1,0.0008168141021509,3.9742766243828064e-15,2.49140349048597e-10,0,4.1364960439015697e-22
JAG2_NOTCH4,0.0008190886900819,0.0007075570586227,8.29302851618303e-08,0,6.184620045362085e-12
ICAM1_ITGAX,0.0008266803310589,0.0005610249165503,6.38580658718701e-07,0,1.3927591853927077e-13
AFDN_NECTIN2,0.0008266803310589,2.2366483665159365e-12,1.25931365615711e-13,0,1.1679530781997826e-12
FGA_ITGAV,0.0008351779343035,7.096683685148264e-09,4.38592626495274e-12,0,4.558036164674024e-12
LAMB1_ITGA3,0.0008400999124375,3.699860422798466e-06,6.3838069010284104e-09,0,6.971286463342398e-16
COL18A1_ITGA5,0.0008426719860822,3.4941409587929685e-10,1.26064767486066e-14,0,1.1338483374024138e-14
LAMB3_CD151,0.0008656340605871,1.4602485887138526e-13,3.864533583835e-18,0,2.019769785233717e-22
ADAM9_ITGAV,0.0009245817979261,3.214637814179292e-08,2.97180167498752e-08,0,1.0119051567451814e-15
TGFB3_ITGB6,0.0009617028336391,6.494862814856227e-08,3.5688011694977404e-23,0,1.1105538314248584e-14
CD59_CD2,0.00096364807264,4.038020569701112e-06,7.75392410786875e-22,0,2.769752545675637e-09
PSAP_SORT1,0.0009840759436859,0.0481422870846505,3.3162765821241304e-09,0,1.6068808690959514e-13
ARF1_INSR,0.0009881656165539,0.0261525756319044,4.02935992254643e-07,0,1.665344147900613e-16
TGFB3_ITGB5,0.0009958143579695,2.7442500839648513e-08,3.38666942831681e-37,0,1.6466666666666663e-28
TGFB1_CXCR4,0.0010151551575455,0.1601565383966357,1.35508135999297e-08,0,1.3254229595822784e-07
TGFB1_ITGB6,0.0010151551575455,0.1154760520999507,1.24502752979904e-08,0,5.808000579666846e-06
ADAM9_ITGB5,0.0010296757456537,0.2398619873478178,7.44598489035886e-09,0,1.004502982939847e-09
INHBA_SMAD3,0.0010930290508562,0.0006116396827844,8.811907316087509e-11,0,1.398434608557533e-11
APOE_LRP5,0.0010976205185431,0.0068680442422592,5.58074771245059e-07,0,1.2858658242140614e-11
LAMC2_CD151,0.0010994328659204,0.0,0.0004972059690023,0,1.3550390697488926e-19
VCAM1_ITGB2,0.0010994328659204,0.0007929307257025,5.43801221317015e-06,0,5.807279469242264e-11
VEGFA_GPC1,0.0010994328659204,1.5708696346449378e-13,2.37891338824446e-22,0,1.837723412760823e-22
SEMA3F_PLXNA1,0.0011157912835317,0.0045950034968586,5.0478902715118705e-09,0,3.7390055536843593e-22
MELTF_TFRC,0.0011414167149723,0.0026848040886518,1.02936513176116e-15,0,2.997222430189313e-18
C4B_CD46,0.0011415205395085,0.1072315495684873,1.1310671498869402e-09,0,7.473485953928631e-07
LGALS9_CD47,0.001163965159852,0.1242407495013353,1.4619543639535802e-15,0,1.4690890510666213e-12
SEMA4D_PLXNB2,0.0011852591968436,1.4122435284694542e-09,5.73134806107817e-20,0,1.7803521095619388e-18
SERPINE1_ITGB5,0.0012117680143902,2.691767653869965e-05,1.5406376299923502e-15,0,4.450147410719099e-13
HLA-C_NOTCH4,0.0012310863045394,0.1006076320245609,0.0007355897183924,0,4.2386445875216624e-10
VEGFA_SIRPA,0.0012466885554753,4.634790204209808e-15,7.60364420927644e-22,0,1.4191082019001134e-24
LTBP3_ITGB5,0.0012466885554753,0.0271115599745384,0.0002018514535847,0,4.5009593201228004e-10
SLPI_CD4,0.0012466885554753,0.0537494438073955,0.0006340224232908,0,4.3220310201454914e-08
FGB_ITGAV,0.0012630940251595,5.909517359060358e-07,1.78926803382488e-10,0,2.8186856290527607e-17
APP_NCSTN,0.0013184657961398,1.0715795477949629e-08,1.53818817081821e-13,0,2.2810823391707618e-11
FBN1_ITGAV,0.0013230185674654,2.026944175958573e-06,6.39812583370144e-14,0,6.08935371981017e-18
LAMC1_ITGA1,0.0014212482884241,0.0404902263706202,4.24757931036999e-13,0,1.3598901242935345e-13
B2M_TFRC,0.0014416167301883,0.0111003500527933,2.453465779523e-05,0,1.3306686272876638e-10
AFDN_NECTIN1,0.001525186257674,0.0017231217654263,0.0004073206487287,0,2.7105999303347133e-17
COL1A1_ITGA5,0.001525186257674,0.0,9.70784126804751e-22,0,2.229903415273306e-21
COL14A1_CD44,0.0015253241099578,2.3071185023845745e-05,2.49140349048597e-10,0,9.410281866191816e-22
VEGFA_ITGAV,0.0015958724798841,0.0,2.94580041432645e-22,0,1.6466666666666663e-28
LAMC1_ITGAV,0.0016489483672616,2.613424115288287e-07,0.0003257505009581,0,5.108118395668259e-13
GNAI2_IGF1R,0.0016548162579574,0.0006443100258001,4.84722540479284e-10,0,3.8151545460239946e-12
HSP90B1_ERBB2,0.0016619242096839,4.550619613469772e-05,3.02857524169773e-05,0,4.385193046279536e-11
CALM1_KCNQ1,0.0016619242096839,4.702780779126227e-05,6.7347185345738e-08,0,8.978390143088429e-20
GPC3_CD81,0.0016813594355124,0.0,5.3756685794829795e-12,0,7.664043283892293e-17
ADAM15_ITGAV,0.0016868596511542,2.444926118377132e-07,2.36898113865143e-09,0,7.0384330807260775e-22
TLN1_ITGB5,0.0017023933653526,2.3312552718763736e-05,3.6297938881552598e-12,0,6.974837108080674e-13
LTF_TFRC,0.0017162891978201,5.5448278879314256e-05,4.57905537143121e-19,0,5.017782962498638e-18
COL4A1_CD93,0.0017162891978201,4.4034378920976275e-10,6.16552361559372e-09,0,2.1393040805278106e-15
LAMA4_ITGAV,0.001802391589864,1.303743034300528e-05,3.97527956262286e-06,0,6.3496511850799915e-21
TGFB1_SMAD3,0.0018126557007861,0.0003245364231407,3.43332585110876e-10,0,5.407967205214417e-13
B2M_HLA-F,0.0018208863383035,3.437592519032637e-07,2.15900438131504e-10,0,1.3434906931061342e-15
LAMB1_ITGA1,0.0018336133888001,0.1243760291250004,5.242008138261101e-10,0,1.5515305814782738e-10
MMP2_FGFR1,0.0018421508599515,2.7442500839648513e-08,1.68831163194597e-22,0,1.2584887761842008e-20
APP_TNFRSF21,0.0018951256328952,0.0012202128330501,0.0001150239667753,0,3.7049192882619307e-10
GNAI2_PTPRU,0.0020800129416871,7.820867895637369e-09,7.30015666940913e-18,0,6.522562224787843e-17
SPP1_CD44,0.0020869766353589,0.0006087217819404,6.667826567495399e-12,0,1.3315350451580905e-18
GRN_TNFRSF1B,0.0022258540038458,0.00029134332975,7.91681697221798e-11,0,5.670734099675899e-16
HSPG2_FGFR1,0.00225678169271,6.165336440611509e-13,4.774001579102789e-11,0,7.35540390571674e-18
COL6A3_ITGA1,0.0022716565530886,0.248120518859828,1.5814571651955301e-09,0,2.1220858071212826e-12
PDGFB_ITGAV,0.0024234834858636,0.0001702725432993,0.0006691801293686,0,1.3516262867736135e-09
TIMP2_ITGA3,0.0024523734613321,0.0,3.0674294843297e-32,0,1.6466666666666663e-28
PSEN1_NCSTN,0.0024844183879663,0.0035543415427997,3.69165727055223e-06,0,1.8197233868003057e-13
HBEGF_CD82,0.002486361865825,9.835531664834803e-10,5.96826297398467e-10,0,7.521761153714282e-18
SEMA3F_PLXNA3,0.0026510659409506,0.0099504774036228,0.0768584210924567,0,1.349030389420675e-09
SPTAN1_PTPRA,0.0026510659409506,4.022444209350833e-06,3.7744779797830105e-15,0,5.747915810792613e-15
ARPC5_LDLR,0.0026605454684752,0.0,8.479116261112829e-12,0,2.5395713977232213e-15
SEMA4A_PLXNB2,0.0027635110365103,1.272283865562583e-12,2.99218599150168e-08,0,9.22858437923503e-22
PLAU_ITGA3,0.0027656823692229,2.2822948134397298e-07,5.12119764868889e-07,0,3.1593097451168895e-19
TGM2_ADGRG1,0.0028162215105353,0.0046429073062981,7.07278506002029e-06,0,2.179744800567269e-13
LAMB3_ITGA3,0.0028247178493824,1.30866776944674e-09,3.17313649618096e-18,0,1.516696820461497e-16
ICAM1_ITGB2,0.0029548547531416,0.0017624540708,2.36898113865143e-09,0,1.127799765260136e-08
GRN_SORT1,0.0030125433552549,0.0247087983454275,9.38704341066937e-12,0,4.0031286051079534e-16
GPC3_IGF1R,0.0030125433552549,0.00634556574692,2.07099769862349e-08,0,4.1429228164074315e-09
VCAN_CD44,0.0030125433552549,0.0141441999415326,2.7767866118264197e-11,0,1.7949522930233462e-10
FBN1_ITGB6,0.0030776347095976,0.0621345618622147,0.0004391299810012,0,2.2187400663644838e-10
LAMB1_ITGAV,0.0031032079499206,2.800038466797043e-05,0.000977103969983,0,1.4006003531742424e-07
EFNA5_EPHB6,0.0031081953787175,7.756927349562666e-05,0.0003969241632038,0,1.561186360242905e-17
TGFB1_ACVRL1,0.0031140053316967,0.0298399166139218,1.11197614779534e-05,0,1.9812352167285432e-08
AFDN_EPHB6,0.0033748372921047,3.988018994376334e-05,9.36177248245509e-07,0,2.6781861647534846e-16
COL5A1_ITGA1,0.0033912464624641,5.954083225679561e-05,6.03066590406318e-14,0,9.552391619567171e-10
SAA1_SCARB1,0.0034222997469012,0.0017844409824697,0.0006974065980745,0,6.828266255456694e-11
TIMP3_CD44,0.0034753574707136,0.0463926863630009,1.8393700646377297e-11,0,2.6744371278146097e-19
MFGE8_ITGAV,0.0035175589734648,0.0002470515635891,9.13731989360614e-06,0,6.908074941522142e-20
PLAU_ITGAV,0.0035175589734648,0.0001879442363743,5.61908183459122e-08,0,1.886694340617692e-07
EFNB1_EPHB3,0.003535334340827,0.1906046809818729,0.0049543674791365,0,8.147517096734286e-07
COL18A1_GPC1,0.0035973489166395,0.0002374383201355,2.9065420459343797e-11,0,4.084660919148914e-09
ADAM10_CD44,0.0036858994642329,0.0012376915587642,0.0006933763590768,0,2.8308121346155235e-16
APOE_LDLR,0.0037497612403827,1.3538373320960029e-12,1.49979465668347e-16,0,5.7643185000075886e-18
COL1A1_CD93,0.0037497612403827,0.0006066879349262,0.0006736149953547,0,4.829757798503846e-17
COL6A1_ITGA1,0.0037497612403827,0.0349198985442592,2.64880468065588e-08,0,3.320701240273593e-13
APP_GPC1,0.0037648080739706,0.0318028633716939,2.84793233361254e-05,0,2.14299349836386e-11
APOE_SCARB1,0.0037802571245383,0.0014814258532695,2.34991235027054e-08,0,2.935042235943568e-12
VCAM1_MSN,0.0038086690342422,0.0036180950322289,0.0014716725020593,0,4.478172054081241e-25
SPON2_ITGB2,0.0039193497440048,0.0105511608121114,7.38119937402852e-06,0,5.453548979272788e-15
TGFB1_ITGAV,0.0040641292697145,1.303743034300528e-05,4.52601479410187e-08,0,2.6718547214879725e-12
SPP1_ITGAV,0.0041342888397038,0.0003094691296961,0.0112679943429794,0,3.2802379249307764e-20
HSP90AA1_FGFR3,0.0043614658698542,4.3363191427815534e-10,9.32959058799493e-21,0,4.261648056503334e-22
TIMP1_CD63,0.0045166627100665,1.373484360892347e-12,0.000605350130687,0,7.921712007939298e-20
AZGP1_ITGAV,0.0045862714233358,1.5127762561040244e-05,4.67404800186522e-07,0,4.6766912365152516e-15
AFDN_EPHB3,0.004962690313281,0.0195580293519029,0.0001073191789222,0,1.7459703207118302e-15
VIM_CD44,0.0050717866649277,0.0008708361344888,2.32933302258031e-08,0,3.3999353575591893e-22
CALR_ITGAV,0.0050793040177682,0.0009261329788925,0.0009917168982079,0,7.073333201091677e-10
APP_APLP2,0.0051062059362222,4.003847639683089e-07,2.22150236570896e-07,0,6.425798790199443e-13
TFF1_MUC5AC,0.0051093637675733,0.0704619002839034,5.10586826222438e-08,0,1.67294959466667e-10
MDK_SDC3,0.0051466909347224,0.0966768703452829,2.36898113865143e-09,0,7.496453596234013e-12
LGALS9_CD44,0.0053266246063075,0.0286963795697409,2.4936845392925597e-11,0,1.09967581995507e-20
CD55_ADGRE5,0.0053535892019916,5.852420537690197e-07,1.1551775160974e-05,0,7.616779849133753e-21
THBS1_SCARB1,0.0053932313801033,0.0486983283740286,0.0002125345424791,0,1.0357574116593223e-10
CALR_HLA-F,0.0054374042688492,0.000227522812856,9.82498535984126e-08,0,1.042749488371162e-11
COL4A2_ITGB5,0.0054648106098007,1.303743034300528e-05,5.3756685794829795e-12,0,9.727069756653601e-09
COL4A2_CD93,0.0055576764912798,0.0008321382916538,0.0001608003413579,0,1.0445286299035216e-13
NID1_PTPRF,0.0059012408996341,1.23936145297105e-10,3.53389021094647e-13,0,3.397704537460621e-13
S100A9_ALCAM,0.005949337314949,0.0684395755527054,1.63947877665931e-07,0,1.7863335716699582e-05
MMP7_CD44,0.0060542327113912,8.949582099933576e-08,0.0006331763098208,0,5.8195829986933845e-18
EFNB1_EPHB6,0.0061036005250749,0.0006582826616087,1.51542145044673e-05,0,1.2717432799521201e-15
CD6_ALCAM,0.0061585106241522,0.0283037339994094,1.73065581541179e-06,0,7.931510802926384e-09
PSEN1_CD44,0.0065399712608202,0.0629591666579148,5.18166482480932e-07,0,4.0233626132404655e-09
COL1A1_ITGAV,0.0066109243278822,0.0514461573827074,3.38622570934412e-07,0,1.2485438804439106e-09
LAMA5_BCAM,0.0066227808730654,0.0071967555903319,4.08943445836372e-10,0,8.650055598476558e-11
SEMA4A_PLXND1,0.0068788946636076,1.4312960525582802e-07,7.15719517319449e-09,0,1.402141802999155e-15
TNFSF10_TNFRSF10B,0.0069011763571039,0.0145425345382162,0.0021391911502846,0,8.713162684052159e-14
LAMC2_ITGA3,0.0069521704425074,0.0001439147277849,0.0087662532180809,0,6.739894894514054e-13
PLAU_PLAUR,0.0071850786317716,0.0003273771262353,6.58467329296198e-06,0,4.711372737744065e-18
HAS2_CD44,0.007208848779806,0.2236662643030231,1.54632055243139e-05,0,8.390372195195013e-09
APOE_LSR,0.0073846648696685,3.519822586406467e-06,2.04992238044654e-22,0,6.601316134823839e-17
MST1_MST1R,0.0074349385327257,4.441507946558824e-05,8.44123649987114e-10,0,9.91374088364863e-22
HLA-A_APLP2,0.0080751398401742,1.4589210623978392e-06,5.91356822081388e-12,0,1.310641108346775e-11
LIPH_LPAR4,0.0092353668167027,0.0110538331959457,8.44119837870693e-08,0,1.0416988078437357e-13
COL3A1_DDR1,0.0100846327223176,0.0066808809237967,0.0003901637506408,0,1.5685012958472512e-11
FGF19_FGFR3,0.0102131116340434,0.0001377634742636,1.02863485810439e-13,0,9.93837665808166e-17
COL5A1_SDC3,0.0102131116340434,1.944876024934022e-06,3.78669114260702e-20,0,4.7359524857143314e-08
HBEGF_CD44,0.0103209387658838,0.2929619674617791,1.35223770956465e-06,0,0.0060898172245478
BMP2_GPC1,0.0105025206786174,0.0634397606139704,3.09635823790681e-08,0,2.2505199079563432e-14
S100A10_CFTR,0.0105455455059836,8.060513993757725e-06,1.86412873752963e-07,0,1.6466666666666663e-28
LTB_TNFRSF1A,0.0106006039559525,8.830986490201494e-05,1.94924346971213e-07,0,1.394299080407033e-12
ADAM10_TSPAN14,0.0106362780393504,3.082801781026918e-05,3.66264158041394e-05,0,1.4764207273810927e-16
ADAM10_TSPAN17,0.0106362780393504,0.1041981085760047,0.0025537861775752,0,2.3615106253288103e-09
EFNB1_ERBB2,0.0109589315826069,0.0392391641519757,0.0002114585148939,0,4.010225954950687e-14
FGG_ITGA5,0.011756494346119,0.0002341810534563,7.60364420927644e-22,0,9.529611731040788e-09
FGF19_FGFR1,0.0118492017412125,0.0022497604362637,1.63888644202367e-10,0,1.5733011908300933e-17
HSP90AA1_ERBB2,0.0126864090361266,0.4172107366568234,1.24282977004654e-05,0,5.106489903278109e-22
COL4A1_ITGA1,0.0127002358628908,0.00680138941248,1.59474349563615e-08,0,2.825083360535704e-15
LRPAP1_LDLR,0.0127002358628908,1.0777982642372e-05,0.0001171502768774,0,9.780722743926038e-21
GNAI2_ADORA1,0.0140714493211142,0.0003989641111678,9.37904007208786e-10,0,6.00064085949896e-13
SEMA4D_ERBB2,0.0146889691416274,3.823177949285079e-05,5.3299688624084e-17,0,5.991544678500284e-14
EFNB1_EPHB4,0.0149270730982422,0.1438321196791946,4.1070630405929805e-09,0,1.891518359630049e-13
HLA-A_ERBB2,0.0155515655751608,0.0103439180195253,0.0004972059690023,0,1.049207434761524e-11
ADAM15_ITGA5,0.0169324759341742,0.0002009427125486,0.0004285028280194,0,5.323294265222235e-12
JAG2_NOTCH3,0.0174359232822393,0.0284019669551039,1.52534368920221e-05,0,2.026812014741857e-14
COL1A1_CD44,0.0203540090845007,0.2525519660177425,5.38891710759831e-10,0,3.5744513729062815e-14
NID1_ITGA3,0.0203733952473448,0.0879259535947848,0.0192241215792004,0,1.9663414257379807e-12
S100A9_CD68,0.0237702200377281,0.1204924748526585,0.0004766396451138,0,1.4753794692322685e-11
HBEGF_ERBB2,0.0313410559432047,0.0283842995528668,0.304012362066665,0,6.794818452617249e-10
PLAU_ITGA5,0.0313410559432047,1.0808365978435938e-06,2.0192861835191e-06,0,8.56220077415402e-15
SERPINE1_PLAUR,0.0316535869806234,0.0087648523397389,7.513744103988e-08,0,3.8420811445468966e-11
FBN1_ITGA5,0.0323913196931578,5.612280677340611e-07,2.11026557294118e-12,0,5.832395190420901e-13
FGB_ITGA5,0.0326402675005495,0.0020570652615234,0.0057954176170791,0,2.196581489054332e-13
COL5A2_DDR1,0.0395411313885297,0.0029162455582138,2.60524607354562e-06,0,1.7951624986471588e-23
COL1A1_DDR1,0.0397804840347642,0.1183905189122798,0.0005700743829602,0,1.673616184503169e-09
GNAS_ADORA1,0.0496304994224539,0.157316058754801,0.0006640671987139,0,3.784396617446033e-16
PLAU_ST14,0.0524422004331548,0.0023907126470234,9.50615141993924e-05,0,1.5101290192898695e-08
SEMA4C_PLXNB2,0.0524422004331548,0.0010124942787448,0.0073533261365662,0,9.196230765494171e-17
