,n_cells_by_counts,mean_counts,log1p_mean_counts,pct_dropout_by_counts,total_counts,log1p_total_counts,n_cells,is_svi,label,pattern_membership_0,pattern_membership_1,pattern_membership_2,pattern_membership_3,pattern_membership_4,pattern_correlation_0,pattern_correlation_1,pattern_correlation_2,pattern_correlation_3,pattern_correlation_4
ADAM10_AXL,518,25.237587,3.267193,32.020997375328086,19231.041,9.864333,518,1,4,0.0,0.0,0.0,0.0,1.0,0.06524751284751468,0.025926312885506807,-0.21005280168937274,-0.010197227223317404,0.18602930791304045
VWF_SIRPA,238,9.889942,2.3878396,68.76640419947506,7536.1357,8.927598,238,1,4,0.0,0.0,0.0,0.0,1.0,0.16698114135251924,-0.05741789387585536,-0.09648807608189224,0.08786289298414403,0.10216667181577099
CDH1_LRP5,279,15.739501,2.8177712,63.38582677165354,11993.5,9.392203,279,1,2,0.0,0.0,1.0,0.0,0.0,0.1733943788089039,-0.12933465348016737,0.32147269798691264,0.18083414746371176,-0.18231352511215518
CDH1_IGF1R,120,7.283751,2.114296,84.25196850393701,5550.2183,8.621773,120,1,2,0.0,0.0,1.0,0.0,0.0,0.0810266443823898,-0.17012654394067384,0.2134224167444485,0.1745369561098645,-0.05008493332892544
CDH1_ERBB3,476,31.600264,3.4843204,37.53280839895014,24079.4,10.089153,476,1,2,0.0,0.0,1.0,0.0,0.0,0.11835596788974224,0.03892660816638341,0.4633465933723307,0.14601633524763818,-0.39664206646807665
CDH1_PTPRM,120,9.257689,2.3280277,84.25196850393701,7054.3594,8.861543,120,1,2,0.0,0.0,1.0,0.0,0.0,0.2416880611239776,-0.23950321735593988,0.22329856557575106,0.17498609903786594,-0.08231200633385811
CDH1_PTPRF,360,25.137306,3.2633636,52.75590551181102,19154.627,9.860352,360,1,2,0.0,0.0,1.0,0.0,0.0,0.08002138050685627,0.03175863051886821,0.36721445985469786,0.05714275091809623,-0.2930546244698491
SEMA7A_ITGB1,200,9.082941,2.310845,73.75328083989501,6921.201,8.842489,200,1,4,0.0,0.0,0.0,0.0,1.0,0.21395654977509077,-0.25701985382493653,-0.0901012279657086,0.23437990625859398,0.27480938440908903
SEMA7A_ITGA1,240,15.115708,2.7797945,68.50393700787401,11518.17,9.351768,240,1,2,0.0,0.0,1.0,0.0,0.0,0.06344785253894429,0.021740561788482618,0.2820602371747703,-0.018173906902361855,-0.23149703516444872
TIMP2_CD44,283,13.842221,2.697476,62.86089238845145,10547.772,9.263764,283,1,4,0.0,0.0,0.0,0.0,1.0,0.03654254306707876,-0.34577129897316206,-0.3869853433473598,0.5040548470943368,0.4632287550264521
TIMP2_ITGB1,231,11.591886,2.5330527,69.68503937007874,8833.017,9.086365,231,1,4,0.0,0.0,0.0,0.0,1.0,0.12485624451004425,-0.4511844698825096,-0.39831954516162926,0.45488150450702003,0.5668950639142045
LGALS3BP_ITGB1,266,10.781742,2.466551,65.09186351706036,8215.6875,9.013923,266,1,4,0.0,0.0,0.0,0.0,1.0,0.08168490277085878,-0.34989675486340666,-0.613193942851215,0.1634995533919205,0.7323024808750547
LAMC2_ITGA6,204,6.269183,1.9836439,73.22834645669292,4777.1177,8.471802,204,1,4,0.0,0.0,0.0,0.0,1.0,0.143205553359488,-0.29519709919779297,-0.18264944290712257,0.5949640090712812,0.2790823763589378
LAMC2_CD151,693,51.323784,3.957451,9.055118110236215,39108.723,10.574126,693,1,2,0.0,0.0,1.0,0.0,0.0,-0.038726822910070124,0.07921279666790512,0.32020455430021394,-0.11483964279655931,-0.34271792799225986
LAMC2_ITGB1,276,9.981281,2.396192,63.77952755905512,7605.7363,8.9367895,276,1,4,0.0,0.0,0.0,0.0,1.0,0.07886709706938465,-0.2691410226442133,-0.4524059221324362,0.08965157493519843,0.5782245290570103
LAMC2_ITGA2,320,11.935538,2.5599785,58.00524934383202,9094.88,9.115577,320,1,0,1.0,0.0,0.0,0.0,0.0,0.6601342848944073,-0.25946409544583426,-0.07559744001813522,0.2435310781535922,0.18712830654554216
LAMC2_COL17A1,243,8.812618,2.2836692,68.11023622047244,6715.2153,8.81228,243,1,2,0.0,0.0,1.0,0.0,0.0,0.11607773846952484,0.006630740785237534,0.2732930261753202,0.15599054657052894,-0.19730797052444704
NID1_ITGB1,276,10.568355,2.4482734,63.77952755905512,8053.086,8.993935,276,1,4,0.0,0.0,0.0,0.0,1.0,0.08641240537648097,-0.3181576247222091,-0.5996264693021329,0.10647197489120062,0.7066645874809023
NID1_PTPRF,506,27.890163,3.363501,33.59580052493438,21252.305,9.964268,506,1,4,0.0,0.0,0.0,0.0,1.0,-0.07523577199999874,0.040865066699498985,-0.3556340280765935,-0.07264944817220702,0.2931517418392816
ICAM1_ITGAX,235,8.567731,2.2583961,69.16010498687663,6528.611,8.784102,235,1,4,0.0,0.0,0.0,0.0,1.0,0.05128584945422222,-0.1650894959114592,-0.16623400886203102,0.23656321905888686,0.1960922136062244
ICAM1_MUC1,671,89.98327,4.5106754,11.942257217847773,68567.25,11.135585,671,1,2,0.0,0.0,1.0,0.0,0.0,-0.3044091241813136,0.26356518451502237,0.377654049559834,-0.16428946057669563,-0.4438617957705528
ICAM1_ITGB2,184,5.644576,1.8938009,75.85301837270342,4301.167,8.366874,184,1,4,0.0,0.0,0.0,0.0,1.0,-0.07491623676854939,-0.013416171163938914,-0.13169739806091063,-0.04020660702279345,0.11962631556057862
VCAN_CD44,344,13.315289,2.661328,54.85564304461943,10146.25,9.224958,344,0,-1,0.0,0.0,0.0,0.0,0.0,-0.022594612562694814,0.2473833263249383,0.01726178261773432,-0.021753162024221458,-0.07742031813088741
VCAN_ITGB1,246,9.097503,2.312288,67.71653543307087,6932.2974,8.84409,246,1,4,0.0,0.0,0.0,0.0,1.0,0.17127685638592133,-0.2610136556039326,-0.2425414065498568,0.10258714391430943,0.42010234750622766
TIMP3_CD44,346,12.328958,2.5899389,54.59317585301837,9394.666,9.148004,346,0,-1,0.0,0.0,0.0,0.0,0.0,-0.04874324929148738,0.2787744579563345,-0.0037688600839536645,-0.04022523584813854,-0.07594110006536059
TIMP3_MET,143,5.0675855,1.8029608,81.23359580052494,3861.5002,8.25907,143,1,4,0.0,0.0,0.0,0.0,1.0,0.09124925983553483,0.07710221750465239,-0.049815693883480554,0.024072490244487037,0.021036952851333356
LUM_ITGB1,266,10.531814,2.4451096,65.09186351706036,8025.242,8.990472,266,1,4,0.0,0.0,0.0,0.0,1.0,-0.005313488589499122,-0.3212617267452325,-0.49125404474467754,0.09008100355851306,0.6339899724979801
CGN_F11R,351,14.32037,2.7291832,53.93700787401574,10912.122,9.297721,351,1,1,0.0,1.0,0.0,0.0,0.0,-0.045525616678698394,0.056821736524019485,0.14698091039704209,0.03343131619022788,-0.16057517977169866
CALM2_INSR,423,21.42808,3.1103137,44.48818897637795,16328.196,9.70071,423,1,4,0.0,0.0,0.0,0.0,1.0,-0.026150154606032847,-0.10962287794068516,-0.5650198312857694,-0.009998613072245165,0.49358642137413844
CALM2_AQP1,580,35.37387,3.5938506,23.884514435695536,26954.89,10.201957,580,1,4,0.0,0.0,0.0,0.0,1.0,-0.18042295390490087,0.06080799236019343,-0.5007248507370132,-0.13287319894992797,0.33319361646803136
APP_LRP10,642,32.05112,3.4980555,15.748031496062998,24422.955,10.10332,642,1,4,0.0,0.0,0.0,0.0,1.0,-0.029740511763702647,0.18679659109803395,-0.17077486788175922,-0.1588418252899917,0.09899651420166214
APP_PLD1,242,8.489192,2.2501535,68.24146981627297,6468.764,8.774895,242,1,4,0.0,0.0,0.0,0.0,1.0,0.15665796070370167,-0.11214504364182373,-0.1856008344962572,-0.07406110858096823,0.18731150351280898
APP_TSPAN15,218,6.989703,2.0781536,71.39107611548556,5326.154,8.580572,218,1,0,1.0,0.0,0.0,0.0,0.0,0.12259313830786663,0.14739189194520358,-0.16618618571772187,-0.00492702745004226,0.09682332638572526
APP_TNFRSF21,672,35.47799,3.596709,11.811023622047244,27034.229,10.204896,672,1,4,0.0,0.0,0.0,0.0,1.0,-0.043994647545333,0.07169580931051976,-0.09344815165091623,-0.02516674450049204,0.08003126423682368
APP_NCSTN,303,10.299779,2.4247832,60.23622047244095,7848.4316,8.968197,303,1,4,0.0,0.0,0.0,0.0,1.0,-0.018478635208065905,-0.010541546294458824,-0.407762670286497,0.04600665370071462,0.4000170883302634
CALM3_INSR,383,20.557972,3.0707457,49.73753280839895,15665.175,9.659259,383,1,4,0.0,0.0,0.0,0.0,1.0,-0.15290868944363972,-0.07110523914732139,-0.47094086376611627,-0.06447601527809793,0.38772621481615893
CALM3_AQP1,516,35.839176,3.606562,32.28346456692913,27309.451,10.215025,516,1,4,0.0,0.0,0.0,0.0,1.0,-0.24236664425761342,0.059569310822006775,-0.4624374658120704,-0.1494282976917468,0.311268499698591
TFF2_MUC6,598,42.657574,3.7763767,21.52230971128609,32505.07,10.389182,598,1,1,0.0,1.0,0.0,0.0,0.0,-0.43278193207406557,0.32660251371843324,-0.14637241971299966,-0.3693373035915436,-0.03511313219318519
TFF1_MUC5AC,194,7.6362605,2.1559696,74.54068241469815,5818.8306,8.669026,194,0,-1,0.0,0.0,0.0,0.0,0.0,-0.09174942355417047,0.16481630765455935,0.052441284558364526,-0.13574710327778175,-0.1296612805872541
TNFSF12_TNFRSF25,211,8.002276,2.1974776,72.30971128608924,6097.7344,8.715837,211,1,4,0.0,0.0,0.0,0.0,1.0,0.053038818910207744,0.21526158818043997,-0.033810463104078294,-0.16510783309795166,0.004158591505375143
TNFSF12_TNFRSF12A,630,39.677715,3.7056804,17.322834645669293,30234.42,10.31677,630,1,2,0.0,0.0,1.0,0.0,0.0,-0.25700667626961843,0.3407656518629017,0.40299063487004816,-0.37399202083482586,-0.4900905430754037
FGF19_FGFR1,333,13.006991,2.6395566,56.2992125984252,9911.327,9.201534,333,0,-1,0.0,0.0,0.0,0.0,0.0,-0.1895779884100433,0.19880031415562383,0.08842072015736936,-0.16982983747049138,-0.17700959664857788
FGF19_FGFR3,455,22.42444,3.15378,40.28871391076115,17087.424,9.746157,455,0,-1,0.0,0.0,0.0,0.0,0.0,-0.07969066462213725,0.2483179608953687,0.2379795168172006,-0.17271694946091054,-0.333757403838729
VCAM1_ITGB1,234,7.3111277,2.1175952,69.29133858267717,5571.079,8.625524,234,1,4,0.0,0.0,0.0,0.0,1.0,0.0923605959204805,-0.2898375418408954,-0.3717370737450658,0.17992100231962768,0.49965947098740054
VCAM1_ITGB2,189,6.745395,2.0470984,75.19685039370079,5139.991,8.545001,189,1,4,0.0,0.0,0.0,0.0,1.0,-0.1763544877102797,0.19702386324969035,-0.026612556735578906,-0.13869932528461654,-0.054773298078898906
VCAM1_EZR,679,64.00642,4.174486,10.89238845144357,48772.887,10.7949505,679,1,2,0.0,0.0,1.0,0.0,0.0,-0.3175795435593667,0.3621389793252563,0.37111535301079485,-0.24507924728042788,-0.49560234843689976
VCAM1_MSN,390,17.479153,2.9166431,48.818897637795274,13319.114,9.49703,390,1,2,0.0,0.0,1.0,0.0,0.0,-0.22483493234384977,0.07078632647981647,0.12248607643300456,-0.12433188532944493,-0.14727222488757277
ARPC5_LDLR,669,41.188076,3.7421377,12.204724409448819,31385.312,10.354127,669,1,2,0.0,0.0,1.0,0.0,0.0,-0.2529631438243349,0.27307784855506384,0.41409103186632773,-0.3835113793881607,-0.48056442686947887
COL6A3_ITGB1,269,9.834461,2.382732,64.69816272965879,7493.8594,8.921972,269,1,4,0.0,0.0,0.0,0.0,1.0,0.2569113691312002,-0.2794136984036161,-0.36146429642384575,0.16898025904227085,0.5065999050320392
COL6A3_ITGA2,321,14.918693,2.767494,57.8740157480315,11368.044,9.33865,321,1,0,1.0,0.0,0.0,0.0,0.0,0.6839629381076248,-0.2828668699652383,-0.026195768944144205,0.3116230870020705,0.15121694222595078
LIPH_LPAR4,257,8.667869,2.268808,66.2729658792651,6604.916,8.795721,257,0,-1,0.0,0.0,0.0,0.0,0.0,-0.1303366543145846,0.13471385575319478,0.012791301556566211,-0.0025321558555138814,-0.0713365742677678
LIPH_LPAR2,249,10.287606,2.4237053,67.32283464566929,7839.156,8.967014,249,1,2,0.0,0.0,1.0,0.0,0.0,-0.060823258386358964,0.0823891557976987,0.08245716422909617,-0.019146343294529453,-0.07074893741132499
MELTF_TFRC,246,10.724448,2.4616764,67.71653543307087,8172.03,9.0085945,246,1,4,0.0,0.0,0.0,0.0,1.0,0.021229143702730845,-0.305869534123363,-0.38809592998404735,0.2668571171686783,0.4667724718666935
COL1A2_CD44,253,13.95578,2.705098,66.7979002624672,10634.305,9.2719345,253,1,4,0.0,0.0,0.0,0.0,1.0,-0.043414943676474214,-0.04280471109656933,-0.5910881871380137,0.0029668410903683183,0.5200722461031474
COL1A2_ITGB1,194,10.368545,2.4308503,74.54068241469815,7900.831,8.97485,194,1,4,0.0,0.0,0.0,0.0,1.0,-0.03314101956935336,-0.2437171112396674,-0.7098222384253128,0.0023712909926932213,0.7369847542193712
COL1A2_ITGA11,186,7.2529874,2.1105752,75.59055118110236,5526.7764,8.617541,186,1,4,0.0,0.0,0.0,0.0,1.0,0.0741946974930276,-0.017793558571512623,-0.18369491978900634,-0.036896288964807115,0.18672325154061156
COL14A1_CD44,284,11.529542,2.5280893,62.72965879265091,8785.511,9.080973,284,1,1,0.0,1.0,0.0,0.0,0.0,-0.051193175899132456,0.34012395353270386,0.10445184432099737,-0.06413151647334006,-0.1945626124369655
COL6A2_ITGB1,186,11.784575,2.5482395,75.59055118110236,8979.847,9.102849,186,1,4,0.0,0.0,0.0,0.0,1.0,0.25191700506099346,-0.24324771934530343,-0.06057826617110236,0.22285079371918154,0.2505928542777576
IL16_KCNJ15,123,6.8512454,2.0606723,83.85826771653544,5220.649,8.560569,123,1,4,0.0,0.0,0.0,0.0,1.0,-0.1629758664290202,-0.2725289635843016,-0.6224100024947089,0.10109431705564041,0.6142169803862212
CD14_ITGB1,258,8.417368,2.2425556,66.14173228346456,6414.0347,8.766399,258,1,4,0.0,0.0,0.0,0.0,1.0,0.13801364922906686,-0.2240181530911811,-0.39650488690149294,0.07274942112962751,0.5103408645467121
CD14_ITGB2,219,10.076019,2.4047823,71.25984251968505,7677.927,8.946235,219,1,4,7.788421509038468e-289,0.0,0.0,0.0,1.0,0.12102022254994503,0.09054436705868009,0.001849942037304877,-0.09248935436747882,-0.0450027999187403
COL3A1_ITGB1,242,10.304096,2.4251652,68.24146981627297,7851.7217,8.968616,242,1,4,0.0,0.0,0.0,0.0,1.0,0.18778071344967565,-0.27886840489691217,-0.26429577472482035,0.12511994164436935,0.43247517629969406
COL3A1_DDR1,403,22.803623,3.169838,47.112860892388454,17376.361,9.762923,403,0,-1,0.0,0.0,0.0,0.0,0.0,-0.07172962244691101,-0.08713754174317621,0.2391389960992833,0.012454129838062492,-0.175347779614395
FGB_ITGB1,277,10.277807,2.4228368,63.6482939632546,7831.689,8.966062,277,1,4,0.0,0.0,0.0,0.0,1.0,0.08556114176198742,-0.29210751997046536,-0.5283546189311514,0.07930677635736427,0.6385147013250418
FGB_ITGB2,218,8.520122,2.2534077,71.39107611548556,6492.3325,8.778531,218,1,4,0.0,0.0,0.0,0.0,1.0,0.07257767453458067,-0.0062884690477542585,-0.1343492862264135,-0.08357460533182894,0.11170600042383871
FGA_ITGAX,209,11.229294,2.5038342,72.57217847769029,8556.722,9.054589,209,1,4,0.0,0.0,0.0,0.0,1.0,0.12086556501044822,-0.3715425296067307,-0.16693004744761203,0.5436769002350654,0.2952401954423266
FGA_ITGB1,219,10.501734,2.4424977,71.25984251968505,8002.3213,8.987612,219,1,4,0.0,0.0,0.0,0.0,1.0,0.16205125744042223,-0.3979934257570901,-0.32842173722388723,0.4057722749996396,0.48735244007775586
FGA_PLAUR,395,35.295677,3.5916986,48.16272965879265,26895.307,10.199744,395,1,4,0.0,0.0,0.0,0.0,1.0,0.33829202807963116,-0.4239634138774753,-0.04722053676378369,0.6418094373262044,0.19130690999703062
FGA_ITGB2,125,4.218184,1.6521494,83.59580052493439,3214.2563,8.075663,125,1,4,0.0,0.0,0.0,0.0,1.0,-0.0903708585741623,-0.18833555723046513,-0.37164901606375217,0.12415952883019155,0.39546995964860454
SEMA4C_PLXNB2,688,47.08868,3.8730469,9.711286089238847,35881.574,10.488008,688,0,-1,0.0,0.0,0.0,0.0,0.0,-0.021976314576084097,0.07068883365953973,0.24650538684239487,-0.15851705441721356,-0.2925068469521396
HAS2_CD44,362,12.249481,2.5839584,52.493438320209975,9334.1045,9.141538,362,0,-1,0.0,0.0,0.0,0.0,0.0,-0.010375398354419035,0.23575662718040474,-0.12694909317833356,-0.01585679581987279,0.03712980494397613
EFEMP2_AQP1,555,35.25652,3.5906193,27.16535433070866,26865.469,10.198634,555,1,4,0.0,0.0,0.0,0.0,1.0,-0.24531601830911584,0.12342365031967198,-0.37868517421131276,-0.17869877489405245,0.2506575407942631
GNAI2_EDNRA,188,7.116854,2.0939426,75.32808398950131,5423.043,8.598597,188,0,-1,0.0,0.0,0.0,0.0,0.0,0.07172743684944756,0.03146119378679014,0.011471732984733132,0.006854720776611462,0.003039564872980579
GNAI2_ADORA1,217,10.604143,2.4513621,71.5223097112861,8080.3574,8.997315,217,0,-1,0.0,0.0,0.0,0.0,0.0,-0.045418829523037926,0.18588949829662357,0.14850447301255681,-0.12466168788123819,-0.24376461464629914
GNAI2_PTPRU,390,22.10968,3.1402516,48.818897637795274,16847.576,9.732021,390,1,2,0.0,0.0,1.0,0.0,0.0,0.19473583096003075,-0.15423499099667753,0.3366698923098993,0.12880205748749074,-0.20744333892858463
AGTRAP_RACK1,745,87.94525,4.488021,2.2309711286089273,67014.28,11.112676,745,1,1,0.0,1.0,0.0,0.0,0.0,-0.3851911181342635,0.281154551919451,0.1611878042847817,-0.28007330994252094,-0.2967963666737892
PKM_CD44,344,16.18871,2.8442528,54.85564304461943,12335.797,9.4203415,344,1,4,0.0,0.0,0.0,0.0,1.0,-0.0020797133285060452,0.14671118805874106,-0.33534241067893694,-0.04090156978566685,0.2389797550508197
MMP1_CD44,281,14.6765,2.7521627,63.123359580052494,11183.493,9.322284,281,1,4,0.0,0.0,0.0,0.0,1.0,0.037237505898730705,-0.2104571111685202,-0.614553397012039,0.16217810244824604,0.5994251345341036
FBN1_ITGB1,279,9.67247,2.3676677,63.38582677165354,7370.4224,8.905366,279,1,4,0.0,0.0,0.0,0.0,1.0,0.06262377783608843,-0.36342382697669046,-0.5627205098972827,0.18042966726618595,0.7021250065560174
PSEN1_NOTCH4,163,7.2758193,2.113338,78.60892388451444,5544.1743,8.620684,163,0,-1,0.0,0.0,0.0,0.0,0.0,0.0033189373806447884,0.021754451716200142,0.018325160030773877,0.08581023465157278,0.0033017649169852976
PSEN1_CD44,300,12.056282,2.5692694,60.629921259842526,9186.887,9.125641,300,0,-1,0.0,0.0,0.0,0.0,0.0,0.038528829924513265,0.09486768789401862,-0.0009545211482218673,0.12808595676596438,-0.01574000870390899
CSF1_SIRPA,269,9.28653,2.3308353,64.69816272965879,7076.3354,8.864653,269,1,4,0.0,0.0,0.0,0.0,1.0,0.07000587716320635,-0.17433218384801213,-0.2586806004675626,0.1794657903108237,0.2921175836968353
JAG2_NOTCH4,201,6.8800735,2.0643373,73.62204724409449,5242.616,8.564767,201,1,1,0.0,1.0,0.0,0.0,0.0,-0.06288822772062075,0.1677710389152376,-0.13898853199777733,-0.07060429458181457,0.07078422194333674
EFNA5_EPHB6,331,13.672915,2.6860032,56.56167979002624,10418.762,9.251459,331,1,2,0.0,0.0,1.0,0.0,0.0,-0.04331396856177836,-0.021817752610508584,0.15139826759136024,-0.08345234892511293,-0.09980686250284053
EFNA5_EPHA2,366,17.152855,2.8988278,51.96850393700787,13070.476,9.478188,366,1,0,1.0,0.0,0.0,0.0,0.0,0.41763609295850124,-0.21127760338929655,0.08370479864123556,0.047111185318564584,-0.011416062776611004
FBLN1_ITGB1,268,8.42064,2.242903,64.82939632545933,6416.5273,8.7667885,268,1,4,0.0,0.0,0.0,0.0,1.0,0.07503008419542977,-0.2910007469910943,-0.4954685700997397,0.10454352007228851,0.5968029486012197
COL7A1_ITGB1,280,9.341538,2.3361688,63.254593175853024,7118.252,8.870558,280,1,4,0.0,0.0,0.0,0.0,1.0,0.13587409689388627,-0.2706002459457896,-0.4339598162449601,0.07368942158824153,0.5609274168417966
HSP90AA1_FGFR3,514,23.958834,3.217228,32.54593175853019,18256.63,9.812339,514,1,1,0.0,1.0,0.0,0.0,0.0,-0.16748660016996336,0.2706687570714559,-0.14497118839117612,-0.1796985904710804,-0.040231149743185916
FGG_ITGB1,260,10.154317,2.4118266,65.87926509186352,7737.5894,8.953975,260,1,4,0.0,0.0,0.0,0.0,1.0,-0.005820483507707034,-0.3682781406386652,-0.6612465888212126,0.12441417471083341,0.7685718379739683
FGG_ITGB2,207,8.164478,2.215335,72.83464566929135,6221.3325,8.7359,207,1,4,0.0,0.0,0.0,0.0,1.0,0.05450649001109891,-0.1346190678229396,-0.31246103067626096,-0.020095020866748216,0.31659765276734964
CXCL14_CXCR4,155,8.525192,2.25394,79.65879265091864,6496.197,8.779126,155,1,4,0.0,0.0,0.0,0.0,1.0,-0.1072383273295592,-0.2671122952883159,-0.37835535270831727,0.13462416462669605,0.45311596136339705
RTN4_GJB2,207,16.679283,2.8723936,72.83464566929135,12709.613,9.450192,207,1,2,0.0,0.0,1.0,0.0,0.0,0.2529036814896958,-0.3872056789525338,0.15317963474004112,0.5449863762550861,0.01737547530858712
HMGB1_SDC1,637,42.053127,3.762435,16.404199475065617,32044.482,10.374911,637,1,1,0.0,1.0,0.0,0.0,0.0,0.149780095882218,0.32196525324305536,0.1444373830106936,-0.11569588566111717,-0.1954433080549966
HMGB1_CXCR4,136,3.9502969,1.5994476,82.1522309711286,3010.1262,8.01007,136,1,4,0.0,0.0,0.0,0.0,1.0,-0.07146771533117892,-0.1988370281866273,-0.328321672883919,0.06221848061062146,0.40635085585098885
FN1_ITGA6,198,8.639278,2.2658463,74.01574803149606,6583.1304,8.792418,198,1,4,0.0,0.0,0.0,0.0,1.0,0.0449443732031981,-0.4047126364716684,-0.25337703284298,0.7582882664206588,0.38949791871446493
FN1_CD44,282,13.405158,2.6675863,62.99212598425197,10214.73,9.231684,282,1,4,0.0,0.0,0.0,0.0,1.0,0.015691897489974082,-0.34694664972280487,-0.49706733506616035,0.4039374487574659,0.5668313572848166
FN1_ITGB1,249,11.450769,2.5217824,67.32283464566929,8725.486,9.074118,249,1,4,0.0,0.0,0.0,0.0,1.0,0.05311480200585134,-0.43139357996471106,-0.49849690982439243,0.37408284902437783,0.6606690023088593
COL18A1_ITGB1,256,10.14063,2.4105988,66.40419947506561,7727.16,8.952626,256,1,4,0.0,0.0,0.0,0.0,1.0,0.027515075500868038,-0.43194152184723505,-0.5904717850596275,0.3143507855314202,0.733085227074701
ADAM15_ITGB1,264,8.900473,2.2925825,65.35433070866141,6782.16,8.822199,264,1,4,0.0,0.0,0.0,0.0,1.0,0.04560920814577272,-0.3045964214505561,-0.5460665194125993,0.07337898206499037,0.6599341832191978
CALM1_PTPRA,326,14.344907,2.7307837,57.21784776902887,10930.819,9.299433,326,1,2,0.0,0.0,1.0,0.0,0.0,0.1696771649556611,-0.06222236703076589,0.28090213177519213,0.09756119351410641,-0.15033145252189506
LAMC3_ITGA6,137,3.8960853,1.588436,82.02099737532808,2968.817,7.9962554,137,0,-1,0.0,0.0,0.0,0.0,0.0,0.12161946901824065,-0.14251266794039982,-0.21658311071575137,0.21253388533159562,0.24479368797428142
LAMC3_ITGB1,216,9.217622,2.3241138,71.65354330708662,7023.828,8.857206,216,1,4,0.0,0.0,0.0,0.0,1.0,0.09725068084978394,-0.15444434831572543,-0.4306939226496158,-0.07867293524725112,0.500954122104905
COL6A1_ITGB1,246,7.5195475,2.1423633,67.71653543307087,5729.895,8.653627,246,1,4,0.0,0.0,0.0,0.0,1.0,0.060144211445767266,-0.24425505425291058,-0.40205736010489274,0.051036813153754676,0.5201398152510476
COL6A1_ITGA6,182,4.4870763,1.7023956,76.11548556430446,3419.152,8.137441,182,1,4,0.0,0.0,0.0,0.0,1.0,0.1365260777608484,-0.22380692521696946,-0.12780370536575125,0.5159870867386015,0.20296854453287813
TGM2_ITGB1,235,7.2368636,2.1086197,69.16010498687663,5514.49,8.615315,235,1,4,0.0,0.0,0.0,0.0,1.0,0.06648454421063443,-0.39979287321334134,-0.370626622255804,0.3040731906048509,0.5283857014904174
TGM2_SDC4,599,48.30791,3.8980846,21.391076115485564,36810.63,10.513569,599,1,2,0.0,0.0,1.0,0.0,0.0,0.05507967300363075,-0.13291142722343108,0.1813105257471214,0.26538888232338725,-0.13692347230802596
TGM2_ADGRG1,248,9.936163,2.392075,67.45406824146983,7571.3564,8.93226,248,1,4,0.0,0.0,0.0,0.0,1.0,0.041508896512079854,-0.1811651378399289,-0.04306905311066103,0.10766401704381334,0.0935301438046766
THBS2_ITGB1,244,12.574846,2.6082184,67.97900262467192,9582.033,9.167749,244,1,4,0.0,0.0,0.0,0.0,1.0,0.03542664960085563,-0.446711928005124,-0.4494031265330835,0.2671214035139858,0.6190679776837805
THBS2_NOTCH4,192,9.121566,2.3146684,74.80314960629921,6950.633,8.846732,192,1,4,0.0,0.0,0.0,0.0,1.0,0.01061433938756974,-0.33458549423612666,-0.18710199018759066,0.28826736814420084,0.30997403273520013
THBS2_ITGA6,190,9.429854,2.3446722,75.06561679790026,7185.5493,8.879967,190,1,4,0.0,0.0,0.0,0.0,1.0,0.07175666624976157,-0.38484093102438005,-0.16664918886668623,0.7168692882391886,0.30342161997256956
PTGS2_ALOX5,121,6.7872806,2.0524917,84.12073490813648,5171.9077,8.55119,121,0,-1,0.0,0.0,0.0,0.0,0.0,-0.08185882602647536,-0.017239944427950835,0.22846459518844642,0.06988429402353054,-0.20091818612794093
SEMA4A_PLXNB2,650,47.57167,3.8830404,14.698162729658792,36249.613,10.498212,650,1,2,0.0,0.0,1.0,0.0,0.0,-0.010426823386786915,0.3267670836911813,0.3859839193588064,-0.2875470024014232,-0.49018653531095885
EFNA1_EPHB6,291,14.583667,2.7462234,61.811023622047244,11112.754,9.315939,291,1,4,0.0,0.0,0.0,0.0,1.0,-0.07254280113967997,-0.10642205250087837,-0.1543884590753249,-0.00581088731781056,0.2082634005732339
ADAM12_ITGB1,271,11.308796,2.5103142,64.43569553805774,8617.303,9.061644,271,1,4,0.0,0.0,0.0,0.0,1.0,0.07872016378051622,-0.2996495977109267,-0.5675393667390345,0.08764896264218282,0.6608155491263821
ADAM12_SDC4,688,54.921246,4.0239444,9.711286089238847,41849.99,10.6418705,688,1,4,0.0,0.0,0.0,0.0,1.0,0.049429680122419634,-0.15365261298026972,-0.33082503216194575,0.03898651718138796,0.2763873642616671
S100A9_ITGB2,216,7.8686137,2.1825185,71.65354330708662,5995.884,8.698996,216,1,4,0.0,0.0,0.0,0.0,1.0,0.0409999475003216,0.046614270319810185,-0.1288921437905078,-0.057912919795303705,0.0930869859959267
COL5A1_ITGB1,290,12.93226,2.634207,61.94225721784776,9854.382,9.195773,290,1,4,0.0,0.0,0.0,0.0,1.0,0.08505426159420236,-0.27178746752633226,-0.540404449967164,0.0301164537272078,0.644873011425803
CEL_CXCR4,156,5.7295876,1.9065138,79.52755905511812,4365.946,8.381819,156,1,4,0.0,0.0,0.0,0.0,1.0,-0.10723934222944144,-0.2984412459284502,-0.38448603548800325,0.18135649724524647,0.4735081400847558
SPTAN1_PTPRA,353,15.78684,2.8205953,53.67454068241471,12029.572,9.395206,353,1,2,0.0,0.0,1.0,0.0,0.0,0.1569338336353051,0.04326350855897057,0.23953277733629447,0.01618103962060611,-0.17412697276554234
